Altitude (km),O (kg/m3),N2 (kg/m3),O2 (kg/m3),Total (kg/m3),Neutral Temp. (K),He (kg/m3),Ar (kg/m3),H (kg/m3),N (kg/m3),H2 (kg/m3)
341,0.0,0.0,0.0,0.0,0.000540138939716764,1.1220119479548196e-6,0.0,0.0,0.0,2.004895099501768e-5
342,0.0,0.0,0.0,0.0,0.0005204997278530886,1.0812160920385348e-6,0.0,0.0,0.0,1.9319980044613568e-5
343,0.0,0.0,0.0,0.0,0.0005015745890070483,1.041903555317713e-6,0.0,0.0,0.0,1.861751415408338e-5
344,0.0,0.0,0.0,0.0,0.0004833375598009874,1.0040204049654515e-6,0.0,0.0,0.0,1.7940589611226407e-5
345,0.0,0.0,0.0,0.0,0.0004657636208741225,9.67514669128464e-7,0.0,0.0,0.0,1.728827774398924e-5
346,0.0,0.0,0.0,0.0,0.00044882866255851556,9.323362656269655e-7,0.0,0.0,0.0,1.665968364642184e-5
347,0.0,0.0,0.0,0.0,0.0004325094518030404,8.984369332469718e-7,0.0,0.0,0.0,1.6053944950956828e-5
348,0.0,0.0,0.0,0.0,0.0004167836002999871,8.65770165530796e-7,0.0,0.0,0.0,1.547023064532841e-5
349,0.0,0.0,0.0,0.0,0.00040162953377056955,8.34291146974895e-7,0.0,0.0,0.0,1.4907739932507653e-5
350,0.0,0.0,0.0,0.0,0.0003870264623671897,8.039566915475167e-7,0.0,0.0,0.0,1.4365701132089689e-5
351,0.0,0.0,0.0,0.0,0.00037295435215187395,7.747251834418417e-7,0.0,0.0,0.0,1.3843370621626406e-5
352,0.0,0.0,0.0,0.0,0.00035939389761173045,7.465565199832923e-7,0.0,0.0,0.0,1.3340031816451454e-5
353,0.0,0.0,0.0,0.0,0.00034632649517373854,7.19412056612721e-7,0.0,0.0,0.0,1.2854994186598558e-5
354,0.0,0.0,0.0,0.0,0.0003337342176825289,6.932545538699851e-7,0.0,0.0,0.0,1.2387592309464297e-5
355,0.0,0.0,0.0,0.0,0.000321599789806134,6.680481263051617e-7,0.0,0.0,0.0,1.1937184956915358e-5
356,0.0,0.0,0.0,0.0,0.0003099065643359834,6.437581932473483e-7,0.0,0.0,0.0,1.1503154215588555e-5
357,0.0,0.0,0.0,0.0,0.0002986384993486124,6.203514313634684e-7,0.0,0.0,0.0,1.1084904639175977e-5
358,0.0,0.0,0.0,0.0,0.00028778013619776597,5.97795728942031e-7,0.0,0.0,0.0,1.0681862431532915e-5
359,0.0,0.0,0.0,0.0,0.00027731657830670005,5.760601418391105e-7,0.0,0.0,0.0,1.0293474659487604e-5
360,0.0,0.0,0.0,0.0,0.0002672334707315806,5.551148510261017e-7,0.0,0.0,0.0,9.919208494272654e-6
361,0.0,0.0,0.0,0.0,0.0002575169804679553,5.349311216810354e-7,0.0,0.0,0.0,9.558550480538002e-6
362,0.0,0.0,0.0,0.0,0.00024815377747326625,5.154812637672988e-7,0.0,0.0,0.0,9.211005831941918e-6
363,0.0,0.0,0.0,0.0,0.00023913101637938058,4.967385940457078e-7,0.0,0.0,0.0,8.87609775235424e-6
364,0.0,0.0,0.0,0.0,0.00023043631887004461,4.786773994678024e-7,0.0,0.0,0.0,8.553366781740294e-6
365,0.0,0.0,0.0,0.0,0.00022205775669908244,4.612729019001369e-7,0.0,0.0,0.0,8.24237016582807e-6
366,0.0,0.0,0.0,0.0,0.00021398383532605087,4.445012241311919e-7,0.0,0.0,0.0,7.942681248694234e-6
367,0.0,0.0,0.0,0.0,0.00020620347814688872,4.2833935711424694e-7,0.0,0.0,0.0,7.6538888874352e-6
368,0.0,0.0,0.0,0.0,0.00019870601129793854,4.1276512840130046e-7,0.0,0.0,0.0,7.375596888120737e-6
369,0.0,0.0,0.0,0.0,0.000191481149012482,3.9775717172470693e-7,0.0,0.0,0.0,7.107423462255856e-6
370,0.0,0.0,0.0,0.0,0.00018451897950970877,3.8329489768481917e-7,0.0,0.0,0.0,6.849000703005612e-6
371,0.0,0.0,0.0,0.0,0.00017780995139675583,3.6935846550341546e-7,0.0,0.0,0.0,6.599974080464155e-6
372,0.0,0.0,0.0,0.0,0.00017134486056515972,3.559287558041522e-7,0.0,0.0,0.0,6.360001955275445e-6
373,0.0,0.0,0.0,0.0,0.00016511483756375254,3.4298734438271747e-7,0.0,0.0,0.0,6.128755109938683e-6
374,0.0,0.0,0.0,0.0,0.00015911133543066933,3.305164769306804e-7,0.0,0.0,0.0,5.905916297155095e-6
375,0.0,0.0,0.0,0.0,0.000153326117967781,3.184990446783763e-7,0.0,0.0,0.0,5.691179804596737e-6
376,0.0,0.0,0.0,0.0,0.00014775124844146405,3.0691856092340606e-7,0.0,0.0,0.0,5.484251035500112e-6
377,0.0,0.0,0.0,0.0,0.000142379078694202,2.9575913841254204e-7,0.0,0.0,0.0,5.28484610450911e-6
378,0.0,0.0,0.0,0.0,0.0001372022386520887,2.8500546754602783e-7,0.0,0.0,0.0,5.0926914482130845e-6
379,0.0,0.0,0.0,0.0,0.00013221362621382995,2.746427953743503e-7,0.0,0.0,0.0,4.907523449845421e-6
380,0.0,0.0,0.0,0.0,0.00012740639750737914,2.6465690535868583e-7,0.0,0.0,0.0,4.729088077628017e-6
381,0.0,0.0,0.0,0.0,0.00012277395750083723,2.5503409786724767e-7,0.0,0.0,0.0,4.557140536265382e-6
382,0.0,0.0,0.0,0.0,0.00011830995095473388,2.45761171380772e-7,0.0,0.0,0.0,4.39144493111017e-6
383,0.0,0.0,0.0,0.0,0.00011400825370328322,2.3682540438137186e-7,0.0,0.0,0.0,4.231773944539638e-6
384,0.0,0.0,0.0,0.0,0.00010986296425264569,2.2821453789989714e-7,0.0,0.0,0.0,4.077908524098787e-6
385,0.0,0.0,0.0,0.0,0.00010586839568467571,2.1991675869786938e-7,0.0,0.0,0.0,3.9296375819825534e-6
386,0.0,0.0,0.0,0.0,0.00010201906785504535,2.1192068306091376e-7,0.0,0.0,0.0,3.7867577054447026e-6
387,0.0,0.0,0.0,0.0,9.830969987503886e-5,2.0421534118145076e-7,0.0,0.0,0.0,3.649072877736048e-6
388,0.0,0.0,0.0,0.0,9.473520286670861e-5,1.967901621092321e-7,0.0,0.0,0.0,3.516394209189341e-6
389,0.0,0.0,0.0,0.0,9.129067298144764e-5,1.896349592490627e-7,0.0,0.0,0.0,3.388539678081689e-6
390,0.0,0.0,0.0,0.0,8.797138467240554e-5,1.8273991638582292e-7,0.0,0.0,0.0,3.265333880919173e-6
391,0.0,0.0,0.0,0.0,8.47727842115163e-5,1.7609557421761442e-7,0.0,0.0,0.0,3.1466077918009976e-6
392,0.0,0.0,0.0,0.0,8.169048344224255e-5,1.696928173785519e-7,0.0,0.0,0.0,3.032198530532999e-6
393,0.0,0.0,0.0,0.0,7.872025375946954e-5,1.635228619334049e-7,0.0,0.0,0.0,2.9219491391725287e-6
394,0.0,0.0,0.0,0.0,7.585802030828513e-5,1.57577243326924e-7,0.0,0.0,0.0,2.815708366697973e-6
395,0.0,0.0,0.0,0.0,7.309985639369194e-5,1.5184780477132903e-7,0.0,0.0,0.0,2.713330461507686e-6
396,0.0,0.0,0.0,0.0,7.044197809357756e-5,1.463266860560186e-7,0.0,0.0,0.0,2.6146749714634825e-6
397,0.0,0.0,0.0,0.0,6.788073906755648e-5,1.4100631276415644e-7,0.0,0.0,0.0,2.5196065512045205e-6
398,0.0,0.0,0.0,0.0,6.541262555455986e-5,1.3587938588133793e-7,0.0,0.0,0.0,2.4279947764671573e-6
399,0.0,0.0,0.0,0.0,6.303425155230966e-5,1.3093887178207827e-7,0.0,0.0,0.0,2.339713965156011e-6
400,0.0,0.0,0.0,0.0,6.0742354172066765e-5,1.2617799258039116e-7,0.0,0.0,0.0,2.2546430049208643e-6
401,0.0,0.0,0.0,0.0,5.853378916227655e-5,1.215902168312126e-7,0.0,0.0,0.0,2.1726651870027304e-6
402,0.0,0.0,0.0,0.0,5.640552659497393e-5,1.1716925056991933e-7,0.0,0.0,0.0,2.093668046121246e-6
403,0.0,0.0,0.0,0.0,5.435464670902873e-5,1.1290902867764587e-7,0.0,0.0,0.0,2.0175432061836846e-6
404,0.0,0.0,0.0,0.0,5.237833590452784e-5,1.0880370656055323e-7,0.0,0.0,0.0,1.9441862316038854e-6
405,0.0,0.0,0.0,0.0,5.0473882882801253e-5,1.0484765213163836e-7,0.0,0.0,0.0,1.873496484027213e-6
406,0.0,0.0,0.0,0.0,4.8638674926793725e-5,1.0103543808407877e-7,0.0,0.0,0.0,1.8053769842648825e-6
407,0.0,0.0,0.0,0.0,4.6870194316681286e-5,9.736183444551666e-8,0.0,0.0,0.0,1.7397342792483257e-6
408,0.0,0.0,0.0,0.0,4.516601487581441e-5,9.382180140306601e-8,0.0,0.0,0.0,1.6764783138210358e-6
409,0.0,0.0,0.0,0.0,4.352379864224825e-5,9.041048238919747e-8,0.0,0.0,0.0,1.6155223071919723e-6
410,0.0,0.0,0.0,0.0,4.1941292661295857e-5,8.712319741901994e-8,0.0,0.0,0.0,1.5567826338811125e-6
411,0.0,0.0,0.0,0.0,4.041632589470144e-5,8.39554366698131e-8,0.0,0.0,0.0,1.5001787089937226e-6
412,0.0,0.0,0.0,0.0,3.8946806242195635e-5,8.090285429400711e-8,0.0,0.0,0.0,1.4456328776660395e-6
413,0.0,0.0,0.0,0.0,3.753071767134554e-5,7.796126245711929e-8,0.0,0.0,0.0,1.3930703085306504e-6
414,0.0,0.0,0.0,0.0,3.616611745176151e-5,7.512662559246754e-8,0.0,0.0,0.0,1.3424188910554043e-6
415,0.0,0.0,0.0,0.0,3.485113348986799e-5,7.239505486478185e-8,0.0,0.0,0.0,1.2936091366150707e-6
416,0.0,0.0,0.0,0.0,3.358396176057985e-5,6.976280283511442e-8,0.0,0.0,0.0,1.246574083159951e-6
417,0.0,0.0,0.0,0.0,3.236286383236254e-5,6.722625831973263e-8,0.0,0.0,0.0,1.2012492033507224e-6
418,0.0,0.0,0.0,0.0,3.1186164482279884e-5,6.478194143594024e-8,0.0,0.0,0.0,1.157572316033457e-6
419,0.0,0.0,0.0,0.0,3.005224939775715e-5,6.242649882802929e-8,0.0,0.0,0.0,1.1154835009333484e-6
420,0.0,0.0,0.0,0.0,2.8959562961907785e-5,6.015669906681591e-8,0.0,0.0,0.0,1.0749250164501669e-6
421,0.0,0.0,0.0,0.0,2.7906606119383857e-5,5.796942821644519e-8,0.0,0.0,0.0,1.035841220442605e-6
422,0.0,0.0,0.0,0.0,2.689193431982407e-5,5.58616855623868e-8,0.0,0.0,0.0,9.981784938928992e-7
423,0.0,0.0,0.0,0.0,2.5914155536076297e-5,5.383057949475721e-8,0.0,0.0,0.0,9.618851673469427e-7
424,0.0,0.0,0.0,0.0,2.4971928354477173e-5,5.187332354132349e-8,0.0,0.0,0.0,9.26911450029024e-7
425,0.0,0.0,0.0,0.0,2.406396013456829e-5,4.9987232544745375e-8,0.0,0.0,0.0,8.932093615339189e-7
426,0.0,0.0,0.0,0.0,2.31890052357238e-5,4.8169718978810095e-8,0.0,0.0,0.0,8.607326660026128e-7
427,0.0,0.0,0.0,0.0,2.234586330825775e-5,4.641828939860869e-8,0.0,0.0,0.0,8.29436808691389e-7
428,0.0,0.0,0.0,0.0,2.1533377646665325e-5,4.4730541019781e-8,0.0,0.0,0.0,7.992788548472116e-7
429,0.0,0.0,0.0,0.0,2.0750433602739935e-5,4.3104158422138626e-8,0.0,0.0,0.0,7.702174308055895e-7
430,0.0,0.0,0.0,0.0,1.9995957056388666e-5,4.153691037314272e-8,0.0,0.0,0.0,7.422126672300939e-7
431,0.0,0.0,0.0,0.0,1.9268912942047795e-5,4.002664676687791e-8,0.0,0.0,0.0,7.152261444156497e-7
432,0.0,0.0,0.0,0.0,1.8568303828677755e-5,3.857129567432491e-8,0.0,0.0,0.0,6.892208395805931e-7
433,0.0,0.0,0.0,0.0,1.7893168551388287e-5,3.716886050088269e-8,0.0,0.0,0.0,6.641610760751476e-7
434,0.0,0.0,0.0,0.0,1.724258089281765e-5,3.581741724724321e-8,0.0,0.0,0.0,6.400124744366771e-7
435,0.0,0.0,0.0,0.0,1.6615648312455653e-5,3.4515111869857965e-8,0.0,0.0,0.0,6.167419052245245e-7
436,0.0,0.0,0.0,0.0,1.6011510722168664e-5,3.326015773737849e-8,0.0,0.0,0.0,5.943174435697819e-7
437,0.0,0.0,0.0,0.0,1.5429339306245407e-5,3.205083317957824e-8,0.0,0.0,0.0,5.727083253775887e-7
438,0.0,0.0,0.0,0.0,1.4868335384345659e-5,3.088547912539526e-8,0.0,0.0,0.0,5.518849051219065e-7
439,0.0,0.0,0.0,0.0,1.4327729315791372e-5,2.9762496826853957e-8,0.0,0.0,0.0,5.318186151748467e-7
440,0.0,0.0,0.0,0.0,1.3806779443697746e-5,2.868034566574514e-8,0.0,0.0,0.0,5.124819266147834e-7
441,0.0,0.0,0.0,0.0,1.3304771077494794e-5,2.7637541040053182e-8,0.0,0.0,0.0,4.938483114594503e-7
442,0.0,0.0,0.0,0.0,1.2821015512443973e-5,2.6632652327231852e-8,0.0,0.0,0.0,4.758922062722242e-7
443,0.0,0.0,0.0,0.0,1.2354849084805182e-5,2.5664300921535365e-8,0.0,0.0,0.0,4.5858897709168504e-7
444,0.0,0.0,0.0,0.0,1.1905632261357035e-5,2.473115834271031e-8,0.0,0.0,0.0,4.419148856363048e-7
445,0.0,0.0,0.0,0.0,1.1472748762021808e-5,2.3831944413454797e-8,0.0,0.0,0.0,4.258470567379204e-7
446,0.0,0.0,0.0,0.0,1.1055604714391713e-5,2.2965425503145112e-8,0.0,0.0,0.0,4.103634469593242e-7
447,0.0,0.0,0.0,0.0,1.0653627838995815e-5,2.2130412835418825e-8,0.0,0.0,0.0,3.954428143528901e-7
448,0.0,0.0,0.0,0.0,1.0266266664190505e-5,2.1325760857293936e-8,0.0,0.0,0.0,3.81064689318771e-7
449,0.0,0.0,0.0,0.0,9.892989769596011e-6,2.0550365667585685e-8,0.0,0.0,0.0,3.672093465226717e-7
450,0.0,0.0,0.0,0.0,9.53328505704157e-6,1.980316350246615e-8,0.0,0.0,0.0,3.5385777783469194e-7
451,0.0,0.0,0.0,0.0,9.186659048018373e-6,1.908312927608754e-8,0.0,0.0,0.0,3.4099166625208923e-7
452,0.0,0.0,0.0,0.0,8.852636206676848e-6,1.8389275174267862e-8,0.0,0.0,0.0,3.2859336077019887e-7
453,0.0,0.0,0.0,0.0,8.530758287439722e-6,1.7720649299310078e-8,0.0,0.0,0.0,3.166458521670469e-7
454,0.0,0.0,0.0,0.0,8.220583706335314e-6,1.7076334364094483e-8,0.0,0.0,0.0,3.0513274966841323e-7
455,0.0,0.0,0.0,0.0,7.921686935188868e-6,1.645544643365331e-8,0.0,0.0,0.0,2.9403825846134257e-7
456,0.0,0.0,0.0,0.0,7.633657917841087e-6,1.5857133712501676e-8,0.0,0.0,0.0,2.833471580252643e-7
457,0.0,0.0,0.0,0.0,7.356101507592408e-6,1.5280575376060003e-8,0.0,0.0,0.0,2.730447812509722e-7
458,0.0,0.0,0.0,0.0,7.088636925101728e-6,1.4724980444565793e-8,0.0,0.0,0.0,2.63116994318835e-7
459,0.0,0.0,0.0,0.0,6.830897235995525e-6,1.4189586697929118e-8,0.0,0.0,0.0,2.535501773086209e-7
460,0.0,0.0,0.0,0.0,6.58252884747115e-6,1.3673659630044022e-8,0.0,0.0,0.0,2.443312055143491e-7
461,0.0,0.0,0.0,0.0,6.343191023203147e-6,1.3176491441120213e-8,0.0,0.0,0.0,2.354474314385168e-7
462,0.0,0.0,0.0,0.0,6.112555415887405e-6,1.2697400066653166e-8,0.0,0.0,0.0,2.2688666744100873e-7
463,0.0,0.0,0.0,0.0,5.890305616781967e-6,1.2235728241700824e-8,0.0,0.0,0.0,2.186371690188916e-7
464,0.0,0.0,0.0,0.0,5.676136721626129e-6,1.1790842599182364e-8,0.0,0.0,0.0,2.1068761869413988e-7
465,0.0,0.0,0.0,0.0,5.469754912342664e-6,1.1362132800962657e-8,0.0,0.0,0.0,2.0302711048720145e-7
466,0.0,0.0,0.0,0.0,5.270877053949022e-6,1.0949010700529862e-8,0.0,0.0,0.0,1.9564513495509295e-7
467,0.0,0.0,0.0,0.0,5.079230306124884e-6,1.0550909536118119e-8,0.0,0.0,0.0,1.8853156477351064e-7
468,0.0,0.0,0.0,0.0,4.894551748902754e-6,1.0167283153167568e-8,0.0,0.0,0.0,1.81676640843163e-7
469,0.0,0.0,0.0,0.0,4.716588021968282e-6,9.797605255055367e-9,0.0,0.0,0.0,1.7507095890127058e-7
470,0.0,0.0,0.0,0.0,4.545094977075636e-6,9.44136868107016e-9,0.0,0.0,0.0,1.6870545661987244e-7
471,0.0,0.0,0.0,0.0,4.379837343100721e-6,9.098084710638723e-9,0.0,0.0,0.0,1.6257140117322566e-7
472,0.0,0.0,0.0,0.0,4.220588403272939e-6,8.767282392850627e-9,0.0,0.0,0.0,1.5666037725724964e-7
473,0.0,0.0,0.0,0.0,4.067129684142787e-6,8.448507900361414e-9,0.0,0.0,0.0,1.5096427554458302e-7
474,0.0,0.0,0.0,0.0,3.919250655858301e-6,8.141323906787191e-9,0.0,0.0,0.0,1.4547528155940362e-7
475,0.0,0.0,0.0,0.0,3.77674844333941e-6,7.845308986737113e-9,0.0,0.0,0.0,1.4018586495675878e-7
476,0.0,0.0,0.0,0.0,3.6394275479537764e-6,7.560057037660216e-9,0.0,0.0,0.0,1.3508876919169098e-7
477,0.0,0.0,0.0,0.0,3.507099579312514e-6,7.285176722713949e-9,0.0,0.0,0.0,1.3017700156399487e-7
478,0.0,0.0,0.0,0.0,3.3795829968175735e-6,7.020290933889475e-9,0.0,0.0,0.0,1.2544382362493756e-7
479,0.0,0.0,0.0,0.0,3.2567028606063556e-6,6.765036274657539e-9,0.0,0.0,0.0,1.208827419327869e-7
480,0.0,0.0,0.0,0.0,3.138290591551975e-6,6.519062561425302e-9,0.0,0.0,0.0,1.1648749914446836e-7
481,0.0,0.0,0.0,0.0,3.0241837399896993e-6,6.282032343119775e-9,0.0,0.0,0.0,1.1225206543112147e-7
482,0.0,0.0,0.0,0.0,2.9142257628523964e-6,6.0536204382389845e-9,0.0,0.0,0.0,1.0817063020578285e-7
483,0.0,0.0,0.0,0.0,2.808265808909335e-6,5.833513488735956e-9,0.0,0.0,0.0,1.042375941518506e-7
484,0.0,0.0,0.0,0.0,2.7061585118134993e-6,5.621409530123056e-9,0.0,0.0,0.0,1.0044756154138635e-7
485,0.0,0.0,0.0,0.0,2.6077637906736745e-6,5.417017577207279e-9,0.0,0.0,0.0,9.679533283272258e-8
486,0.0,0.0,0.0,0.0,2.512946657877584e-6,5.220057224887895e-9,0.0,0.0,0.0,9.327589753721558e-8
487,0.0,0.0,0.0,0.0,2.4215770339025846e-6,5.030258263469105e-9,0.0,0.0,0.0,8.988442734536356e-8
488,0.0,0.0,0.0,0.0,2.3335295688596833e-6,4.847360307959597e-9,0.0,0.0,0.0,8.661626950285304e-8
489,0.0,0.0,0.0,0.0,2.2486834705261317e-6,4.6711124408506e-9,0.0,0.0,0.0,8.346694042744916e-8
490,0.0,0.0,0.0,0.0,2.166922338630758e-6,4.501272867882534e-9,0.0,0.0,0.0,8.043211955797603e-8
491,0.0,0.0,0.0,0.0,2.0881340051645234e-6,4.337608586327645e-9,0.0,0.0,0.0,7.750764342694211e-8
492,0.0,0.0,0.0,0.0,2.0122103804973705e-6,4.179895065333856e-9,0.0,0.0,0.0,7.468949994868434e-8
493,0.0,0.0,0.0,0.0,1.939047305090144e-6,4.027915937891067e-9,0.0,0.0,0.0,7.1973822915191e-8
494,0.0,0.0,0.0,0.0,1.8685444065982764e-6,3.881462703997576e-9,0.0,0.0,0.0,6.935688669205668e-8
495,0.0,0.0,0.0,0.0,1.8006049621710509e-6,3.740334444619105e-9,0.0,0.0,0.0,6.683510110728763e-8
496,0.0,0.0,0.0,0.0,1.7351357657576104e-6,3.6043375460481554e-9,0.0,0.0,0.0,6.440500652594798e-8
497,0.0,0.0,0.0,0.0,1.6720470002377141e-6,3.4732854342856482e-9,0.0,0.0,0.0,6.206326910389168e-8
498,0.0,0.0,0.0,0.0,1.6112521142017078e-6,3.346998319080216e-9,0.0,0.0,0.0,5.980667621406462e-8
499,0.0,0.0,0.0,0.0,1.5526677032107187e-6,3.2253029472741145e-9,0.0,0.0,0.0,5.763213203910433e-8
500,0.0,0.0,0.0,0.0,1.4962133953742333e-6,3.1080323651174726e-9,0.0,0.0,0.0,5.5536653324192836e-8
501,0.0,0.0,0.0,0.0,1.4418117410879606e-6,2.995025689224576e-9,0.0,0.0,0.0,5.351736528433163e-8
502,0.0,0.0,0.0,0.0,1.3893881067808168e-6,2.886127885858143e-9,0.0,0.0,0.0,5.157149766042769e-8
503,0.0,0.0,0.0,0.0,1.338870572525188e-6,2.78118955823867e-9,0.0,0.0,0.0,4.969638091877723e-8
504,0.0,0.0,0.0,0.0,1.2901898333700884e-6,2.6800667415872076e-9,0.0,0.0,0.0,4.788944258873641e-8
505,0.0,0.0,0.0,0.0,1.2432791042617571e-6,2.582620705620203e-9,0.0,0.0,0.0,4.6148203733551e-8
506,0.0,0.0,0.0,0.0,1.1980740284213036e-6,2.4887177642255513e-9,0.0,0.0,0.0,4.447027554950532e-8
507,0.0,0.0,0.0,0.0,1.1545125890537357e-6,2.3982290920588118e-9,0.0,0.0,0.0,4.285335608872589e-8
508,0.0,0.0,0.0,0.0,1.112535024267173e-6,2.311030547807829e-9,0.0,0.0,0.0,4.1295227101141143e-8
509,0.0,0.0,0.0,0.0,1.0720837450855597e-6,2.227002503883379e-9,0.0,0.0,0.0,3.9793750991266126e-8
510,0.0,0.0,0.0,0.0,1.0331032564424346e-6,2.1460296823022543e-9,0.0,0.0,0.0,3.83468678856384e-8
511,0.0,0.0,0.0,0.0,9.955400810472922e-7,2.06800099653749e-9,0.0,0.0,0.0,3.6952592806879273e-8
512,0.0,0.0,0.0,0.0,9.593426860201536e-7,1.9928093991188947e-9,0.0,0.0,0.0,3.5609012950505746e-8
513,0.0,0.0,0.0,0.0,9.244614121936492e-7,1.920351734774709e-9,0.0,0.0,0.0,3.4314285060755576e-8
514,0.0,0.0,0.0,0.0,8.908484059856817e-7,1.8505285989130443e-9,0.0,0.0,0.0,3.306663290182746e-8
515,0.0,0.0,0.0,0.0,8.584575537491371e-7,1.7832442012488072e-9,0.0,0.0,0.0,3.186434482106462e-8
516,0.0,0.0,0.0,0.0,8.272444185086128e-7,1.7184062343890909e-9,0.0,0.0,0.0,3.070577140074006e-8
517,0.0,0.0,0.0,0.0,7.97166178997398e-7,1.6559257471968021e-9,0.0,0.0,0.0,2.9589323195222855e-8
518,0.0,0.0,0.0,0.0,7.681815709110104e-7,1.595717022758664e-9,0.0,0.0,0.0,2.8513468550418873e-8
519,0.0,0.0,0.0,0.0,7.40250830296748e-7,1.5376974607902884e-9,0.0,0.0,0.0,2.7476731502496465e-8
520,0.0,0.0,0.0,0.0,7.133356390015536e-7,1.4817874643169119e-9,0.0,0.0,0.0,2.6477689753012817e-8
521,0.0,0.0,0.0,0.0,6.873990721033983e-7,1.4279103304744236e-9,0.0,0.0,0.0,2.5514972717664856e-8
522,0.0,0.0,0.0,0.0,6.624055472540123e-7,1.3759921452807735e-9,0.0,0.0,0.0,2.4587259645985823e-8
523,0.0,0.0,0.0,0.0,6.383207758634924e-7,1.3259616822334432e-9,0.0,0.0,0.0,2.3693277809408837e-8
524,0.0,0.0,0.0,0.0,6.151117160598367e-7,1.2777503045939146e-9,0.0,0.0,0.0,2.283180075521251e-8
525,0.0,0.0,0.0,0.0,5.927465273588293e-7,1.231291871224987e-9,0.0,0.0,0.0,2.2001646623951482e-8
526,0.0,0.0,0.0,0.0,5.711945269821061e-7,1.186522645851807e-9,0.0,0.0,0.0,2.120167652806448e-8
527,0.0,0.0,0.0,0.0,5.504261477634992e-7,1.143381209622172e-9,0.0,0.0,0.0,2.0430792989436185e-8
528,0.0,0.0,0.0,0.0,5.304128975858632e-7,1.1018083768460507e-9,0.0,0.0,0.0,1.9687938433767866e-8
529,0.0,0.0,0.0,0.0,5.111273202927752e-7,1.06174711379881e-9,0.0,0.0,0.0,1.8972093739692485e-8
530,0.0,0.0,0.0,0.0,4.925429580214552e-7,1.0231424604766924e-9,0.0,0.0,0.0,1.8282276840642897e-8
531,0.0,0.0,0.0,0.0,4.7463431490526433e-7,9.859414551972701e-10,0.0,0.0,0.0,1.761754137755622e-8
532,0.0,0.0,0.0,0.0,4.5737682209594665e-7,9.500930619413565e-10,0.0,0.0,0.0,1.697697540056461e-8
533,0.0,0.0,0.0,0.0,4.407468040576479e-7,9.155481003367372e-10,0.0,0.0,0.0,1.635970011789207e-8
534,0.0,0.0,0.0,0.0,4.2472144608648335e-7,8.82259178187691e-10,0.0,0.0,0.0,1.5764868690241302e-8
535,0.0,0.0,0.0,0.0,4.092787630110646e-7,8.501806264576763e-10,0.0,0.0,0.0,1.5191665069015603e-8
536,0.0,0.0,0.0,0.0,3.943975690310627e-7,8.192684366160202e-10,0.0,0.0,0.0,1.4639302876782511e-8
537,0.0,0.0,0.0,0.0,3.800574486524401e-7,7.894802002626811e-10,0.0,0.0,0.0,1.4107024328443783e-8
538,0.0,0.0,0.0,0.0,3.6623872867945025e-7,7.607750509481977e-10,0.0,0.0,0.0,1.3594099191630606e-8
539,0.0,0.0,0.0,0.0,3.5292245122500457e-7,7.331136081090568e-10,0.0,0.0,0.0,1.3099823784898708e-8
540,0.0,0.0,0.0,0.0,3.4009034770236206e-7,7.064579230415297e-10,0.0,0.0,0.0,1.2623520012348333e-8
541,0.0,0.0,0.0,0.0,3.277248137624827e-7,6.807714268399029e-10,0.0,0.0,0.0,1.2164534433345512e-8
542,0.0,0.0,0.0,0.0,3.158088851426359e-7,6.560188802276261e-10,0.0,0.0,0.0,1.1722237366067394e-8
543,0.0,0.0,0.0,0.0,3.0432621439314325e-7,6.321663252125814e-10,0.0,0.0,0.0,1.1296022023642312e-8
544,0.0,0.0,0.0,0.0,2.932610484503367e-7,6.091810385001626e-10,0.0,0.0,0.0,1.0885303681699779e-8
545,0.0,0.0,0.0,0.0,2.825982070249432e-7,5.87031486600215e-10,0.0,0.0,0.0,1.0489518876187592e-8
546,0.0,0.0,0.0,0.0,2.7232306177626385e-7,5.656872825662772e-10,0.0,0.0,0.0,1.0108124630356166e-8
547,0.0,0.0,0.0,0.0,2.624215162435652e-7,5.45119144307754e-10,0.0,0.0,0.0,9.74059770984918e-9
548,0.0,0.0,0.0,0.0,2.5287998650716614e-7,5.252988544178605e-10,0.0,0.0,0.0,9.386433904879145e-9
549,0.0,0.0,0.0,0.0,2.436853825526695e-7,5.06199221462185e-10,0.0,0.0,0.0,9.045147338502419e-9
550,0.0,0.0,0.0,0.0,2.3482509031278303e-7,4.877940426747846e-10,0.0,0.0,0.0,8.716269800045057e-9
551,0.0,0.0,0.0,0.0,2.262869543620997e-7,4.700580680106496e-10,0.0,0.0,0.0,8.399350102765295e-9
552,0.0,0.0,0.0,0.0,2.1805926124107916e-7,4.529669655051877e-10,0.0,0.0,0.0,8.093953464870822e-9
553,0.0,0.0,0.0,0.0,2.101307233863635e-7,4.36497287893224e-10,0.0,0.0,0.0,7.799660913042046e-9
554,0.0,0.0,0.0,0.0,2.0249046364538582e-7,4.206264404417323e-10,0.0,0.0,0.0,7.516068707643205e-9
555,0.0,0.0,0.0,0.0,1.9512800035401284e-7,4.0533264995213907e-10,0.0,0.0,0.0,7.242787788832285e-9
556,0.0,0.0,0.0,0.0,1.8803323295676294e-7,3.90594934889698e-10,0.0,0.0,0.0,6.9794432428102915e-9
557,0.0,0.0,0.0,0.0,1.8119642814986212e-7,3.7639307659894015e-10,0.0,0.0,0.0,6.7256737874773114e-9
