Altitude (km),O (kg/m3),N2 (kg/m3),O2 (kg/m3),Total (kg/m3),Neutral Temp. (K),He (kg/m3),Ar (kg/m3),H (kg/m3),N (kg/m3),H2 (kg/m3)
492,0.0,0.0,0.0,0.0,740.74939451439,4.348793160358616e-5,0.0,0.0,0.0,0.0001971331212250705
493,0.0,0.0,0.0,0.0,744.6364383725219,4.212663311334869e-5,0.0,0.0,0.0,0.00019096228231864254
494,0.0,0.0,0.0,0.0,748.3821510429906,4.0799130368993e-5,0.0,0.0,0.0,0.00018494464133688327
495,0.0,0.0,0.0,0.0,752.4661253228201,3.953024062585334e-5,0.0,0.0,0.0,0.00017919269622632364
496,0.0,0.0,0.0,0.0,756.5132191028514,3.829781921850134e-5,0.0,0.0,0.0,0.0001736060640335003
497,0.0,0.0,0.0,0.0,760.4131623511697,3.7095580228012755e-5,0.0,0.0,0.0,0.00016815625035153736
498,0.0,0.0,0.0,0.0,764.1713053957287,3.59234706230986e-5,0.0,0.0,0.0,0.00016284301478676383
499,0.0,0.0,0.0,0.0,767.7928040289356,3.4781364734396905e-5,0.0,0.0,0.0,0.00015766578767323675
500,0.0,0.0,0.0,0.0,771.2826265808756,3.366907221937624e-5,0.0,0.0,0.0,0.0001526237061780749
501,0.0,0.0,0.0,0.0,774.6455607353597,3.2586345357532797e-5,0.0,0.0,0.0,0.00014771564737097763
502,0.0,0.0,0.0,0.0,777.8862200981424,3.1532885727371556e-5,0.0,0.0,0.0,0.00014294025849133796
503,0.0,0.0,0.0,0.0,781.4155337760313,3.0524228660699134e-5,0.0,0.0,0.0,0.00013836796202961203
504,0.0,0.0,0.0,0.0,784.9002754965771,2.9545555422582173e-5,0.0,0.0,0.0,0.00013393158386731897
505,0.0,0.0,0.0,0.0,788.2583135564388,2.8593100855157642e-5,0.0,0.0,0.0,0.0001296140563423725
506,0.0,0.0,0.0,0.0,791.4942548444247,2.766658032536715e-5,0.0,0.0,0.0,0.00012541408919788672
507,0.0,0.0,0.0,0.0,794.6125387449124,2.676567180846341e-5,0.0,0.0,0.0,0.00012133022267844904
508,0.0,0.0,0.0,0.0,797.6174432282356,2.5890020656111046e-5,0.0,0.0,0.0,0.00011736084914417597
509,0.0,0.0,0.0,0.0,800.5130907196284,2.5039243947760394e-5,0.0,0.0,0.0,0.00011350423279572393
510,0.0,0.0,0.0,0.0,803.3034537547741,2.421293445782232e-5,0.0,0.0,0.0,0.00010975852765770452
511,0.0,0.0,0.0,0.0,805.9923604297237,2.341066426874649e-5,0.0,0.0,0.0,0.00010612179395696205
512,0.0,0.0,0.0,0.0,808.9796960371245,2.264307746525862e-5,0.0,0.0,0.0,0.00010264228189917864
513,0.0,0.0,0.0,0.0,812.7112437673705,2.1920432464549167e-5,0.0,0.0,0.0,9.936649343846001e-5
514,0.0,0.0,0.0,0.0,816.3071140800763,2.121687659484319e-5,0.0,0.0,0.0,9.61772370301391e-5
515,0.0,0.0,0.0,0.0,819.7722401458615,2.0532228837635987e-5,0.0,0.0,0.0,9.307369210764686e-5
516,0.0,0.0,0.0,0.0,823.111375767455,1.9866278125623432e-5,0.0,0.0,0.0,9.005490189159834e-5
517,0.0,0.0,0.0,0.0,826.3291019014297,1.9218787050578242e-5,0.0,0.0,0.0,8.711979019779433e-5
518,0.0,0.0,0.0,0.0,829.4298329428128,1.8589495249683068e-5,0.0,0.0,0.0,8.426717678765042e-5
519,0.0,0.0,0.0,0.0,832.4178227811898,1.797812249534418e-5,0.0,0.0,0.0,8.149579137448777e-5
520,0.0,0.0,0.0,0.0,835.2971706366114,1.7384371511646152e-5,0.0,0.0,0.0,7.8804286390673e-5
521,0.0,0.0,0.0,0.0,838.0718266833078,1.6807930538883714e-5,0.0,0.0,0.0,7.619124861277822e-5
522,0.0,0.0,0.0,0.0,840.640844329789,1.6246451178647946e-5,0.0,0.0,0.0,7.364603262514073e-5
523,0.0,0.0,0.0,0.0,843.0107181988777,1.5699872954780765e-5,0.0,0.0,0.0,7.116836428609958e-5
524,0.0,0.0,0.0,0.0,845.2944245070244,1.5170016924222512e-5,0.0,0.0,0.0,6.876649854421956e-5
525,0.0,0.0,0.0,0.0,847.4950962684602,1.4656500058269192e-5,0.0,0.0,0.0,6.643869910988763e-5
526,0.0,0.0,0.0,0.0,849.6157525824117,1.4158937191850944e-5,0.0,0.0,0.0,6.418322000922989e-5
527,0.0,0.0,0.0,0.0,851.6593027749983,1.3676942248069692e-5,0.0,0.0,0.0,6.199831113500635e-5
528,0.0,0.0,0.0,0.0,853.6285503905344,1.3210129336330156e-5,0.0,0.0,0.0,5.9882223224497663e-5
529,0.0,0.0,0.0,0.0,855.5261970377087,1.275811373450735e-5,0.0,0.0,0.0,5.783321231172273e-5
530,0.0,0.0,0.0,0.0,857.3548460959187,1.2320512764795045e-5,0.0,0.0,0.0,5.584954369770681e-5
531,0.0,0.0,0.0,0.0,859.1170062868433,1.1896946572142879e-5,0.0,0.0,0.0,5.392949547917862e-5
532,0.0,0.0,0.0,0.0,860.8150951161558,1.1487038813504333e-5,0.0,0.0,0.0,5.207136167296822e-5
533,0.0,0.0,0.0,0.0,862.4514421900977,1.1090417265485884e-5,0.0,0.0,0.0,5.0273454970513126e-5
534,0.0,0.0,0.0,0.0,864.0282924114623,1.0706714357401197e-5,0.0,0.0,0.0,4.853410915422158e-5
535,0.0,0.0,0.0,0.0,865.5478090593743,1.0335567636190388e-5,0.0,0.0,0.0,4.685168120497636e-5
536,0.0,0.0,0.0,0.0,867.1020618237169,9.977655618212188e-6,0.0,0.0,0.0,4.522924687374255e-5
537,0.0,0.0,0.0,0.0,868.6778136006487,9.632345237097318e-6,0.0,0.0,0.0,4.366393643678952e-5
538,0.0,0.0,0.0,0.0,870.1962717430798,9.298342684864688e-6,0.0,0.0,0.0,4.214988499330058e-5
539,0.0,0.0,0.0,0.0,871.659519422105,8.975325881980289e-6,0.0,0.0,0.0,4.0685632539511906e-5
540,0.0,0.0,0.0,0.0,873.0695640656436,8.662978100375245e-6,0.0,0.0,0.0,3.926974333013752e-5
541,0.0,0.0,0.0,0.0,874.4283401124279,8.36098822289778e-6,0.0,0.0,0.0,3.790080705447891e-5
542,0.0,0.0,0.0,0.0,875.737711665857,8.069050960914967e-6,0.0,0.0,0.0,3.657743982282546e-5
543,0.0,0.0,0.0,0.0,876.9994750513589,7.786867033900752e-6,0.0,0.0,0.0,3.529828498053647e-5
544,0.0,0.0,0.0,0.0,878.2153612807671,7.514143314541723e-6,0.0,0.0,0.0,3.4062013765813474e-5
545,0.0,0.0,0.0,0.0,879.3870384270938,7.250592942609697e-6,0.0,0.0,0.0,3.286732582589076e-5
546,0.0,0.0,0.0,0.0,880.5161139129575,6.995935410590374e-6,0.0,0.0,0.0,3.171294960519455e-5
547,0.0,0.0,0.0,0.0,881.6041367158052,6.749896623815656e-6,0.0,0.0,0.0,3.0597642617926156e-5
548,0.0,0.0,0.0,0.0,882.6525994929511,6.512208937625103e-6,0.0,0.0,0.0,2.9520191616516733e-5
549,0.0,0.0,0.0,0.0,883.6629406293534,6.282611173875276e-6,0.0,0.0,0.0,2.8479412666465045e-5
550,0.0,0.0,0.0,0.0,884.636546210932,6.0608486189260395e-6,0.0,0.0,0.0,2.7474151137209327e-5
551,0.0,0.0,0.0,0.0,885.5747519261387,5.846673005057239e-6,0.0,0.0,0.0,2.650328161788801e-5
552,0.0,0.0,0.0,0.0,886.4788448983862,5.639842477105983e-6,0.0,0.0,0.0,2.5565707766104767e-5
553,0.0,0.0,0.0,0.0,887.3500654518527,5.44012154596563e-6,0.0,0.0,0.0,2.4660362097136954e-5
554,0.0,0.0,0.0,0.0,888.1896088130795,5.24728103044892e-6,0.0,0.0,0.0,2.3786205720398042e-5
555,0.0,0.0,0.0,0.0,888.9986267507024,5.061097988889523e-6,0.0,0.0,0.0,2.2942228029383775e-5
556,0.0,0.0,0.0,0.0,889.7782291555609,4.8813556417388904e-6,0.0,0.0,0.0,2.2127446350799583e-5
557,0.0,0.0,0.0,0.0,890.5294855633572,4.707843286306159e-6,0.0,0.0,0.0,2.1340905558071992e-5
558,0.0,0.0,0.0,0.0,891.2534266219501,4.540356204688897e-6,0.0,0.0,0.0,2.058167765399374e-5
559,0.0,0.0,0.0,0.0,891.9510455053005,4.3786955658494445e-6,0.0,0.0,0.0,1.9848861326830636e-5
560,0.0,0.0,0.0,0.0,892.6232992760054,4.222668322706897e-6,0.0,0.0,0.0,1.9141581483833993e-5
561,0.0,0.0,0.0,0.0,893.2711101982906,4.07208710503612e-6,0.0,0.0,0.0,1.8458988765746103e-5
562,0.0,0.0,0.0,0.0,893.8953670032647,3.926770108892528e-6,0.0,0.0,0.0,1.780025904555689e-5
563,0.0,0.0,0.0,0.0,894.496926108168,3.786540983215147e-6,0.0,0.0,0.0,1.7164592914469502e-5
564,0.0,0.0,0.0,0.0,895.264283607703,3.6519942677439033e-6,0.0,0.0,0.0,1.6554685452941936e-5
565,0.0,0.0,0.0,0.0,896.0441719683794,3.5222750549838682e-6,0.0,0.0,0.0,1.5966661319549116e-5
566,0.0,0.0,0.0,0.0,896.795703934767,3.3970534947911344e-6,0.0,0.0,0.0,1.5399025285936725e-5
567,0.0,0.0,0.0,0.0,897.5199105327632,3.276181681939325e-6,0.0,0.0,0.0,1.4851106889798406e-5
568,0.0,0.0,0.0,0.0,898.2177853006224,3.1595159732178452e-6,0.0,0.0,0.0,1.432225498877344e-5
569,0.0,0.0,0.0,0.0,898.8902856519887,3.046916912128337e-6,0.0,0.0,0.0,1.3811837419091728e-5
570,0.0,0.0,0.0,0.0,899.5383341893722,2.9382491506315485e-6,0.0,0.0,0.0,1.3319240640848152e-5
571,0.0,0.0,0.0,0.0,900.1628199698653,2.8333813684580174e-6,0.0,0.0,0.0,1.2843869372233614e-5
572,0.0,0.0,0.0,0.0,900.7645997248395,2.7321861904480435e-6,0.0,0.0,0.0,1.2385146214832684e-5
573,0.0,0.0,0.0,0.0,901.3444990352942,2.634540102342935e-6,0.0,0.0,0.0,1.1942511271900818e-5
574,0.0,0.0,0.0,0.0,901.9033134644709,2.5403233654088776e-6,0.0,0.0,0.0,1.151542176134979e-5
575,0.0,0.0,0.0,0.0,902.4418096492847,2.4494199302379636e-6,0.0,0.0,0.0,1.1103351625003152e-5
576,0.0,0.0,0.0,0.0,902.9607263520732,2.3617173500365294e-6,0.0,0.0,0.0,1.0705791135527603e-5
577,0.0,0.0,0.0,0.0,903.4607754741037,2.2771066936798704e-6,0.0,0.0,0.0,1.0322246502305393e-5
578,0.0,0.0,0.0,0.0,903.9426430322296,2.1954824587837122e-6,0.0,0.0,0.0,9.95223947738262e-6
579,0.0,0.0,0.0,0.0,904.4069901000364,2.1167424850161595e-6,0.0,0.0,0.0,9.595306962507669e-6
580,0.0,0.0,0.0,0.0,904.8544537147677,2.0407878678499816e-6,0.0,0.0,0.0,9.251000618165709e-6
581,0.0,0.0,0.0,0.0,905.2856477512762,1.96752287293286e-6,0.0,0.0,0.0,8.918886475414432e-6
582,0.0,0.0,0.0,0.0,905.7011637641972,1.8968548512327844e-6,0.0,0.0,0.0,8.598544551233609e-6
583,0.0,0.0,0.0,0.0,906.1015717995026,1.82869415509747e-6,0.0,0.0,0.0,8.289568468017913e-6
584,0.0,0.0,0.0,0.0,906.4874211765463,1.7629540553495034e-6,0.0,0.0,0.0,7.991565077764798e-6
585,0.0,0.0,0.0,0.0,906.859241241674,1.6995506595236132e-6,0.0,0.0,0.0,7.704154091439674e-6
586,0.0,0.0,0.0,0.0,907.2175420944337,1.6384028313381104e-6,0.0,0.0,0.0,7.426967713935611e-6
587,0.0,0.0,0.0,0.0,907.5628152873807,1.5794321114797986e-6,0.0,0.0,0.0,7.1596502849871245e-6
588,0.0,0.0,0.0,0.0,907.8955345004374,1.5225626397699304e-6,0.0,0.0,0.0,6.90185792634428e-6
589,0.0,0.0,0.0,0.0,908.2161561907349,1.4677210787679283e-6,0.0,0.0,0.0,6.653258195464271e-6
590,0.0,0.0,0.0,0.0,908.5251202188259,1.414836538860049e-6,0.0,0.0,0.0,6.413529745934325e-6
591,0.0,0.0,0.0,0.0,908.8228504521286,1.3638405048713396e-6,0.0,0.0,0.0,6.182361994799777e-6
592,0.0,0.0,0.0,0.0,909.1097553464303,1.3146667642311225e-6,0.0,0.0,0.0,5.959454796934364e-6
593,0.0,0.0,0.0,0.0,909.3862285062474,1.2672513367151878e-6,0.0,0.0,0.0,5.7445181265578285e-6
594,0.0,0.0,0.0,0.0,909.652649224811,1.2215324057812227e-6,0.0,0.0,0.0,5.537271765975742e-6
595,0.0,0.0,0.0,0.0,909.9093830044187,1.1774502515082522e-6,0.0,0.0,0.0,5.337445001590399e-6
596,0.0,0.0,0.0,0.0,910.156782057867,1.1349471851454136e-6,0.0,0.0,0.0,5.144776327206911e-6
597,0.0,0.0,0.0,0.0,910.4433090028468,1.0940253120576047e-6,0.0,0.0,0.0,4.959275286557033e-6
598,0.0,0.0,0.0,0.0,910.7494449466507,1.0546015276379039e-6,0.0,0.0,0.0,4.7805651620102254e-6
599,0.0,0.0,0.0,0.0,911.0444499235545,1.0165858649584945e-6,0.0,0.0,0.0,4.608238128668097e-6
600,0.0,0.0,0.0,0.0,911.328728650569,9.79928932366512e-7,0.0,0.0,0.0,4.442070291525007e-6
601,0.0,0.0,0.0,0.0,911.6026711293748,9.445830050510883e-7,0.0,0.0,0.0,4.281845311459288e-6
602,0.0,0.0,0.0,0.0,911.8666531813642,9.105019736491434e-7,0.0,0.0,0.0,4.127354172260545e-6
603,0.0,0.0,0.0,0.0,912.1210369632308,8.776412940621518e-7,0.0,0.0,0.0,3.9783949531463755e-6
604,0.0,0.0,0.0,0.0,912.3661714638118,8.459579384868355e-7,0.0,0.0,0.0,3.834772606781877e-6
605,0.0,0.0,0.0,0.0,912.6023929828652,8.154103476592786e-7,0.0,0.0,0.0,3.6962987427996677e-6
606,0.0,0.0,0.0,0.0,912.8300255924394,7.859583843087782e-7,0.0,0.0,0.0,3.5627914168036947e-6
607,0.0,0.0,0.0,0.0,913.049381581467,7.575632878150734e-7,0.0,0.0,0.0,3.434074924828035e-6
608,0.0,0.0,0.0,0.0,913.2607618841936,7.301876300601365e-7,0.0,0.0,0.0,3.309979603210692e-6
609,0.0,0.0,0.0,0.0,913.4644564930296,7.037952724634623e-7,0.0,0.0,0.0,3.1903416338322737e-6
610,0.0,0.0,0.0,0.0,913.6607448563901,6.783513241879753e-7,0.0,0.0,0.0,3.0750028546611255e-6
611,0.0,0.0,0.0,0.0,913.84989626207,6.53822101501917e-7,0.0,0.0,0.0,2.9638105755385955e-6
612,0.0,0.0,0.0,0.0,914.0321702066797,6.301750882806831e-7,0.0,0.0,0.0,2.8566173991317424e-6
613,0.0,0.0,0.0,0.0,914.2078167516478,6.073788976312246e-7,0.0,0.0,0.0,2.7532810469747007e-6
614,0.0,0.0,0.0,0.0,914.377076866281,5.854032346206069e-7,0.0,0.0,0.0,2.6536641905152374e-6
615,0.0,0.0,0.0,0.0,914.5401827583485,5.642188600893844e-7,0.0,0.0,0.0,2.557634287078846e-6
616,0.0,0.0,0.0,0.0,914.6973581926485,5.437975555296154e-7,0.0,0.0,0.0,2.465063420658907e-6
617,0.0,0.0,0.0,0.0,914.8488187979907,5.241120890067519e-7,0.0,0.0,0.0,2.3758281474387918e-6
618,0.0,0.0,0.0,0.0,914.9947723630169,5.051361821041115e-7,0.0,0.0,0.0,2.289809345949383e-6
619,0.0,0.0,0.0,0.0,915.135419121266,4.868444778681718e-7,0.0,0.0,0.0,2.2068920717633814e-6
620,0.0,0.0,0.0,0.0,915.2709520258746,4.692125097326848e-7,0.0,0.0,0.0,2.126965416626651e-6
621,0.0,0.0,0.0,0.0,915.4015570142892,4.5221667139932426e-7,0.0,0.0,0.0,2.049922371925583e-6
622,0.0,0.0,0.0,0.0,915.527413263353,4.358341876524959e-7,0.0,0.0,0.0,1.975659696389069e-6
623,0.0,0.0,0.0,0.0,915.648693435119,4.200430860858047e-7,0.0,0.0,0.0,1.9040777879230602e-6
624,0.0,0.0,0.0,0.0,915.7655639137243,4.0482216971771894e-7,0.0,0.0,0.0,1.8350805594759132e-6
625,0.0,0.0,0.0,0.0,915.8781850336534,3.9015099047402836e-7,0.0,0.0,0.0,1.768575318832951e-6
626,0.0,0.0,0.0,0.0,915.9867112996996,3.7600982351475043e-7,0.0,0.0,0.0,1.7044726522389527e-6
627,0.0,0.0,0.0,0.0,916.0912915989306,3.623796423833536e-7,0.0,0.0,0.0,1.6426863117482549e-6
628,0.0,0.0,0.0,0.0,916.1920694049468,3.492420949563174e-7,0.0,0.0,0.0,1.583133106202824e-6
629,0.0,0.0,0.0,0.0,916.2891829747119,3.3657948017132023e-7,0.0,0.0,0.0,1.5257327957398775e-6
630,0.0,0.0,0.0,0.0,916.3827655382281,3.243747255125619e-7,0.0,0.0,0.0,1.4704079897316552e-6
631,0.0,0.0,0.0,0.0,916.4729454813137,3.126113652320596e-7,0.0,0.0,0.0,1.4170840480613825e-6
632,0.0,0.0,0.0,0.0,916.5598465217357,3.012735192860688e-7,0.0,0.0,0.0,1.3656889856409416e-6
633,0.0,0.0,0.0,0.0,916.6435878789383,2.903458729660855e-7,0.0,0.0,0.0,1.3161533800771135e-6
634,0.0,0.0,0.0,0.0,916.7242844375994,2.79813657204275e-7,0.0,0.0,0.0,1.2684102823950346e-6
635,0.0,0.0,0.0,0.0,916.8020469052411,2.6966262953353954e-7,0.0,0.0,0.0,1.2223951307291614e-6
636,0.0,0.0,0.0,0.0,916.8769819641093,2.598790556827905e-7,0.0,0.0,0.0,1.1780456668936567e-6
637,0.0,0.0,0.0,0.0,916.9491924175309,2.504496917884196e-7,0.0,0.0,0.0,1.1353018557460364e-6
638,0.0,0.0,0.0,0.0,917.0187773309492,2.4136176720333814e-7,0.0,0.0,0.0,1.0941058072596233e-6
639,0.0,0.0,0.0,0.0,917.0858321678323,2.326029678853826e-7,0.0,0.0,0.0,1.054401701222301e-6
640,0.0,0.0,0.0,0.0,917.1504489206388,2.2416142034726896e-7,0.0,0.0,0.0,1.0161357144807993e-6
641,0.0,0.0,0.0,0.0,917.2127162370227,2.1602567615071505e-7,0.0,0.0,0.0,9.792559506517196e-7
642,0.0,0.0,0.0,0.0,917.2727195414483,2.0818469692776484e-7,0.0,0.0,0.0,9.437123722223968e-7
643,0.0,0.0,0.0,0.0,917.3305411523845,2.006278399127461e-7,0.0,0.0,0.0,9.09456734966488e-7
644,0.0,0.0,0.0,0.0,917.3862603952373,1.9334484396872535e-7,0.0,0.0,0.0,8.764425246011474e-7
645,0.0,0.0,0.0,0.0,917.439953711176,1.8632581609274277e-7,0.0,0.0,0.0,8.446248956145317e-7
646,0.0,0.0,0.0,0.0,917.4916947620032,1.7956121838449456e-7,0.0,0.0,0.0,8.139606121941411e-7
647,0.0,0.0,0.0,0.0,917.5415545312111,1.7304185546356697e-7,0.0,0.0,0.0,7.844079911884671e-7
648,0.0,0.0,0.0,0.0,917.5896014213632,1.6675886232070906e-7,0.0,0.0,0.0,7.559268470361627e-7
649,0.0,0.0,0.0,0.0,917.6359013479367,1.607036925890471e-7,0.0,0.0,0.0,7.284784385988284e-7
650,0.0,0.0,0.0,0.0,917.6805178297511,1.5486810722151587e-7,0.0,0.0,0.0,7.020254178352031e-7
651,0.0,0.0,0.0,0.0,917.72351207611,1.4924416356118714e-7,0.0,0.0,0.0,6.765317802563781e-7
652,0.0,0.0,0.0,0.0,917.7649430707736,1.4382420479155587e-7,0.0,0.0,0.0,6.5196281710338e-7
653,0.0,0.0,0.0,0.0,917.804867652879,1.3860084975420387e-7,0.0,0.0,0.0,6.282850691900952e-7
654,0.0,0.0,0.0,0.0,917.8433405949178,1.3356698312164935e-7,0.0,0.0,0.0,6.054662823562697e-7
655,0.0,0.0,0.0,0.0,917.8804146778774,1.2871574591353414e-7,0.0,0.0,0.0,5.834753644768808e-7
656,0.0,0.0,0.0,0.0,917.9161407636528,1.240405263446724e-7,0.0,0.0,0.0,5.622823439758496e-7
657,0.0,0.0,0.0,0.0,917.9505678648226,1.195349509938094e-7,0.0,0.0,0.0,5.418583297935536e-7
658,0.0,0.0,0.0,0.0,917.9837432118898,1.151928762822954e-7,0.0,0.0,0.0,5.221754727591984e-7
659,0.0,0.0,0.0,0.0,918.0157123180774,1.1100838025220775e-7,0.0,0.0,0.0,5.03206928320606e-7
660,0.0,0.0,0.0,0.0,918.046519041768,1.0697575463376782e-7,0.0,0.0,0.0,4.849268205853903e-7
661,0.0,0.0,0.0,0.0,918.0762056466727,1.0308949719222638e-7,0.0,0.0,0.0,4.673102076289799e-7
662,0.0,0.0,0.0,0.0,918.1048128598129,9.9344304344699e-8,0.0,0.0,0.0,4.503330480263375e-7
663,0.0,0.0,0.0,0.0,918.1323799273935,9.573506403772317e-8,0.0,0.0,0.0,4.339721685655447e-7
664,0.0,0.0,0.0,0.0,918.158944668645,9.225684887661415e-8,0.0,0.0,0.0,4.18205233102805e-7
665,0.0,0.0,0.0,0.0,918.1845435277072,8.890490949797252e-8,0.0,0.0,0.0,4.030107125196655e-7
666,0.0,0.0,0.0,0.0,918.2092116236275,8.56746681769834e-8,0.0,0.0,0.0,3.8836785574456264e-7
667,0.0,0.0,0.0,0.0,918.2329827985404,8.256171266140551e-8,0.0,0.0,0.0,3.742566618019641e-7
668,0.0,0.0,0.0,0.0,918.2558896640949,7.956179022442094e-8,0.0,0.0,0.0,3.6065785285361846e-7
669,0.0,0.0,0.0,0.0,918.2779636461954,7.667080192877122e-8,0.0,0.0,0.0,3.475528481975778e-7
670,0.0,0.0,0.0,0.0,918.2992350281143,7.388479709484564e-8,0.0,0.0,0.0,3.3492373919174517e-7
671,0.0,0.0,0.0,0.0,918.3197329920374,7.119996796563737e-8,0.0,0.0,0.0,3.2275326506983574e-7
672,0.0,0.0,0.0,0.0,918.3394856590996,6.861264456171633e-8,0.0,0.0,0.0,3.1102478961869314e-7
673,0.0,0.0,0.0,0.0,918.3585201279636,6.611928971958832e-8,0.0,0.0,0.0,2.997222786869061e-7
674,0.0,0.0,0.0,0.0,918.3768625119967,6.371649430703913e-8,0.0,0.0,0.0,2.888302784957072e-7
675,0.0,0.0,0.0,0.0,918.3945379750959,6.140097260927037e-8,0.0,0.0,0.0,2.783338947240798e-7
676,0.0,0.0,0.0,0.0,918.41157076621,5.916955787984687e-8,0.0,0.0,0.0,2.682187723409638e-7
677,0.0,0.0,0.0,0.0,918.427984252607,5.7019198050669716e-8,0.0,0.0,0.0,2.5847107615833486e-7
678,0.0,0.0,0.0,0.0,918.443800951931,5.494695159539038e-8,0.0,0.0,0.0,2.490774720798389e-7
679,0.0,0.0,0.0,0.0,918.4590425630951,5.294998354087016e-8,0.0,0.0,0.0,2.4002510902052367e-7
680,0.0,0.0,0.0,0.0,918.4737299960491,5.102556162146663e-8,0.0,0.0,0.0,2.3130160147401446e-7
681,0.0,0.0,0.0,0.0,918.4878834004664,4.917105257111399e-8,0.0,0.0,0.0,2.2289501270431526e-7
682,0.0,0.0,0.0,0.0,918.5015221933876,4.7383918548330103e-8,0.0,0.0,0.0,2.147938385401742e-7
683,0.0,0.0,0.0,0.0,918.5146650858579,4.566171368945477e-8,0.0,0.0,0.0,2.0698699175072887e-7
684,0.0,0.0,0.0,0.0,918.5273301085973,4.400208078557914e-8,0.0,0.0,0.0,1.9946378698184873e-7
685,0.0,0.0,0.0,0.0,918.5395346367371,4.240274807878662e-8,0.0,0.0,0.0,1.9221392623332444e-7
686,0.0,0.0,0.0,0.0,918.5512954136561,4.086152617347683e-8,0.0,0.0,0.0,1.8522748485773333e-7
687,0.0,0.0,0.0,0.0,918.5626285739518,3.937630505868556e-8,0.0,0.0,0.0,1.7849489806245712e-7
688,0.0,0.0,0.0,0.0,918.5735496655744,3.794505123745987e-8,0.0,0.0,0.0,1.7200694789698492e-7
689,0.0,0.0,0.0,0.0,918.5840736711579,3.656580495948334e-8,0.0,0.0,0.0,1.6575475070825609e-7
690,0.0,0.0,0.0,0.0,918.5942150285742,3.523667755327536e-8,0.0,0.0,0.0,1.597297450473762e-7
691,0.0,0.0,0.0,0.0,918.6039876507406,3.3955848854420465e-8,0.0,0.0,0.0,1.5392368001164366e-7
692,0.0,0.0,0.0,0.0,918.6134049447071,3.272156472640425e-8,0.0,0.0,0.0,1.4832860400636558e-7
693,0.0,0.0,0.0,0.0,918.6224798300491,3.153213467075466e-8,0.0,0.0,0.0,1.4293685391150065e-7
694,0.0,0.0,0.0,0.0,918.6312247565919,3.038592952329923e-8,0.0,0.0,0.0,1.3774104463867016e-7
695,0.0,0.0,0.0,0.0,918.6396517214912,2.9281379233463788e-8,0.0,0.0,0.0,1.3273405906459974e-7
696,0.0,0.0,0.0,0.0,918.6477722856907,2.8216970723645516e-8,0.0,0.0,0.0,1.2790903832754316e-7
697,0.0,0.0,0.0,0.0,918.655597589784,2.7191245825795062e-8,0.0,0.0,0.0,1.232593724736985e-7
698,0.0,0.0,0.0,0.0,918.6631383692971,2.6202799292445638e-8,0.0,0.0,0.0,1.187786914410967e-7
699,0.0,0.0,0.0,0.0,918.6704049694176,2.525027687952449e-8,0.0,0.0,0.0,1.144608563688833e-7
700,0.0,0.0,0.0,0.0,918.6774073591863,2.4332373498373204e-8,0.0,0.0,0.0,1.102999512203276e-7
701,0.0,0.0,0.0,0.0,918.6841551451741,2.344783143449746e-8,0.0,0.0,0.0,1.0629027470832003e-7
702,0.0,0.0,0.0,0.0,918.6906575846616,2.2595438630652182e-8,0.0,0.0,0.0,1.0242633251250514e-7
703,0.0,0.0,0.0,0.0,918.6969235983382,2.1774027031954532e-8,0.0,0.0,0.0,9.870282977759031e-8
704,0.0,0.0,0.0,0.0,918.7029617825416,2.0982470990796772e-8,0.0,0.0,0.0,9.511466388273038e-8
705,0.0,0.0,0.0,0.0,918.7087804210502,2.021968572941162e-8,0.0,0.0,0.0,9.165691747225412e-8
706,0.0,0.0,0.0,0.0,918.7143874964477,1.9484625858019165e-8,0.0,0.0,0.0,8.8324851738345e-8
707,0.0,0.0,0.0,0.0,918.719790701075,1.8776283946555967e-8,0.0,0.0,0.0,8.511389994661256e-8
708,0.0,0.0,0.0,0.0,918.7249974475828,1.8093689148060234e-8,0.0,0.0,0.0,8.201966119582392e-8
709,0.0,0.0,0.0,0.0,918.7300148791008,1.7435905871853932e-8,0.0,0.0,0.0,7.903789440336725e-8
710,0.0,0.0,0.0,0.0,918.7348498790382,1.6802032504730467e-8,0.0,0.0,0.0,7.616451250832698e-8
711,0.0,0.0,0.0,0.0,918.7395090805261,1.6191200178418127e-8,0.0,0.0,0.0,7.33955768843298e-8
712,0.0,0.0,0.0,0.0,918.7439988755178,1.5602571581653263e-8,0.0,0.0,0.0,7.072729195460869e-8
713,0.0,0.0,0.0,0.0,918.7483254235585,1.5035339815256163e-8,0.0,0.0,0.0,6.815600000200066e-8
714,0.0,0.0,0.0,0.0,918.7524946602348,1.448872728865872e-8,0.0,0.0,0.0,6.56781761668475e-8
715,0.0,0.0,0.0,0.0,918.756512305318,1.39619846563898e-8,0.0,0.0,0.0,6.329042362602721e-8
716,0.0,0.0,0.0,0.0,918.7603838706109,1.3454389793077689e-8,0.0,0.0,0.0,6.098946894658512e-8
717,0.0,0.0,0.0,0.0,918.76411466751,1.2965246805578999e-8,0.0,0.0,0.0,5.8772157607661356e-8
718,0.0,0.0,0.0,0.0,918.7677098142913,1.2493885080895085e-8,0.0,0.0,0.0,5.663544968464508e-8
719,0.0,0.0,0.0,0.0,918.771174243133,1.2039658368583537e-8,0.0,0.0,0.0,5.4576415689696606e-8
720,0.0,0.0,0.0,0.0,918.7745127068813,1.1601943896419955e-8,0.0,0.0,0.0,5.259223256299496e-8
