Altitude (km),Total (kg/m3),Neutral Temp. (K),Pressure (Pa),C (kg/m3),N2 (kg/m3),CH3 (kg/m3),C2H4 (kg/m3),He (kg/m3),H (kg/m3),CH4 (kg/m3),C2H6 (kg/m3),Ar (kg/m3),C2H2 (kg/m3),C3H4 (kg/m3),H2 (kg/m3)
255.5,2.376e-6,166.6556115548339,1.322,0.0,1.8033598900984204e-9,0.0,0.0,6.327416993477735e-7,0.0,4.8204414884755784e-8,8.259090046760371e-11,5.267230253637316e-10,0.0,0.0,1.6926412119515411e-6
256.5,2.29e-6,166.70821244456332,1.268,0.0,1.73208492201832e-9,0.0,0.0,6.097355248587529e-7,0.0,4.6364087303490564e-8,8.227493077223599e-11,5.052376131633933e-10,0.0,0.0,1.631580790371803e-6
257.5,2.208e-6,166.76102672391409,1.216,0.0,1.6642721031951507e-9,0.0,0.0,5.878015307299269e-7,0.0,4.4611564961968015e-8,8.20040914088857e-11,4.848139380048246e-10,0.0,0.0,1.573355814175496e-6
258.5,2.129e-6,166.8246734507448,1.166,0.0,1.5989080659278472e-9,0.0,0.0,5.666719012393017e-7,1.7341221297737184e-12,4.292204389321341e-8,8.179483656565974e-11,4.6512919500911223e-10,0.0,0.0,1.5172584886478523e-6
259.5,2.049e-6,166.9182213470443,1.118,0.0,1.5326069529482537e-9,0.0,0.0,5.452814677612497e-7,1.8494280079318783e-12,4.120807167086962e-8,8.157912723577491e-11,4.4515815438673713e-10,0.0,0.0,1.4604492669053023e-6
260.5,1.971e-6,167.01379623226757,1.071,0.0,1.4681764207402549e-9,0.0,0.0,5.244286296725516e-7,1.9757848624328197e-12,3.9540248642413135e-8,8.138531674755173e-11,4.2577560885071566e-10,0.0,0.0,1.405053808553834e-6
261.5,1.895e-6,167.10715085246974,1.027,0.0,1.4058703590508785e-9,0.0,0.0,5.04117424612325e-7,2.1045602918817557e-12,3.792272967249889e-8,8.108178933160127e-11,4.070826757880714e-10,0.0,0.0,1.3510637063307136e-6
262.5,1.822e-6,167.20255741528732,0.9839,0.0,1.346139857422275e-9,0.0,0.0,4.84609354606981e-7,2.2468684789400758e-12,3.637080383878905e-8,8.084566769016759e-11,3.891774971573057e-10,0.0,0.0,1.2992014316634813e-6
263.5,1.741e-6,167.29727654913012,0.9429,0.0,1.2810295779679744e-9,0.0,0.0,4.629814433428617e-7,2.3821954673493664e-12,3.466771119533983e-8,8.009170064424085e-11,3.6977860897246e-10,0.0,0.0,1.2416175633787465e-6
264.5,1.661e-6,167.3917703728555,0.9037,0.0,1.2171741719111779e-9,0.0,0.0,4.416273099013307e-7,2.5211001485728532e-12,3.299289038254382e-8,7.92138896105922e-11,3.5080199152217124e-10,0.0,0.0,1.184730088562933e-6
265.5,1.585e-6,167.4865974463376,0.866,0.0,1.156721208043687e-9,0.0,0.0,4.2134384080805386e-7,2.6696253498136824e-12,3.1405118176275603e-8,7.837165124489919e-11,3.328605610001147e-10,0.0,0.0,1.1306804179700323e-6
266.5,1.512e-6,167.59305286346842,0.83,0.0,1.0981369369223857e-9,0.0,0.0,4.0184359378255935e-7,2.7621977709168754e-12,2.986915783343746e-8,7.762030168327102e-11,3.154280888245983e-10,0.0,0.0,1.0787933008588023e-6
267.5,1.432e-6,167.6985879642037,0.7964,0.0,1.0350416050957896e-9,0.0,0.0,3.804915170972228e-7,2.821078050898292e-12,2.8204134286113236e-8,7.626575621398683e-11,2.9676608079675677e-10,0.0,0.0,1.0218934540965064e-6
268.5,1.356e-6,167.80332175053564,0.7644,0.0,9.754393905981249e-10,0.0,0.0,3.602126819451676e-7,2.8790680366928953e-12,2.6627951516815015e-8,7.490105524431905e-11,2.791742199401441e-10,0.0,0.0,9.678269728041982e-7
269.5,1.284e-6,167.90800606092375,0.7337,0.0,9.19247113685639e-10,0.0,0.0,3.4100566268622125e-7,2.938068487064176e-12,2.513922441549209e-8,7.355756286214504e-11,2.6261905470612764e-10,0.0,0.0,9.165967510985456e-7
270.5,1.216e-6,168.01280997352103,0.7042,0.0,8.66413015615477e-10,0.0,0.0,3.228695896628672e-7,2.998969956721507e-12,2.3737096386885174e-8,7.225167065493086e-11,2.470796464874109e-10,0.0,0.0,8.682045706475331e-7
271.5,1.168e-6,168.11416308863497,0.6768,0.0,8.283742536330392e-10,0.0,0.0,3.1005351945406144e-7,3.097072862076777e-12,2.2734555174612525e-8,7.18930800533888e-11,2.358209514458574e-10,0.0,0.0,8.340727400133318e-7
272.5,1.124e-6,168.21538317924345,0.6505,0.0,7.934963225299484e-10,0.0,0.0,2.983048995871738e-7,3.204081046933024e-12,2.1815292319656772e-8,7.166716629168519e-11,2.2549945535883917e-10,0.0,0.0,8.027859410679421e-7
273.5,1.081e-6,168.32255423158298,0.6253,0.0,7.59512686360146e-10,0.0,0.0,2.8682489587088316e-7,3.306096252660606e-12,2.091846755915159e-8,7.140629383004716e-11,2.15454900844846e-10,0.0,0.0,7.722069565926774e-7
274.5,1.04e-6,168.46275108111732,0.601,0.0,7.266079245265307e-10,0.0,0.0,2.7586942705350525e-7,3.3816114841030384e-12,2.0054216252688035e-8,7.126037345259704e-11,2.0568477570222028e-10,0.0,0.0,7.430694220086413e-7
275.5,1.009e-6,168.60689552494034,0.577,0.0,7.008844738049034e-10,0.0,0.0,2.6756967081106965e-7,3.4940645163858465e-12,1.9386007542589478e-8,7.178893309396269e-11,1.979717597365492e-10,0.0,0.0,7.21070182415189e-7
276.5,9.796e-7,168.75077437740683,0.554,0.0,6.765454262563618e-10,0.0,0.0,2.596988407987925e-7,3.612329215138844e-12,1.8753120710801867e-8,7.236629888624175e-11,1.9068226172825507e-10,0.0,0.0,7.002048321743195e-7
277.5,9.509e-7,168.89476501935124,0.5319,0.0,6.529407880898507e-10,0.0,0.0,2.5201785039436836e-7,3.734162380505078e-12,1.8137848116788064e-8,7.293838903552733e-11,1.836297007255672e-10,0.0,0.0,6.79831058448612e-7
278.5,9.223e-7,169.03862826751026,0.5107,0.0,6.296568692412719e-10,0.0,0.0,2.443676964502319e-7,3.856790016001428e-12,1.752873013737184e-8,7.345351975110584e-11,1.766972146144125e-10,0.0,0.0,6.595199090187734e-7
279.5,8.834e-7,169.18642479567805,0.4898,0.0,5.995330905910984e-10,0.0,0.0,2.3399171879937697e-7,3.940512159303424e-12,1.6727065833228877e-8,7.312448834811292e-11,1.6786871066251044e-10,0.0,0.0,6.318367485656331e-7
280.5,8.461e-7,169.33388489030682,0.4698,0.0,5.708304534655025e-10,0.0,0.0,2.2404557558507407e-7,4.025264445962213e-12,1.596142475680242e-8,7.278699769060931e-11,1.594765291954713e-10,0.0,0.0,6.05285880413326e-7
281.5,8.105e-7,169.51200112392226,0.4506,0.0,5.431763673249382e-10,0.0,0.0,2.145378909386766e-7,4.099995017391556e-12,1.52249961313182e-8,7.251950658615247e-11,1.513793319914831e-10,0.0,0.0,5.799659377290854e-7
282.5,7.766e-7,169.71584047894285,0.4321,0.0,5.166648953206375e-10,0.0,0.0,2.054731731408233e-7,4.167868962351262e-12,1.4519707829751627e-8,7.232967842659253e-11,1.4361089798069551e-10,0.0,0.0,5.558703456887348e-7
283.5,7.467e-7,169.91803194173994,0.4145,0.0,4.931815225639849e-10,0.0,0.0,1.9747489311835781e-7,4.249532985305229e-12,1.3895659448892859e-8,7.236715477466037e-11,1.367247822331428e-10,0.0,0.0,5.346229244401923e-7
284.5,7.179e-7,170.1192069740057,0.3977,0.0,4.707487726076397e-10,0.0,0.0,1.8977470680821158e-7,4.331207477572167e-12,1.3297786492693686e-8,7.238495853877783e-11,1.3016594043010123e-10,0.0,0.0,5.141498758200407e-7
285.5,6.903e-7,170.3214131845734,0.3815,0.0,4.493774944407997e-10,0.0,0.0,1.8239779511917781e-7,4.41634003410282e-12,1.2726969454408929e-8,7.242676095269152e-11,1.2393141249000876e-10,0.0,0.0,4.945250834184957e-7
286.5,6.622e-7,170.52308657130516,0.366,0.0,4.27975396461301e-10,0.0,0.0,1.74895406836124e-7,4.491857162400595e-12,1.215214798723861e-8,7.229051662352155e-11,1.1772096131184984e-10,0.0,0.0,4.745299664450783e-7
287.5,6.278e-7,170.72240302329612,0.3513,0.0,4.028501583481231e-10,0.0,0.0,1.6573719457917658e-7,4.512039489004284e-12,1.1467935798722259e-8,7.12759028317456e-11,1.1052403129962925e-10,0.0,0.0,4.5000570749013274e-7
288.5,5.953e-7,170.92951165084804,0.3371,0.0,3.791781295753994e-10,0.0,0.0,1.5708476554039005e-7,4.532412367247355e-12,1.0822346428225132e-8,7.031287619213341e-11,1.0375274713228053e-10,7.357064004200489e-12,0.0,4.268277548021136e-7
289.5,5.646e-7,171.1842420697051,0.3236,0.0,3.5648924578656824e-10,0.0,0.0,1.4890946588276098e-7,4.532898841231073e-12,1.0205077257638103e-8,6.940414649936317e-11,9.72400549255129e-11,7.2740707009995245e-12,0.0,4.049505164428472e-7
290.5,5.351e-7,171.43778165936598,0.3107,0.0,3.349314941762548e-10,0.0,0.0,1.4105879989881946e-7,4.529012818550003e-12,9.61637795613001e-9,6.844528117507748e-11,9.107591299177639e-11,7.1854614528926534e-12,0.0,3.839186549824359e-7
291.5,5.054e-7,171.67701069077242,0.299,0.0,3.1375087018890735e-10,0.0,0.0,1.3316682776299248e-7,4.496166919855559e-12,9.033448696161339e-9,6.71170654368181e-11,8.506629867241878e-11,7.057039981750127e-12,0.0,3.6272223609964635e-7
292.5,4.776e-7,171.91711887473286,0.2877,0.0,2.940553916295666e-10,0.0,0.0,1.257823061127915e-7,4.466724870764887e-12,8.490149826371406e-9,6.585832015737275e-11,7.949175950690454e-11,6.9355551120429795e-12,0.0,3.4287673630956045e-7
293.5,4.515e-7,172.15783624611035,0.2768,0.0,2.7569455992705513e-10,0.0,0.0,1.1885199259356958e-7,4.439714238344842e-12,7.98242887228966e-9,6.465375519231076e-11,7.430846305548077e-11,6.8194134212946496e-12,0.0,3.242396626283062e-7
294.5,4.289e-7,172.39651708146036,0.2664,0.0,2.597539105125836e-10,0.0,0.0,1.1284948132451576e-7,4.432421683285677e-12,7.541874156670298e-9,6.375916741597523e-11,6.980718883458502e-11,6.7355461246740594e-12,0.0,3.0810415628424287e-7
295.5,4.148e-7,172.62768507157557,0.2567,0.0,2.492253410307419e-10,0.0,0.0,1.0908954692656526e-7,4.498126116414324e-12,7.255738386267604e-9,6.393873206166781e-11,6.678797334514647e-11,6.7647196336036914e-12,0.0,2.9806349979497954e-7
296.5,4.011e-7,172.88022462918428,0.2474,0.0,2.389814483294521e-10,0.0,0.0,1.0543327719335274e-7,4.560027582447173e-12,6.977009579104708e-9,6.41142632408688e-11,6.385309627036222e-11,6.7931293262159e-12,0.0,2.8831141126279324e-7
297.5,3.88e-7,173.20148358144814,0.2384,0.0,2.2891055180701155e-10,0.0,0.0,1.019232956546609e-7,4.616548295085392e-12,6.704095143599436e-9,6.437724054242884e-11,6.095398356010486e-11,6.8298508085583185e-12,0.0,2.7900692102672644e-7
298.5,3.715e-7,173.52000338399688,0.2298,0.0,2.1704578109826296e-10,0.0,0.0,9.752569808482803e-8,4.624301763613004e-12,6.37651311584848e-9,6.396160985925747e-11,5.759950753209694e-11,6.794493278215271e-12,0.0,2.672477631057921e-7
299.5,3.445e-7,173.82718982018562,0.2218,0.0,1.9938411973574683e-10,0.0,0.0,9.038106470387329e-8,4.478991679015294e-12,5.875322665659812e-9,6.146639475147188e-11,5.274015375063136e-11,6.537540189171965e-12,0.0,2.4791900543036077e-7
300.5,3.199e-7,174.13350574868466,0.2141,0.0,1.8341524756058837e-10,0.0,0.0,8.387464016630111e-8,4.343650120989078e-12,5.421034009070264e-9,5.914339712350452e-11,4.835859577419892e-11,6.298256064515784e-12,0.0,2.3030276667798483e-7
301.5,2.975e-7,174.43845060323093,0.2067,0.0,1.689840612699799e-10,0.0,0.0,7.795290007109456e-8,4.217860562419215e-12,5.0094740784369864e-9,5.6983987978026336e-11,4.440968883019206e-11,6.075778012046893e-12,0.0,2.142569544738158e-7
302.5,2.788e-7,174.73713177160528,0.1997,0.0,1.569177370971087e-10,0.0,0.0,7.300825944851037e-8,4.1236016985500365e-12,4.665427287714107e-9,5.5286127451488695e-11,4.11080285907558e-11,5.901864716191755e-12,0.0,2.0086297590422141e-7
303.5,2.668e-7,175.01055456991753,0.1935,0.0,1.4890924404543782e-10,0.0,0.0,6.982661855568493e-8,4.101982278674046e-12,4.439217186041401e-9,5.4612610737135586e-11,3.8896934746317313e-11,5.8364090872821636e-12,0.0,1.9228180707737883e-7
304.5,2.554e-7,175.27900759959985,0.1876,0.0,1.4137710602088254e-10,0.0,0.0,6.680608875160881e-8,4.07893361296741e-12,4.225790727754467e-9,5.393376694964011e-11,3.682432807484515e-11,5.770115793930654e-12,0.0,1.8412613627018446e-7
305.5,2.445e-7,175.60079814351212,0.1819,0.0,1.340855109637805e-10,0.0,0.0,6.391560687775048e-8,4.053158633943453e-12,4.019471399088092e-9,5.328502506125719e-11,3.481456268973774e-11,5.706138859511132e-12,0.0,1.7633297732695323e-7
306.5,2.349e-7,175.97236178282506,0.1763,0.0,1.2748691543045846e-10,0.0,0.0,6.13644397181742e-8,4.0418336254288374e-12,3.833775526636067e-9,5.287479803094281e-11,3.298600883244288e-11,5.667062829580485e-12,0.0,1.6947872813644086e-7
307.5,2.285e-7,176.33505562281883,0.171,0.0,1.2275966746909337e-10,0.0,0.0,5.965297040151297e-8,4.077325890087893e-12,3.703036113887936e-9,5.308301056973057e-11,3.165491044762995e-11,5.694139629222417e-12,0.0,1.6492672443059328e-7
308.5,2.222e-7,176.7020007704521,0.1658,0.0,1.1815391279812577e-10,0.0,0.0,5.7969298320723715e-8,4.1135008079279355e-12,3.575256871538835e-9,5.329384318995662e-11,3.036249031051882e-11,5.721595159396813e-12,0.0,1.6044379946547154e-7
309.5,2.162e-7,177.06585140161835,0.1608,0.0,1.1379713802331473e-10,0.0,0.0,5.6366314953716486e-8,4.151128424213278e-12,3.454108185940903e-9,5.3522302424012514e-11,2.914319300926764e-11,5.750946039067751e-12,0.0,1.5617321215242274e-7
310.5,2.103e-7,177.43357207858787,0.1559,0.0,1.0955666219042426e-10,0.0,0.0,5.4791032025125996e-8,4.189484485092155e-12,3.3358241908266934e-9,5.375391093594676e-11,2.796052477198874e-11,5.780732429999143e-12,0.0,1.5197190246923383e-7
311.5,2.048e-7,177.8051703036806,0.1511,0.0,1.055857968620133e-10,0.0,0.0,5.332153926644775e-8,4.234774524387062e-12,3.2251058059548506e-9,5.4067749071159653e-11,2.6853255942831194e-11,5.819467794452392e-12,0.0,1.4805679388340256e-7
312.5,1.995e-7,178.1806464911484,0.1464,0.0,1.0177628940700159e-10,0.0,0.0,5.1905620138740516e-8,4.283417959272312e-12,3.118699438595501e-9,5.441700300764535e-11,2.579331575993747e-11,5.862132928234836e-12,0.0,1.4428354826360192e-7
313.5,1.943e-7,178.55161626119684,0.1419,0.0,9.80977168747313e-11,0.0,0.0,5.051798392873894e-8,4.3298287737423325e-12,3.015487888322369e-9,5.473650038313974e-11,2.4774616878623486e-11,5.901597946249619e-12,0.0,1.4057868792208222e-7
314.5,1.892e-7,178.93584669381144,0.1375,0.0,9.450126271091376e-11,0.0,0.0,4.915687747489597e-8,4.377191274276028e-12,2.9143869551096578e-9,5.5066429167330124e-11,2.378032625720068e-11,5.94232074542742e-12,0.0,1.3694506803983924e-7
315.5,1.845e-7,179.45842409245145,0.1332,0.0,9.084377195974722e-11,0.0,0.0,4.788847741951141e-8,4.430489008126621e-12,2.813149524361524e-9,5.55367005576991e-11,2.274710834177899e-11,5.99863438918734e-12,0.0,1.3361881635187053e-7
316.5,1.799e-7,179.99815127903128,0.1289,0.0,8.727844697701049e-11,0.0,0.0,4.664682219898918e-8,4.489491739520906e-12,2.7142597265653996e-9,5.6067515991767214e-11,2.1742944514659363e-11,6.061777728056925e-12,0.0,1.303632778974944e-7
317.5,1.754e-7,180.51663870289218,0.1249,0.0,8.389461949151911e-11,0.0,0.0,4.543526302765193e-8,4.54200453731997e-12,2.6197060460474446e-9,5.652114564714996e-11,2.0797595028922916e-11,6.116452912335068e-12,0.0,1.271731591086834e-7
318.5,1.708e-7,181.05200415896908,0.1209,0.0,8.050428373979141e-11,0.0,0.0,4.419862823874695e-8,4.594932711689263e-12,2.524464425385072e-9,5.696935748387436e-11,1.9856204970004776e-11,6.17082188259307e-12,0.0,1.2390881173508005e-7
319.5,1.648e-7,181.5772679199086,0.1171,0.0,7.656566047065242e-11,0.0,0.0,4.260325559766463e-8,4.602649805907002e-12,2.4109130328090606e-9,5.6858982597112014e-11,1.8791051492751597e-11,6.164615443852444e-12,0.0,1.1962284840971602e-7
320.5,1.591e-7,182.11986118227284,0.1133,0.0,7.282578240384227e-11,0.0,0.0,4.1087039238724025e-8,4.618655455199062e-12,2.302974940239201e-9,5.684390078743814e-11,1.778159570563145e-11,6.1689231961812886e-12,0.0,1.1555174696348848e-7
321.5,1.535e-7,182.6509525720588,0.1097,0.0,6.924641664088387e-11,0.0,0.0,3.9600485074621455e-8,4.6279773786602265e-12,2.1989661508051986e-9,5.675068276576703e-11,1.6822816303188407e-11,6.164619747187684e-12,0.0,1.1154693626173765e-7
322.5,1.482e-7,183.16879177949477,0.1063,0.0,6.591250174315029e-11,0.0,0.0,3.819510435406441e-8,4.636147271512147e-12,2.10165235354186e-9,5.664848231570217e-11,1.5934539639161735e-11,6.159181038998985e-12,0.0,1.0775395244038521e-7
323.5,1.437e-7,183.70346615455114,0.1029,0.0,6.298038185981717e-11,0.0,0.0,3.69971611337286e-8,4.669945438233016e-12,2.0166374054528335e-9,5.685173228165259e-11,1.5148795569345394e-11,6.187153185794041e-12,0.0,1.0454036345248372e-7
324.5,1.393e-7,184.25192992745937,0.09962,0.0,6.014697918767526e-11,0.0,0.0,3.5826654087844486e-8,4.7025863554107556e-12,1.934094503574848e-9,5.702966165519996e-11,1.4393050105307568e-11,6.2131522034906385e-12,0.0,1.0139676597907358e-7
325.5,1.35e-7,185.01075567919779,0.09646,0.0,5.7186466258200984e-11,0.0,0.0,3.4674517417617954e-8,4.739757089926405e-12,1.8477274468276428e-9,5.71279989165065e-11,1.359660216076574e-11,6.240846677622081e-12,0.0,9.833886346445138e-8
326.5,1.309e-7,185.76964113978755,0.0934,0.0,5.439930353038447e-11,0.0,0.0,3.3576532688073516e-8,4.779671203604528e-12,1.7661148047373501e-9,5.7255821517209486e-11,1.2850746621664866e-11,6.271877229045002e-12,0.0,9.542179508708722e-8
327.5,1.271e-7,186.53297095576332,0.09042,0.0,5.181349179330798e-11,0.0,0.0,3.2557867613981076e-8,4.827672661825269e-12,1.690291400558598e-9,5.747414248542954e-11,1.2160722094553715e-11,6.3130717568969145e-12,0.0,9.27192518846683e-8
328.5,1.235e-7,187.29497746816327,0.08754,0.0,4.938788649505327e-11,0.0,0.0,3.159298397777299e-8,4.879344446582106e-12,1.618932206867506e-9,5.773163766830773e-11,1.1516574245781764e-11,6.358729732713602e-12,0.0,9.015820964277104e-8
329.5,1.199e-7,188.05746504559409,0.08475,0.0,4.7035054480190354e-11,0.0,0.0,3.063048464951151e-8,4.927479582681677e-12,1.5492471033344338e-9,5.794196974973147e-11,1.0897054255728576e-11,6.399392649027336e-12,0.0,8.759306729643672e-8
330.5,1.165e-7,188.8196429023365,0.08205,0.0,4.483104466782579e-11,0.0,0.0,2.972144597414611e-8,4.980051621807124e-12,1.4837743904335523e-9,5.819951667610258e-11,1.0319343187651733e-11,6.44545249683487e-12,0.0,8.517000422677012e-8
331.5,1.126e-7,189.586568064086,0.07942,0.0,4.249989564067661e-11,0.0,0.0,2.8687065441131048e-8,5.007871561333865e-12,1.4134480912836773e-9,5.816197112974156e-11,9.719171970256727e-12,6.459056511401116e-12,0.0,8.237763850077187e-8
332.5,1.088e-7,190.3578729564174,0.07686,0.0,4.0274020194395374e-11,0.0,0.0,2.7680569060295296e-8,5.035549726743578e-12,1.3459594666338862e-9,5.811895649665285e-11,9.14994367793417e-12,6.472179289458087e-12,0.0,7.965442082368563e-8
333.5,1.051e-7,191.126810126667,0.07439,0.0,3.8156580375737065e-11,0.0,0.0,2.67022061019742e-8,5.061379156344537e-12,1.2814006769462999e-9,5.805412853954165e-11,8.612389448155295e-12,6.482834173578993e-12,0.0,7.700002590938614e-8
334.5,1.016e-7,192.0619711022402,0.072,0.0,3.606503074472393e-11,0.0,0.0,2.577059477931844e-8,5.096057732825315e-12,1.2174554354890229e-9,5.775328307874562e-11,8.08012910883553e-12,6.491371467626095e-12,0.0,7.449846391305978e-8
335.5,9.782e-8,193.13821708765886,0.06972,0.0,3.3863780334583214e-11,0.0,0.0,2.476565736067146e-8,5.111925147617494e-12,1.14935413176471e-9,5.694321826648193e-11,7.525501556350884e-12,6.464028081019196e-12,0.0,7.179508005417776e-8
336.5,9.414e-8,194.2155529761302,0.06751,0.0,3.178214043100835e-11,0.0,0.0,2.3789430996336325e-8,5.1258072388013025e-12,1.0845650461323905e-9,5.6121258003065026e-11,7.005636431215071e-12,6.4341979864327006e-12,0.0,6.915953491744076e-8
337.5,9.059e-8,195.29291601686612,0.06537,0.0,2.982545974312867e-11,0.0,0.0,2.284940017837533e-8,5.139218455314343e-12,1.0233252868329808e-9,5.5305665460846035e-11,6.521026301660154e-12,6.403870644607993e-12,0.0,6.661407929418615e-8
338.5,8.719e-8,196.36385231928523,0.06331,0.0,2.7998427703255325e-11,0.0,0.0,2.1950674783826367e-8,5.152321958692416e-12,9.658290357638077e-10,5.4503908645900853e-11,6.072225507371857e-12,6.3735411812273705e-12,0.0,6.417339575541337e-8
339.5,8.412e-8,197.4211090870417,0.06134,0.0,2.635493653388381e-11,0.0,0.0,2.1138526348417152e-8,5.1751857301658825e-12,9.139843364702202e-10,5.382671072021565e-11,5.670306819868637e-12,6.355892400207337e-12,0.0,6.19701062829083e-8
340.5,8.12e-8,198.47347015279524,0.05944,0.0,2.4823403310841095e-11,0.0,0.0,2.0366983972274906e-8,5.1998324288584315e-12,8.654412047806878e-10,5.317929097405782e-11,5.2984923368612135e-12,6.340554174598308e-12,0.0,5.987273324971919e-8
341.5,7.839e-8,199.51935875156147,0.05761,0.0,2.3386833454514573e-11,0.0,0.0,1.9625868670779454e-8,5.223852438646916e-12,8.196585858799541e-10,5.25376208521383e-11,4.952563513973079e-12,6.3246309403960704e-12,0.0,5.785204724214093e-8
342.5,7.567e-8,200.57503687415806,0.05582,0.0,2.2026126301830108e-11,0.0,0.0,1.8909468052097533e-8,5.249405478105085e-12,7.76079853658807e-10,5.1909619622874786e-11,4.6273491846903215e-12,6.310036480945743e-12,0.0,5.589432955717522e-8
343.5,7.297e-8,201.71610336934742,0.05412,0.0,2.0683565310508315e-11,0.0,3.326940909919856e-12,1.8197093996650257e-8,5.264484136299519e-12,7.329785155105313e-10,5.10152092819779e-11,4.307875920559261e-12,6.2753608160281055e-12,1.7283619187963179e-12,5.394732568954512e-8
344.5,7.035e-8,203.26927531183415,0.05248,0.0,1.9244124030903198e-11,0.0,3.5564644002457462e-12,1.749773419679427e-8,5.275382450041447e-12,6.873512314758342e-10,4.938318687249758e-11,3.960787269261774e-12,6.203642578300939e-12,1.722090148724184e-12,5.2075568893979924e-8
345.5,6.782e-8,204.83206594999302,0.05088,0.0,1.789963092163696e-11,0.0,3.803982110095194e-12,1.6823772139863992e-8,5.287188964384048e-12,6.44407395292504e-10,4.780114472173921e-11,3.640332991252843e-12,6.133256263840862e-12,1.7160679867511518e-12,5.0265538860883795e-8
346.5,6.538e-8,206.38337788454237,0.04934,0.0,1.6653007540503654e-11,0.0,4.06551425422005e-12,1.6175655088390245e-8,5.2973690123996946e-12,6.042543055200755e-10,4.626717560756519e-11,3.346890262453855e-12,6.062384766985591e-12,1.7096055335397303e-12,4.8516688659112e-8
347.5,6.307e-8,207.92056820873006,0.04786,0.0,1.5508428046090708e-11,0.0,4.343809278070901e-12,1.556312463043074e-8,5.3092004507919345e-12,5.671193199284775e-10,4.4810287814576295e-11,3.0804573279337023e-12,5.994913717943343e-12,1.7037793966578758e-12,4.685900517360871e-8
348.5,6.086e-8,209.44079403616644,0.04644,0.0,1.4452344300058127e-11,0.0,4.637274405336973e-12,1.4978587595654938e-8,5.320365349779646e-12,5.325829432405443e-10,4.341001714534191e-11,2.837531160075894e-12,5.92829967537242e-12,1.6978577510047356e-12,4.527054577131756e-8
349.5,5.873e-8,210.95220680601344,0.04507,0.0,1.3471345239617742e-11,0.0,4.9478306868438324e-12,1.4416701202650742e-8,5.330563029704893e-12,5.002450908878269e-10,4.2053940285700506e-11,2.614553157859063e-12,5.861787570952346e-12,1.6916970368290625e-12,4.373708198945392e-8
350.5,5.668e-8,212.4756400421336,0.04373,0.0,1.2554549582547546e-11,0.0,5.283856955049239e-12,1.3876794624163727e-8,5.342833180859666e-12,4.698100989065446e-10,4.074497923580446e-11,2.4084183323003154e-12,5.797641036527575e-12,1.6861321558493572e-12,4.2259576866450793e-8
351.5,5.415e-8,213.95132224186375,0.04247,0.0,1.1594754689274302e-11,0.0,5.568056549995301e-12,1.3223390532358654e-8,5.294801224861172e-12,4.371466313971225e-10,3.90735400798237e-11,2.19935380687261e-12,5.671960123719262e-12,1.6619436677712252e-12,4.04183984261019e-8
352.5,5.128e-8,215.38578739071883,0.04128,0.0,1.0624529266034097e-11,0.0,5.800209877419097e-12,1.249121033471631e-8,5.19589343019104e-12,4.034865018489266e-10,3.7138341366327674e-11,1.993346338549163e-12,5.496722978803465e-12,1.6223301777069866e-12,3.831743178999974e-8
353.5,4.86e-8,216.82445879549704,0.04012,0.0,9.742055687669698e-12,0.0,6.0483910533577535e-12,1.180858180009395e-8,5.103297179130793e-12,3.7267727450066954e-10,3.53265823756706e-11,1.8077952681394627e-12,5.331367621637122e-12,1.5850228828189174e-12,3.635379641333696e-8
354.5,4.609e-8,219.02289947155094,0.03899,0.0,8.773276090391199e-12,6.932189810141151e-13,5.982783644150929e-12,1.11572034657668e-8,4.994171480033828e-12,3.401940198501157e-10,3.267594642880951e-11,0.0,5.092653666336776e-12,1.5206438515446442e-12,3.4532869820240796e-8
355.5,4.418e-8,221.18419962090846,0.03793,0.0,7.992176399039093e-12,6.979278497904566e-13,5.9553883957379875e-12,1.0655496515996867e-8,4.933162922607698e-12,3.140869108934061e-10,3.0528459811244673e-11,0.0,4.911347540117011e-12,1.4724332443192696e-12,3.315392567694688e-8
356.5,4.299e-8,223.25803211522316,0.03694,0.0,7.405926144214205e-12,7.118750605183368e-13,6.008550280107312e-12,1.0331724997075549e-8,4.940553961449108e-12,2.948142843344542e-10,2.898334923986734e-11,0.0,4.8069154229223134e-12,1.446712124142405e-12,3.230915683635678e-8
357.5,4.184e-8,225.3445939588171,0.03597,0.0,6.861821701809655e-12,7.264380655630306e-13,6.064595213168673e-12,1.0019326932597195e-8,4.9496973580934545e-12,2.767115071795975e-10,2.751709683788532e-11,0.0,4.7056954854115784e-12,1.4217736764214344e-12,3.149171444188486e-8
358.5,4.071e-8,227.42101720231702,0.03503,0.0,6.3574389404629034e-12,7.409217834879377e-13,6.118374201746454e-12,9.713835364936451e-9,4.9567775752850906e-12,2.596936514178869e-10,2.6120885439435894e-11,0.0,4.605192173741915e-12,1.3968095639933166e-12,3.068617458396751e-8
359.5,3.95e-8,229.4849487069118,0.03412,0.0,5.875345347336686e-12,7.533616580006305e-13,6.153980899623108e-12,9.391453019433495e-9,4.949091027930583e-12,2.4309176175727957e-10,2.4729662303232054e-11,0.0,4.494041325371388e-12,1.368356226458841e-12,2.981713138002128e-8
