Altitude (km),O (kg/m3),N2 (kg/m3),O2 (kg/m3),Total (kg/m3),Neutral Temp. (K),He (kg/m3),Ar (kg/m3),H (kg/m3),N (kg/m3),H2 (kg/m3)
497.5,0.0,0.0,0.0,2.003e-9,542.4,2.003e-10,0.0,0.0,0.0,1.8026999999999998e-9
498.5,0.0,0.0,0.0,1.976e-9,543.9,1.976e-10,0.0,0.0,0.0,1.7783999999999998e-9
499.5,0.0,0.0,0.0,1.949e-9,545.4,1.9490000000000002e-10,0.0,0.0,0.0,1.7541000000000002e-9
500.5,0.0,0.0,0.0,1.923e-9,546.9,1.9230000000000002e-10,0.0,0.0,0.0,1.7307e-9
501.5,0.0,0.0,0.0,1.896e-9,548.7,1.8960000000000002e-10,0.0,0.0,0.0,1.7064e-9
502.5,0.0,0.0,0.0,1.87e-9,550.7,1.87e-10,0.0,0.0,0.0,1.683e-9
503.5,0.0,0.0,0.0,1.844e-9,552.6,1.844e-10,0.0,0.0,0.0,1.6596000000000001e-9
504.5,0.0,0.0,0.0,1.819e-9,554.5,1.819e-10,0.0,0.0,0.0,1.6371e-9
505.5,0.0,0.0,0.0,1.794e-9,556.5,1.7940000000000002e-10,0.0,0.0,0.0,1.6146e-9
506.5,0.0,0.0,0.0,1.768e-9,558.8,1.7680000000000003e-10,0.0,0.0,0.0,1.5912e-9
507.5,0.0,0.0,0.0,1.743e-9,561.0,1.743e-10,0.0,0.0,0.0,1.5687000000000002e-9
508.5,0.0,0.0,0.0,1.718e-9,563.2,1.7180000000000002e-10,0.0,0.0,0.0,1.5462e-9
509.5,0.0,0.0,0.0,1.694e-9,565.4,1.694e-10,0.0,0.0,0.0,1.5245999999999999e-9
510.5,0.0,0.0,0.0,1.67e-9,567.9,1.6700000000000002e-10,0.0,0.0,0.0,1.503e-9
511.5,0.0,0.0,0.0,1.645e-9,570.5,1.645e-10,0.0,0.0,0.0,1.4805e-9
512.5,0.0,0.0,0.0,1.621e-9,573.1,1.6210000000000001e-10,0.0,0.0,0.0,1.4589000000000002e-9
513.5,0.0,0.0,0.0,1.598e-9,575.7,1.598e-10,0.0,0.0,0.0,1.4382e-9
514.5,0.0,0.0,0.0,1.575e-9,578.3,1.5750000000000002e-10,0.0,0.0,0.0,1.4175000000000001e-9
515.5,0.0,0.0,0.0,1.551e-9,581.3,1.551e-10,0.0,0.0,0.0,1.3959e-9
516.5,0.0,0.0,0.0,1.528e-9,584.2,1.5280000000000003e-10,0.0,0.0,0.0,1.3752000000000002e-9
517.5,0.0,0.0,0.0,1.506e-9,587.1,1.506e-10,0.0,0.0,0.0,1.3554e-9
518.5,0.0,0.0,0.0,1.483e-9,590.0,1.483e-10,0.0,0.0,0.0,1.3347e-9
519.5,0.0,0.0,0.0,1.462e-9,592.9,1.462e-10,0.0,0.0,0.0,1.3158e-9
520.5,0.0,0.0,0.0,1.441e-9,595.9,1.4410000000000002e-10,0.0,0.0,0.0,1.2969000000000001e-9
521.5,0.0,0.0,0.0,1.42e-9,598.8,1.4200000000000003e-10,0.0,0.0,0.0,1.2780000000000001e-9
522.5,0.0,0.0,0.0,1.399e-9,601.7,1.399e-10,0.0,0.0,0.0,1.2591000000000001e-9
523.5,0.0,0.0,0.0,1.379e-9,604.6,1.379e-10,0.0,0.0,0.0,1.2411000000000002e-9
524.5,0.0,0.0,0.0,1.36e-9,607.2,1.3600000000000002e-10,0.0,0.0,0.0,1.2240000000000001e-9
525.5,0.0,0.0,0.0,1.341e-9,609.9,1.341e-10,0.0,0.0,0.0,1.2069e-9
526.5,0.0,0.0,0.0,1.323e-9,612.6,1.3230000000000002e-10,0.0,0.0,0.0,1.1907e-9
527.5,0.0,0.0,0.0,1.305e-9,615.3,1.305e-10,0.0,0.0,0.0,1.1745e-9
528.5,0.0,0.0,0.0,1.288e-9,617.6,1.288e-10,0.0,0.0,0.0,1.1592e-9
529.5,0.0,0.0,0.0,1.271e-9,619.9,1.271e-10,0.0,0.0,0.0,1.1439000000000002e-9
530.5,0.0,0.0,0.0,1.255e-9,622.1,1.255e-10,0.0,0.0,0.0,1.1294999999999999e-9
531.5,0.0,0.0,0.0,1.239e-9,624.4,1.239e-10,0.0,0.0,0.0,1.1151e-9
532.5,0.0,0.0,0.0,1.223e-9,626.6,1.223e-10,0.0,0.0,0.0,1.1007000000000001e-9
533.5,0.0,0.0,0.0,1.208e-9,628.7,1.208e-10,0.0,0.0,0.0,1.0872e-9
534.5,0.0,0.0,0.0,1.193e-9,630.7,1.193e-10,0.0,0.0,0.0,1.0737e-9
535.5,0.0,0.0,0.0,1.178e-9,632.7,1.1780000000000002e-10,0.0,0.0,0.0,1.0602000000000001e-9
536.5,0.0,0.0,0.0,1.164e-9,634.8,1.164e-10,0.0,0.0,0.0,1.0476e-9
537.5,0.0,0.0,0.0,1.149e-9,637.0,1.1490000000000001e-10,0.0,0.0,0.0,1.0341000000000002e-9
538.5,0.0,0.0,0.0,1.135e-9,639.2,1.135e-10,0.0,0.0,0.0,1.0215e-9
539.5,0.0,0.0,0.0,1.121e-9,641.4,1.121e-10,0.0,0.0,0.0,1.0089e-9
540.5,0.0,0.0,0.0,1.108e-9,643.6,1.1080000000000002e-10,0.0,0.0,0.0,9.972e-10
541.5,0.0,0.0,0.0,1.095e-9,645.5,1.0950000000000001e-10,0.0,0.0,0.0,9.855000000000002e-10
542.5,0.0,0.0,0.0,1.082e-9,646.9,1.082e-10,0.0,0.0,0.0,9.738e-10
543.5,0.0,0.0,0.0,1.071e-9,648.3,1.071e-10,0.0,0.0,0.0,9.639e-10
544.5,0.0,0.0,0.0,1.059e-9,649.7,1.059e-10,0.0,0.0,0.0,9.531e-10
545.5,0.0,0.0,0.0,1.047e-9,651.1,1.0470000000000001e-10,0.0,0.0,0.0,9.423e-10
546.5,0.0,0.0,0.0,1.036e-9,652.2,1.036e-10,0.0,0.0,0.0,9.324e-10
547.5,0.0,0.0,0.0,1.025e-9,653.3,1.0250000000000001e-10,0.0,0.0,0.0,9.225000000000001e-10
548.5,0.0,0.0,0.0,1.015e-9,654.4,1.015e-10,0.0,0.0,0.0,9.134999999999999e-10
549.5,0.0,0.0,0.0,1.004e-9,655.4,1.0040000000000001e-10,0.0,0.0,0.0,9.036000000000001e-10
550.5,0.0,0.0,0.0,9.939e-10,656.5,9.939e-11,0.0,0.0,0.0,8.9451e-10
551.5,0.0,0.0,0.0,9.84e-10,657.4,9.839999999999999e-11,0.0,0.0,0.0,8.855999999999999e-10
552.5,0.0,0.0,0.0,9.742e-10,658.3,9.742000000000001e-11,0.0,0.0,0.0,8.7678e-10
553.5,0.0,0.0,0.0,9.645e-10,659.2,9.645e-11,0.0,0.0,0.0,8.680499999999999e-10
554.5,0.0,0.0,0.0,9.549e-10,660.1,9.549000000000001e-11,0.0,0.0,0.0,8.594100000000001e-10
555.5,0.0,0.0,0.0,9.456e-10,660.8,9.456e-11,0.0,0.0,0.0,8.5104e-10
556.5,0.0,0.0,0.0,9.365e-10,661.6,9.365000000000001e-11,0.0,0.0,0.0,8.4285e-10
557.5,0.0,0.0,0.0,9.274e-10,662.3,9.274000000000001e-11,0.0,0.0,0.0,8.3466e-10
558.5,0.0,0.0,0.0,9.185e-10,663.0,9.185e-11,0.0,0.0,0.0,8.2665e-10
559.5,0.0,0.0,0.0,9.097e-10,663.7,9.097e-11,0.0,0.0,0.0,8.1873e-10
560.5,0.0,0.0,0.0,9.012e-10,664.2,9.012e-11,0.0,0.0,0.0,8.1108e-10
561.5,0.0,0.0,0.0,8.928e-10,664.7,8.928e-11,0.0,0.0,0.0,8.035199999999999e-10
562.5,0.0,0.0,0.0,8.844e-10,665.3,8.844000000000001e-11,0.0,0.0,0.0,7.9596e-10
563.5,0.0,0.0,0.0,8.762e-10,665.8,8.762e-11,0.0,0.0,0.0,7.885800000000001e-10
564.5,0.0,0.0,0.0,8.681e-10,666.3,8.681000000000001e-11,0.0,0.0,0.0,7.8129e-10
565.5,0.0,0.0,0.0,8.602e-10,666.7,8.602e-11,0.0,0.0,0.0,7.7418e-10
566.5,0.0,0.0,0.0,8.524e-10,667.1,8.524000000000001e-11,0.0,0.0,0.0,7.6716e-10
567.5,0.0,0.0,0.0,8.446e-10,667.5,8.446e-11,0.0,0.0,0.0,7.6014e-10
568.5,0.0,0.0,0.0,8.369e-10,667.9,8.369e-11,0.0,0.0,0.0,7.5321e-10
569.5,0.0,0.0,0.0,8.294e-10,668.2,8.294000000000001e-11,0.0,0.0,0.0,7.4646e-10
570.5,0.0,0.0,0.0,8.221e-10,668.5,8.221e-11,0.0,0.0,0.0,7.3989e-10
571.5,0.0,0.0,0.0,8.148e-10,668.8,8.148000000000001e-11,0.0,0.0,0.0,7.3332e-10
572.5,0.0,0.0,0.0,8.075e-10,669.1,8.075e-11,0.0,0.0,0.0,7.2675e-10
573.5,0.0,0.0,0.0,8.004e-10,669.4,8.004000000000002e-11,0.0,0.0,0.0,7.203600000000001e-10
574.5,0.0,0.0,0.0,7.934e-10,669.6,7.934000000000001e-11,0.0,0.0,0.0,7.1406e-10
575.5,0.0,0.0,0.0,7.864e-10,669.7,7.864e-11,0.0,0.0,0.0,7.0776e-10
576.5,0.0,0.0,0.0,7.795e-10,669.9,7.795000000000001e-11,0.0,0.0,0.0,7.0155e-10
577.5,0.0,0.0,0.0,7.727e-10,670.1,7.727000000000001e-11,0.0,0.0,0.0,6.9543e-10
578.5,0.0,0.0,0.0,7.661e-10,670.2,7.661000000000001e-11,0.0,0.0,0.0,6.8949e-10
579.5,0.0,0.0,0.0,7.596e-10,670.3,7.596000000000001e-11,0.0,0.0,0.0,6.8364e-10
580.5,0.0,0.0,0.0,7.531e-10,670.3,7.531000000000001e-11,0.0,0.0,0.0,6.7779e-10
581.5,0.0,0.0,0.0,7.466e-10,670.4,7.466e-11,0.0,0.0,0.0,6.7194e-10
582.5,0.0,0.0,0.0,7.403e-10,670.5,7.403e-11,0.0,0.0,0.0,6.6627e-10
583.5,0.0,0.0,0.0,7.34e-10,670.5,7.340000000000001e-11,0.0,0.0,0.0,6.606000000000001e-10
584.5,0.0,0.0,0.0,7.278e-10,670.5,7.278e-11,0.0,0.0,0.0,6.5502e-10
585.5,0.0,0.0,0.0,7.216e-10,670.6,7.216e-11,0.0,0.0,0.0,6.4944e-10
586.5,0.0,0.0,0.0,7.155e-10,670.6,7.155e-11,0.0,0.0,0.0,6.439499999999999e-10
587.5,0.0,0.0,0.0,7.095e-10,670.6,7.095e-11,0.0,0.0,0.0,6.3855e-10
588.5,0.0,0.0,0.0,7.035e-10,670.6,7.035000000000001e-11,0.0,0.0,0.0,6.3315e-10
589.5,0.0,0.0,0.0,6.976e-10,670.5,6.976e-11,0.0,0.0,0.0,6.2784e-10
590.5,0.0,0.0,0.0,6.918e-10,670.5,6.918e-11,0.0,0.0,0.0,6.226200000000001e-10
591.5,0.0,0.0,0.0,6.86e-10,670.5,6.86e-11,0.0,0.0,0.0,6.174000000000001e-10
592.5,0.0,0.0,0.0,6.803e-10,670.4,6.803000000000001e-11,0.0,0.0,0.0,6.1227e-10
593.5,0.0,0.0,0.0,6.746e-10,670.4,6.746e-11,0.0,0.0,0.0,6.0714e-10
594.5,0.0,0.0,0.0,6.69e-10,670.3,6.69e-11,0.0,0.0,0.0,6.021e-10
595.5,0.0,0.0,0.0,6.634e-10,670.2,6.634e-11,0.0,0.0,0.0,5.9706e-10
596.5,0.0,0.0,0.0,6.579e-10,670.2,6.579e-11,0.0,0.0,0.0,5.9211e-10
597.5,0.0,0.0,0.0,6.525e-10,670.1,6.525e-11,0.0,0.0,0.0,5.8725e-10
598.5,0.0,0.0,0.0,6.471e-10,670.0,6.471e-11,0.0,0.0,0.0,5.8239e-10
599.5,0.0,0.0,0.0,6.417e-10,669.9,6.417e-11,0.0,0.0,0.0,5.7753e-10
600.5,0.0,0.0,0.0,6.364e-10,669.8,6.364e-11,0.0,0.0,0.0,5.7276e-10
601.5,0.0,0.0,0.0,6.311e-10,669.8,6.311e-11,0.0,0.0,0.0,5.6799e-10
602.5,0.0,0.0,0.0,6.258e-10,669.7,6.258e-11,0.0,0.0,0.0,5.6322e-10
603.5,0.0,0.0,0.0,6.206e-10,669.7,6.206e-11,0.0,0.0,0.0,5.5854e-10
604.5,0.0,0.0,0.0,6.155e-10,669.6,6.155e-11,0.0,0.0,0.0,5.5395e-10
605.5,0.0,0.0,0.0,6.103e-10,669.6,6.103e-11,0.0,0.0,0.0,5.4927e-10
606.5,0.0,0.0,0.0,6.053e-10,669.5,6.053e-11,0.0,0.0,0.0,5.4477e-10
607.5,0.0,0.0,0.0,6.002e-10,669.5,6.002e-11,0.0,0.0,0.0,5.4018e-10
608.5,0.0,0.0,0.0,5.952e-10,669.4,5.952e-11,0.0,0.0,0.0,5.3568e-10
609.5,0.0,0.0,0.0,5.903e-10,669.3,5.903e-11,0.0,0.0,0.0,5.312700000000001e-10
610.5,0.0,0.0,0.0,5.852e-10,669.5,5.852000000000001e-11,0.0,0.0,0.0,5.2668e-10
611.5,0.0,0.0,0.0,5.799e-10,670.0,5.7990000000000005e-11,0.0,0.0,0.0,5.2191e-10
612.5,0.0,0.0,0.0,5.747e-10,670.5,5.747e-11,0.0,0.0,0.0,5.1723e-10
613.5,0.0,0.0,0.0,5.694e-10,671.0,5.6940000000000006e-11,0.0,0.0,0.0,5.1246e-10
614.5,0.0,0.0,0.0,5.643e-10,671.5,5.6430000000000006e-11,0.0,0.0,0.0,5.0787e-10
615.5,0.0,0.0,0.0,5.591e-10,672.0,5.591e-11,0.0,0.0,0.0,5.0319e-10
616.5,0.0,0.0,0.0,5.539e-10,672.6,5.539e-11,0.0,0.0,0.0,4.985100000000001e-10
617.5,0.0,0.0,0.0,5.488e-10,673.2,5.488e-11,0.0,0.0,0.0,4.9392e-10
618.5,0.0,0.0,0.0,5.438e-10,673.8,5.4380000000000004e-11,0.0,0.0,0.0,4.894200000000001e-10
619.5,0.0,0.0,0.0,5.388e-10,674.4,5.3880000000000005e-11,0.0,0.0,0.0,4.8492e-10
620.5,0.0,0.0,0.0,5.342e-10,674.6,5.342e-11,0.0,0.0,0.0,4.8078e-10
621.5,0.0,0.0,0.0,5.296e-10,674.7,5.2960000000000004e-11,0.0,0.0,0.0,4.7664e-10
622.5,0.0,0.0,0.0,5.251e-10,674.9,5.251e-11,0.0,0.0,0.0,4.7259e-10
623.5,0.0,0.0,0.0,5.206e-10,675.1,5.2060000000000006e-11,0.0,0.0,0.0,4.6854e-10
624.5,0.0,0.0,0.0,5.162e-10,675.3,5.1620000000000005e-11,0.0,0.0,0.0,4.6458000000000006e-10
625.5,0.0,0.0,0.0,5.117e-10,675.5,5.117e-11,0.0,0.0,0.0,4.6053e-10
626.5,0.0,0.0,0.0,5.073e-10,675.8,5.073e-11,0.0,0.0,0.0,4.5657e-10
627.5,0.0,0.0,0.0,5.029e-10,676.0,5.029e-11,0.0,0.0,0.0,4.5261e-10
628.5,0.0,0.0,0.0,4.986e-10,676.2,4.986e-11,0.0,0.0,0.0,4.4874000000000004e-10
629.5,0.0,0.0,0.0,4.942e-10,676.5,4.942e-11,0.0,0.0,0.0,4.4478000000000004e-10
630.5,0.0,0.0,0.0,4.899e-10,676.8,4.8990000000000003e-11,0.0,0.0,0.0,4.4091000000000003e-10
631.5,0.0,0.0,0.0,4.857e-10,677.1,4.857e-11,0.0,0.0,0.0,4.3713e-10
632.5,0.0,0.0,0.0,4.815e-10,677.4,4.815000000000001e-11,0.0,0.0,0.0,4.3335000000000006e-10
633.5,0.0,0.0,0.0,4.773e-10,677.7,4.773e-11,0.0,0.0,0.0,4.2957e-10
634.5,0.0,0.0,0.0,4.731e-10,678.1,4.731000000000001e-11,0.0,0.0,0.0,4.2579000000000004e-10
635.5,0.0,0.0,0.0,4.689e-10,678.4,4.6890000000000006e-11,0.0,0.0,0.0,4.2201e-10
636.5,0.0,0.0,0.0,4.648e-10,678.8,4.6480000000000004e-11,0.0,0.0,0.0,4.1832e-10
637.5,0.0,0.0,0.0,4.607e-10,679.2,4.607e-11,0.0,0.0,0.0,4.1463000000000005e-10
638.5,0.0,0.0,0.0,4.566e-10,679.6,4.566e-11,0.0,0.0,0.0,4.1094000000000003e-10
639.5,0.0,0.0,0.0,4.526e-10,680.1,4.526000000000001e-11,0.0,0.0,0.0,4.0734e-10
640.5,0.0,0.0,0.0,4.485e-10,680.5,4.4850000000000005e-11,0.0,0.0,0.0,4.0365e-10
641.5,0.0,0.0,0.0,4.446e-10,680.9,4.446e-11,0.0,0.0,0.0,4.0014000000000003e-10
642.5,0.0,0.0,0.0,4.406e-10,681.4,4.406e-11,0.0,0.0,0.0,3.9654e-10
643.5,0.0,0.0,0.0,4.367e-10,681.9,4.367e-11,0.0,0.0,0.0,3.9303e-10
644.5,0.0,0.0,0.0,4.328e-10,682.4,4.3280000000000005e-11,0.0,0.0,0.0,3.8952e-10
645.5,0.0,0.0,0.0,4.289e-10,683.0,4.289e-11,0.0,0.0,0.0,3.8601e-10
646.5,0.0,0.0,0.0,4.251e-10,683.5,4.2510000000000004e-11,0.0,0.0,0.0,3.8259e-10
647.5,0.0,0.0,0.0,4.213e-10,684.1,4.213e-11,0.0,0.0,0.0,3.7917e-10
648.5,0.0,0.0,0.0,4.175e-10,684.7,4.1750000000000004e-11,0.0,0.0,0.0,3.7575e-10
649.5,0.0,0.0,0.0,4.137e-10,685.3,4.137e-11,0.0,0.0,0.0,3.7233e-10
650.5,0.0,0.0,0.0,4.1e-10,685.9,4.1e-11,0.0,0.0,0.0,3.6899999999999997e-10
651.5,0.0,0.0,0.0,4.063e-10,686.5,4.063e-11,0.0,0.0,0.0,3.6567e-10
652.5,0.0,0.0,0.0,4.026e-10,687.1,4.026e-11,0.0,0.0,0.0,3.6234e-10
653.5,0.0,0.0,0.0,3.989e-10,687.8,3.9890000000000004e-11,0.0,0.0,0.0,3.5901e-10
654.5,0.0,0.0,0.0,3.953e-10,688.5,3.9530000000000005e-11,0.0,0.0,0.0,3.5577e-10
655.5,0.0,0.0,0.0,3.917e-10,689.3,3.9170000000000005e-11,0.0,0.0,0.0,3.5253e-10
656.5,0.0,0.0,0.0,3.881e-10,690.0,3.881e-11,0.0,0.0,0.0,3.4929e-10
657.5,0.0,0.0,0.0,3.845e-10,690.7,3.845000000000001e-11,0.0,0.0,0.0,3.4605e-10
658.5,0.0,0.0,0.0,3.81e-10,691.5,3.81e-11,0.0,0.0,0.0,3.4289999999999997e-10
659.5,0.0,0.0,0.0,3.775e-10,692.3,3.775e-11,0.0,0.0,0.0,3.3975e-10
660.5,0.0,0.0,0.0,3.74e-10,693.1,3.74e-11,0.0,0.0,0.0,3.366e-10
661.5,0.0,0.0,0.0,3.706e-10,693.9,3.706e-11,0.0,0.0,0.0,3.3354e-10
662.5,0.0,0.0,0.0,3.671e-10,694.8,3.671e-11,0.0,0.0,0.0,3.3039000000000003e-10
663.5,0.0,0.0,0.0,3.637e-10,695.7,3.637e-11,0.0,0.0,0.0,3.2733e-10
664.5,0.0,0.0,0.0,3.604e-10,696.6,3.6040000000000006e-11,0.0,0.0,0.0,3.2436e-10
665.5,0.0,0.0,0.0,3.57e-10,697.5,3.5700000000000003e-11,0.0,0.0,0.0,3.213e-10
666.5,0.0,0.0,0.0,3.537e-10,698.4,3.537e-11,0.0,0.0,0.0,3.1833e-10
667.5,0.0,0.0,0.0,3.504e-10,699.3,3.504e-11,0.0,0.0,0.0,3.1536e-10
668.5,0.0,0.0,0.0,3.471e-10,700.3,3.471e-11,0.0,0.0,0.0,3.1239000000000005e-10
669.5,0.0,0.0,0.0,3.439e-10,701.3,3.4390000000000004e-11,0.0,0.0,0.0,3.0951000000000005e-10
670.5,0.0,0.0,0.0,3.406e-10,702.3,3.406e-11,0.0,0.0,0.0,3.0654e-10
671.5,0.0,0.0,0.0,3.375e-10,703.3,3.3750000000000006e-11,0.0,0.0,0.0,3.0375e-10
672.5,0.0,0.0,0.0,3.343e-10,704.3,3.343e-11,0.0,0.0,0.0,3.0087e-10
673.5,0.0,0.0,0.0,3.311e-10,705.4,3.311e-11,0.0,0.0,0.0,2.9799e-10
674.5,0.0,0.0,0.0,3.28e-10,706.5,3.28e-11,0.0,0.0,0.0,2.952e-10
675.5,0.0,0.0,0.0,3.249e-10,707.6,3.249e-11,0.0,0.0,0.0,2.9241e-10
676.5,0.0,0.0,0.0,3.218e-10,708.7,3.2180000000000005e-11,0.0,0.0,0.0,2.8962000000000003e-10
677.5,0.0,0.0,0.0,3.188e-10,709.8,3.188e-11,0.0,0.0,0.0,2.8692e-10
678.5,0.0,0.0,0.0,3.157e-10,711.0,3.157e-11,0.0,0.0,0.0,2.8413000000000003e-10
679.5,0.0,0.0,0.0,3.127e-10,712.1,3.1270000000000005e-11,0.0,0.0,0.0,2.8143000000000003e-10
680.5,0.0,0.0,0.0,3.098e-10,713.3,3.098e-11,0.0,0.0,0.0,2.7882e-10
681.5,0.0,0.0,0.0,3.068e-10,714.5,3.0680000000000004e-11,0.0,0.0,0.0,2.7612e-10
682.5,0.0,0.0,0.0,3.039e-10,715.8,3.0390000000000004e-11,0.0,0.0,0.0,2.7351e-10
683.5,0.0,0.0,0.0,3.01e-10,717.1,3.01e-11,0.0,0.0,0.0,2.709e-10
684.5,0.0,0.0,0.0,2.981e-10,718.5,2.981e-11,0.0,0.0,0.0,2.6829e-10
685.5,0.0,0.0,0.0,2.953e-10,719.8,2.953e-11,0.0,0.0,0.0,2.6577e-10
686.5,0.0,0.0,0.0,2.924e-10,721.2,2.924e-11,0.0,0.0,0.0,2.6316e-10
687.5,0.0,0.0,0.0,2.897e-10,722.6,2.897e-11,0.0,0.0,0.0,2.6073e-10
688.5,0.0,0.0,0.0,2.869e-10,723.9,2.8690000000000003e-11,0.0,0.0,0.0,2.5821000000000003e-10
689.5,0.0,0.0,0.0,2.841e-10,725.3,2.841e-11,0.0,0.0,0.0,2.5568999999999997e-10
690.5,0.0,0.0,0.0,2.814e-10,726.7,2.814e-11,0.0,0.0,0.0,2.5326e-10
691.5,0.0,0.0,0.0,2.787e-10,728.2,2.787e-11,0.0,0.0,0.0,2.5083e-10
692.5,0.0,0.0,0.0,2.76e-10,729.6,2.76e-11,0.0,0.0,0.0,2.484e-10
693.5,0.0,0.0,0.0,2.734e-10,731.1,2.7340000000000003e-11,0.0,0.0,0.0,2.4606000000000003e-10
694.5,0.0,0.0,0.0,2.708e-10,732.5,2.708e-11,0.0,0.0,0.0,2.4372e-10
695.5,0.0,0.0,0.0,2.682e-10,734.0,2.6820000000000004e-11,0.0,0.0,0.0,2.4138e-10
696.5,0.0,0.0,0.0,2.656e-10,735.5,2.656e-11,0.0,0.0,0.0,2.3904e-10
697.5,0.0,0.0,0.0,2.63e-10,737.1,2.6300000000000002e-11,0.0,0.0,0.0,2.367e-10
698.5,0.0,0.0,0.0,2.605e-10,738.7,2.605e-11,0.0,0.0,0.0,2.3445e-10
699.5,0.0,0.0,0.0,2.58e-10,740.2,2.58e-11,0.0,0.0,0.0,2.3219999999999998e-10
700.5,0.0,0.0,0.0,2.556e-10,741.8,2.556e-11,0.0,0.0,0.0,2.3004e-10
701.5,0.0,0.0,0.0,2.531e-10,743.4,2.531e-11,0.0,0.0,0.0,2.2779e-10
702.5,0.0,0.0,0.0,2.506e-10,745.1,2.5060000000000002e-11,0.0,0.0,0.0,2.2554e-10
703.5,0.0,0.0,0.0,2.482e-10,746.7,2.4819999999999998e-11,0.0,0.0,0.0,2.2337999999999998e-10
704.5,0.0,0.0,0.0,2.458e-10,748.4,2.4580000000000004e-11,0.0,0.0,0.0,2.2122e-10
705.5,0.0,0.0,0.0,2.434e-10,750.1,2.4340000000000003e-11,0.0,0.0,0.0,2.1906000000000002e-10
706.5,0.0,0.0,0.0,2.411e-10,751.8,2.4110000000000005e-11,0.0,0.0,0.0,2.1699000000000002e-10
707.5,0.0,0.0,0.0,2.387e-10,753.5,2.3870000000000004e-11,0.0,0.0,0.0,2.1483000000000002e-10
708.5,0.0,0.0,0.0,2.364e-10,755.3,2.364e-11,0.0,0.0,0.0,2.1276e-10
709.5,0.0,0.0,0.0,2.341e-10,757.0,2.341e-11,0.0,0.0,0.0,2.1069e-10
710.5,0.0,0.0,0.0,2.319e-10,758.8,2.319e-11,0.0,0.0,0.0,2.0871e-10
711.5,0.0,0.0,0.0,2.297e-10,760.6,2.297e-11,0.0,0.0,0.0,2.0673e-10
712.5,0.0,0.0,0.0,2.275e-10,762.4,2.275e-11,0.0,0.0,0.0,2.0475e-10
713.5,0.0,0.0,0.0,2.253e-10,764.2,2.253e-11,0.0,0.0,0.0,2.0277e-10
714.5,0.0,0.0,0.0,2.232e-10,766.0,2.232e-11,0.0,0.0,0.0,2.0087999999999998e-10
715.5,0.0,0.0,0.0,2.211e-10,767.8,2.2110000000000002e-11,0.0,0.0,0.0,1.9899e-10
716.5,0.0,0.0,0.0,2.189e-10,769.7,2.189e-11,0.0,0.0,0.0,1.9701e-10
717.5,0.0,0.0,0.0,2.168e-10,771.5,2.168e-11,0.0,0.0,0.0,1.9512e-10
718.5,0.0,0.0,0.0,2.147e-10,773.3,2.147e-11,0.0,0.0,0.0,1.9323e-10
719.5,0.0,0.0,0.0,2.127e-10,775.2,2.127e-11,0.0,0.0,0.0,1.9143e-10
720.5,0.0,0.0,0.0,2.107e-10,777.1,2.107e-11,0.0,0.0,0.0,1.8963000000000002e-10
721.5,0.0,0.0,0.0,2.087e-10,778.9,2.087e-11,0.0,0.0,0.0,1.8782999999999999e-10
722.5,0.0,0.0,0.0,2.067e-10,780.8,2.067e-11,0.0,0.0,0.0,1.8603e-10
723.5,0.0,0.0,0.0,2.047e-10,782.6,2.047e-11,0.0,0.0,0.0,1.8423e-10
724.5,0.0,0.0,0.0,2.028e-10,784.5,2.028e-11,0.0,0.0,0.0,1.8251999999999998e-10
725.5,0.0,0.0,0.0,2.009e-10,786.4,2.0090000000000002e-11,0.0,0.0,0.0,1.8081e-10
726.5,0.0,0.0,0.0,1.99e-10,788.3,1.9900000000000004e-11,0.0,0.0,0.0,1.791e-10
727.5,0.0,0.0,0.0,1.972e-10,790.1,1.972e-11,0.0,0.0,0.0,1.7748000000000002e-10
728.5,0.0,0.0,0.0,1.953e-10,792.0,1.953e-11,0.0,0.0,0.0,1.7577e-10
729.5,0.0,0.0,0.0,1.935e-10,793.9,1.9350000000000003e-11,0.0,0.0,0.0,1.7415000000000001e-10
730.5,0.0,0.0,0.0,1.917e-10,795.8,1.917e-11,0.0,0.0,0.0,1.7253e-10
731.5,0.0,0.0,0.0,1.899e-10,797.7,1.8990000000000004e-11,0.0,0.0,0.0,1.7091e-10
732.5,0.0,0.0,0.0,1.881e-10,799.6,1.881e-11,0.0,0.0,0.0,1.6929000000000002e-10
733.5,0.0,0.0,0.0,1.864e-10,801.6,1.864e-11,0.0,0.0,0.0,1.6776e-10
734.5,0.0,0.0,0.0,1.846e-10,803.5,1.846e-11,0.0,0.0,0.0,1.6613999999999998e-10
735.5,0.0,0.0,0.0,1.83e-10,805.0,1.83e-11,0.0,0.0,0.0,1.6469999999999998e-10
736.5,0.0,0.0,0.0,1.814e-10,806.6,1.814e-11,0.0,0.0,0.0,1.6326e-10
737.5,0.0,0.0,0.0,1.798e-10,808.1,1.798e-11,0.0,0.0,0.0,1.6182e-10
738.5,0.0,0.0,0.0,1.782e-10,809.7,1.782e-11,0.0,0.0,0.0,1.6038e-10
739.5,0.0,0.0,0.0,1.767e-10,811.2,1.7670000000000002e-11,0.0,0.0,0.0,1.5903e-10
740.5,0.0,0.0,0.0,1.752e-10,812.7,1.752e-11,0.0,0.0,0.0,1.5768e-10
741.5,0.0,0.0,0.0,1.737e-10,814.2,1.737e-11,0.0,0.0,0.0,1.5633000000000002e-10
