Altitude (km),Total (kg/m3),Neutral Temp. (K),Pressure (Pa),C (kg/m3),N2 (kg/m3),CH3 (kg/m3),C2H4 (kg/m3),He (kg/m3),H (kg/m3),CH4 (kg/m3),C2H6 (kg/m3),Ar (kg/m3),C2H2 (kg/m3),C3H4 (kg/m3),H2 (kg/m3)
259.5,2.049e-6,166.9182213470443,1.118,0.0,1.6806826716111056e-9,0.0,0.0,5.453638390529064e-7,1.882392676203325e-12,4.315536044477442e-8,8.176049604091586e-11,4.425989532468921e-10,0.0,0.0,1.4582738759887446e-6
260.5,1.971e-6,167.01379623226757,1.071,0.0,1.6099227345715002e-9,0.0,0.0,5.245161979181984e-7,2.007938543497093e-12,4.140700901664707e-8,8.154672398844524e-11,4.2332285601536564e-10,0.0,0.0,1.4029599928120355e-6
261.5,1.895e-6,167.10715085246974,1.027,0.0,1.5415036952767847e-9,0.0,0.0,5.042094341165112e-7,2.135627371727479e-12,3.971151702830341e-8,8.122359252471006e-11,4.04732951031219e-10,0.0,0.0,1.3490494529889808e-6
262.5,1.822e-6,167.20255741528732,0.9839,0.0,1.4759151063394406e-9,0.0,0.0,4.8470549434045e-7,2.2765693485298305e-12,3.808481231217376e-8,8.096769856044784e-11,3.869265706385535e-10,0.0,0.0,1.2972636074024892e-6
263.5,1.741e-6,167.29727654913012,0.9429,0.0,1.4044376040936056e-9,0.0,0.0,4.630805828184651e-7,2.4100414420161405e-12,3.629996847068326e-8,8.019355660921791e-11,3.676355841907682e-10,0.0,0.0,1.239764771924516e-6
264.5,1.661e-6,167.3917703728555,0.9037,0.0,1.3343451451759914e-9,0.0,0.0,4.4172881048186613e-7,2.5467285405004684e-12,3.454487601377216e-8,7.929584954755765e-11,3.4876487382969034e-10,0.0,0.0,1.1829613609072682e-6
265.5,1.585e-6,167.4865974463376,0.866,0.0,1.2679911069925496e-9,0.0,0.0,4.2144731449376166e-7,2.69268780429211e-12,3.288106197935466e-8,7.843409793444947e-11,3.3092375086600153e-10,0.0,0.0,1.1289915818832863e-6
266.5,1.512e-6,167.59305286346842,0.83,0.0,1.2036787195844875e-9,0.0,0.0,4.0194471243828053e-7,2.7836083132267213e-12,3.12719557687634e-8,7.766894452798299e-11,3.135840643092839e-10,0.0,0.0,1.077185616456221e-6
267.5,1.432e-6,167.6985879642037,0.7964,0.0,1.1344319601569054e-9,0.0,0.0,3.8058891135601294e-7,2.8407965183734074e-12,2.952790063939192e-8,7.630174332707606e-11,2.950224790352977e-10,0.0,0.0,1.0203745910255576e-6
268.5,1.356e-6,167.80332175053564,0.7644,0.0,1.0690247171456442e-9,0.0,0.0,3.603064294092559e-7,2.897017447831207e-12,2.7876957529084494e-8,7.492489160582325e-11,2.7752587193765216e-10,0.0,0.0,9.663922405635227e-7
269.5,1.284e-6,167.90800606092375,0.7337,0.0,1.0073642940736461e-9,0.0,0.0,3.410958677925938e-7,2.954169457258711e-12,2.6317662281463777e-8,7.356967735695815e-11,2.610608310341733e-10,0.0,0.0,9.152415209540204e-7
270.5,1.216e-6,168.01280997352103,0.7042,0.0,9.493929962309593e-10,0.0,0.0,3.229563734940212e-7,3.013141532068437e-12,2.484910934202284e-8,7.225246434012324e-11,2.456064406592918e-10,0.0,0.0,8.669242521211937e-7
271.5,1.168e-6,168.11416308863497,0.6768,0.0,9.076439430969477e-10,0.0,0.0,3.1013813262620934e-7,3.1094494298665636e-12,2.3798955138084994e-8,7.188318374705694e-11,2.344082419528261e-10,0.0,0.0,8.328458674174792e-7
272.5,1.124e-6,168.21538317924345,0.6505,0.0,8.693641807824783e-10,0.0,0.0,2.9838752720027167e-7,3.2145533340656376e-12,2.283603350253122e-8,7.164666329426835e-11,2.2414224059718975e-10,0.0,0.0,8.016080716591891e-7
273.5,1.081e-6,168.32255423158298,0.6253,0.0,8.32066651424795e-10,0.0,0.0,2.8690510466179096e-7,3.315346827442517e-12,2.1896402893222076e-8,7.137567498143435e-11,2.1415147570284933e-10,0.0,0.0,7.710775832960503e-7
274.5,1.04e-6,168.46275108111732,0.601,0.0,7.959399257609973e-10,0.0,0.0,2.759452671582853e-7,3.3939677316978178e-12,2.09896862009982e-8,7.122156269817063e-11,2.044309465056734e-10,0.0,0.0,7.4199006023802e-7
275.5,1.009e-6,168.60689552494034,0.577,0.0,7.676839361345678e-10,0.0,0.0,2.676419189056632e-7,3.509909044762869e-12,2.0288257876494244e-8,7.174128324422358e-11,1.967555311234987e-10,0.0,0.0,7.200301325582955e-7
276.5,9.796e-7,168.75077437740683,0.554,0.0,7.4094998944658e-10,0.0,0.0,2.597676855707651e-7,3.631888383064934e-12,1.962393611810796e-8,7.230966030715873e-11,1.8950175629387638e-10,0.0,0.0,6.992019850166961e-7
277.5,9.509e-7,168.89476501935124,0.5319,0.0,7.1502562202226e-10,0.0,0.0,2.5208340937123484e-7,3.7576720712364975e-12,1.8978176356189027e-8,7.287262104030635e-11,1.8248412058002494e-10,0.0,0.0,6.788642742368623e-7
278.5,9.223e-7,169.03862826751026,0.5107,0.0,6.894577334016399e-10,0.0,0.0,2.44430046669244e-7,3.884470510052879e-12,1.8338986945945853e-8,7.337855064020741e-11,1.7558647808763752e-10,0.0,0.0,6.585886591521707e-7
279.5,8.834e-7,169.18642479567805,0.4898,0.0,6.564044788288516e-10,0.0,0.0,2.3405021474779908e-7,3.97236404395352e-12,1.74984511189724e-8,7.304091834917433e-11,1.6680526238422874e-10,0.0,0.0,6.309511111096223e-7
280.5,8.461e-7,169.33388489030682,0.4698,0.0,6.24914030280473e-10,0.0,0.0,2.2410042444486245e-7,4.061443530879782e-12,1.669577337502002e-8,7.269493675644916e-11,1.584584598100969e-10,0.0,0.0,6.044436733097396e-7
281.5,8.105e-7,169.51200112392226,0.4506,0.0,5.945518898526549e-10,0.0,0.0,2.1459960968515014e-7,4.137718025040451e-12,1.5924089692363156e-8,7.241874753452181e-11,1.5039358204082097e-10,0.0,0.0,5.791547986850338e-7
282.5,7.766e-7,169.71584047894285,0.4321,0.0,5.654287002985465e-10,0.0,0.0,2.0554918808481286e-7,4.204751367628164e-12,1.5185315211116548e-8,7.221997903597715e-11,1.4264801444832204e-10,0.0,0.0,5.5508099525892e-7
283.5,7.467e-7,169.91803194173994,0.4145,0.0,5.396303037909022e-10,0.0,0.0,1.9756406290524004e-7,4.2856567982565285e-12,1.45316140725229e-8,7.224826451931531e-11,1.3578189494298457e-10,0.0,0.0,5.338523769021857e-7
284.5,7.179e-7,170.1192069740057,0.3977,0.0,5.149911463258704e-10,0.0,0.0,1.8987580650764724e-7,4.366523914617074e-12,1.3905383194421735e-8,7.225694909084451e-11,1.2924349495005821e-10,0.0,0.0,5.133979521836497e-7
285.5,6.903e-7,170.3214131845734,0.3815,0.0,4.915214882696429e-10,0.0,0.0,1.8250984818893283e-7,4.4508120960456365e-12,1.330752699626957e-8,7.228953619227194e-11,1.2302942929600592e-10,0.0,0.0,4.937913335489436e-7
286.5,6.622e-7,170.52308657130516,0.366,0.0,4.680269081327816e-10,0.0,0.0,1.7501708391945458e-7,4.525358447034749e-12,1.2705572256240255e-8,7.214445029980402e-11,1.168417096393002e-10,0.0,0.0,4.738158053977862e-7
287.5,6.278e-7,170.72240302329612,0.3513,0.0,4.4047098813896537e-10,0.0,0.0,1.658658297728572e-7,4.544142860890242e-12,1.1989349502645601e-8,7.112301990575611e-11,1.0967768759591475e-10,0.0,0.0,4.4931900488599566e-7
288.5,5.953e-7,170.92951165084804,0.3371,0.0,4.1451719193047543e-10,0.0,0.0,1.5721807544627848e-7,4.5631241445619624e-12,1.1313663189086644e-8,7.015385870168804e-11,1.0293969666683895e-10,7.355815927726824e-12,0.0,4.2616873167726363e-7
289.5,5.646e-7,171.1842420697051,0.3236,0.0,3.8967671531150215e-10,0.0,0.0,1.490369242079418e-7,4.562310208597857e-12,1.0668138375165792e-8,6.924371500357822e-11,9.646894004652609e-11,7.273287911330577e-12,0.0,4.043277124484109e-7
290.5,5.351e-7,171.43778165936598,0.3107,0.0,3.660774194686516e-10,0.0,0.0,1.4118055746637635e-7,4.557102670212606e-12,1.0052507946151566e-8,6.828365850623244e-11,9.034519334631593e-11,7.185131582859619e-12,0.0,3.8333048608189776e-7
291.5,5.054e-7,171.67701069077242,0.299,0.0,3.4289656010734525e-10,0.0,0.0,1.3328267634665052e-7,4.5228389717446945e-12,9.442947145482526e-9,6.695542409038895e-11,8.437631400388215e-11,7.0571266715135944e-12,0.0,3.6216856824402205e-7
292.5,4.776e-7,171.91711887473286,0.2877,0.0,3.2134268204325383e-10,0.0,0.0,1.2589258253524803e-7,4.4920118786424715e-12,8.874836466087495e-9,6.569660102500084e-11,7.883997196952444e-11,6.936045181197135e-12,0.0,3.4235527368656685e-7
293.5,4.515e-7,172.15783624611035,0.2768,0.0,3.012509525757457e-10,0.0,0.0,1.1895699622155724e-7,4.463642389833856e-12,8.343937715372224e-9,6.44919317966239e-11,7.369259604843774e-11,6.820294183513188e-12,0.0,3.2374834664607635e-7
294.5,4.289e-7,172.39651708146036,0.2664,0.0,2.8380732989166004e-10,0.0,0.0,1.1294993434860546e-7,4.455116930509159e-12,7.883268725538286e-9,6.35965869563979e-11,6.922249787682494e-11,6.736806519949785e-12,0.0,3.0763897858768085e-7
295.5,4.148e-7,172.62768507157557,0.2567,0.0,2.7228028646163186e-10,0.0,0.0,1.0918735425391448e-7,4.519984793506069e-12,7.584029029893857e-9,6.377278190320519e-11,6.622288854749406e-11,6.766365115574714e-12,0.0,2.976150544093702e-7
296.5,4.011e-7,172.88022462918428,0.2474,0.0,2.6106437897575953e-10,0.0,0.0,1.0552852462561446e-7,4.581321408621571e-12,7.292546162858586e-9,6.394543046138184e-11,6.330533163830745e-11,6.795104100846509e-12,0.0,2.8787923764494205e-7
297.5,3.88e-7,173.20148358144814,0.2384,0.0,2.50033831675355e-10,0.0,0.0,1.0201620190261222e-7,4.638189520259278e-12,7.007157983833087e-9,6.420671045469599e-11,6.041785830384068e-11,6.831990392890415e-12,0.0,2.7859051153320757e-7
298.5,3.715e-7,173.52000338399688,0.2298,0.0,2.370468873808528e-10,0.0,0.0,9.761537836637915e-8,4.646062012847619e-12,6.664643430271825e-9,6.379118797171055e-11,5.708049087762359e-11,6.7967735014755944e-12,0.0,2.668506168016045e-7
299.5,3.445e-7,173.82718982018562,0.2218,0.0,2.177334631954903e-10,0.0,0.0,9.046487059602826e-8,4.500145188001388e-12,6.1406956630241845e-9,6.130169845461299e-11,5.225397742110246e-11,6.539874680374656e-12,0.0,2.4755210458200796e-7
300.5,3.199e-7,174.13350574868466,0.2141,0.0,2.0027275698115107e-10,0.0,0.0,8.395305301961251e-8,4.364238746997678e-12,5.665786130531226e-9,5.898403733165987e-11,4.790280175205222e-11,6.300639820532546e-12,0.0,2.2996333637522385e-7
301.5,2.975e-7,174.43845060323093,0.2067,0.0,1.8449483230925248e-10,0.0,0.0,7.802636574500475e-8,4.2379246153408016e-12,5.2355509372271084e-9,5.682959266924759e-11,4.398196454762239e-11,6.0782066847906344e-12,0.0,2.139424607969419e-7
302.5,2.788e-7,174.73713177160528,0.1997,0.0,1.7130241663408217e-10,0.0,0.0,7.307760244993151e-8,4.143285825239654e-12,4.875891509474039e-9,5.51355187118067e-11,4.0703808108444115e-11,5.90434648456028e-12,0.0,2.0056931666483032e-7
303.5,2.668e-7,175.01055456991753,0.1935,0.0,1.6254367071120467e-10,0.0,0.0,6.989340770120963e-8,4.12162540204118e-12,4.6394017991513715e-9,5.446309909014627e-11,3.850727072428887e-11,5.8389741323400074e-12,0.0,1.9200171585957896e-7
304.5,2.554e-7,175.27900759959985,0.1876,0.0,1.543068520268606e-10,0.0,0.0,6.687042630645176e-8,4.0985269578796855e-12,4.416280784280579e-9,5.3785396786398263e-11,3.644874822533158e-11,5.7727590736815545e-12,0.0,1.8385888062619755e-7
305.5,2.445e-7,175.60079814351212,0.1819,0.0,1.463369341903189e-10,0.0,0.0,6.397762909235577e-8,4.072661300430698e-12,4.200605122026346e-9,5.313569743907538e-11,3.445410828008733e-11,5.708809599195644e-12,0.0,1.7607805757480878e-7
306.5,2.349e-7,175.97236178282506,0.1763,0.0,1.391265483497667e-10,0.0,0.0,6.142448211316736e-8,4.061292790592789e-12,4.006495448252491e-9,5.272217054975389e-11,3.264005574006546e-11,5.669731558194237e-12,0.0,1.6923480263959176e-7
307.5,2.285e-7,176.33505562281883,0.171,0.0,1.3395935218188423e-10,0.0,0.0,5.971180594055221e-8,4.096966568412196e-12,3.869822781572389e-9,5.292541965375298e-11,3.131876646801813e-11,5.696836816557178e-12,0.0,1.6469037393618677e-7
308.5,2.222e-7,176.7020007704521,0.1658,0.0,1.2892526861470746e-10,0.0,0.0,5.802693051380957e-8,4.133326414223332e-12,3.736245969532619e-9,5.3131193257952357e-11,3.0036041281734204e-11,5.7243210622250935e-12,0.0,1.6021487336602697e-7
309.5,2.162e-7,177.06585140161835,0.1608,0.0,1.24163540928989e-10,0.0,0.0,5.642279184735517e-8,4.171145875660134e-12,3.6096014116707976e-9,5.33545386852464e-11,2.8826017903355465e-11,5.753701328068023e-12,0.0,1.559513377962527e-7
310.5,2.103e-7,177.43357207858787,0.1559,0.0,1.195292092968086e-10,0.0,0.0,5.484635875558673e-8,4.2096974120947415e-12,3.485952752922901e-9,5.3580936368315624e-11,2.7652501199834085e-11,5.783517379984259e-12,0.0,1.517569326298333e-7
311.5,2.048e-7,177.8051703036806,0.1511,0.0,1.1518951542964316e-10,0.0,0.0,5.337580086224584e-8,4.255216512112698e-12,3.3702123747848206e-9,5.388920395450998e-11,2.6553819550984265e-11,5.8222868010250375e-12,0.0,1.4784827672072107e-7
312.5,1.995e-7,178.1806464911484,0.1464,0.0,1.1102632067107251e-10,0.0,0.0,5.1958850357477465e-8,4.304105345169791e-12,3.258980115289966e-9,5.423266448849308e-11,2.5502193340233275e-11,5.864988005979329e-12,0.0,1.4408123925538162e-7
313.5,1.943e-7,178.55161626119684,0.1419,0.0,1.0700656864454333e-10,0.0,0.0,5.05701826334348e-8,4.350750688614551e-12,3.1510892623447515e-9,5.454646622810363e-11,2.4491665209749092e-11,5.904487304443129e-12,0.0,1.4038242816614502e-7
314.5,1.892e-7,178.93584669381144,0.1375,0.0,1.030773837700729e-10,0.0,0.0,4.9208056746462017e-8,4.398353390227131e-12,3.045424514482229e-9,5.487096261501784e-11,2.3505735597428074e-11,5.945250135321676e-12,0.0,1.367547210535477e-7
315.5,1.845e-7,179.45842409245145,0.1332,0.0,9.908916145002177e-11,0.0,0.0,4.793877665604002e-8,4.4519331962083844e-12,2.9398608425455336e-9,5.534064286712469e-11,2.248451452371299e-11,6.001680987629937e-12,0.0,1.3343399456838977e-7
316.5,1.799e-7,179.99815127903128,0.1289,0.0,9.520140763703548e-11,0.0,0.0,4.6696257778664884e-8,4.511246780880101e-12,2.8367414929965744e-9,5.587070536479454e-11,2.1492007030838476e-11,6.064949400932184e-12,0.0,1.3018386041212406e-7
317.5,1.754e-7,180.51663870289218,0.1249,0.0,9.151148414184628e-11,0.0,0.0,4.5483824294585257e-8,4.564038353742546e-12,2.738129246768233e-9,5.6323825157930974e-11,2.055762579114812e-11,6.11974300806339e-12,0.0,1.2699896974219378e-7
318.5,1.708e-7,181.05200415896908,0.1209,0.0,8.781440305543797e-11,0.0,0.0,4.4246276811359724e-8,4.617248424195754e-12,2.6387892774102942e-9,5.67715956719568e-11,1.962715374038772e-11,6.174234442331003e-12,0.0,1.2373992927589568e-7
319.5,1.648e-7,181.5772679199086,0.1171,0.0,8.351912692438047e-11,0.0,0.0,4.264956875010793e-8,4.6250274454670025e-12,2.520289368893628e-9,5.666270093885577e-11,1.857433827060437e-11,6.1681156013914285e-12,0.0,1.1946059257181772e-7
320.5,1.591e-7,182.11986118227284,0.1133,0.0,7.944057272131582e-11,0.0,0.0,4.113208484634635e-8,4.641135992649332e-12,2.4076455982205805e-9,5.664880089965477e-11,1.75765731129776e-11,6.172519550423373e-12,0.0,1.1539578995315604e-7
321.5,1.535e-7,182.6509525720588,0.1097,0.0,7.553698918559345e-11,0.0,0.0,3.9644257868919604e-8,4.650527630049899e-12,2.2990881422433276e-9,5.655700366398239e-11,1.6628892741368293e-11,6.168304952643088e-12,0.0,1.1139711227066341e-7
322.5,1.482e-7,183.16879177949477,0.1063,0.0,7.190103945256667e-11,0.0,0.0,3.823765740923273e-8,4.658760864044397e-12,2.1975098035064845e-9,5.645622051963992e-11,1.5750895666365102e-11,6.162951674678092e-12,0.0,1.076099029190835e-7
323.5,1.437e-7,183.70346615455114,0.1029,0.0,6.87033334413733e-11,0.0,0.0,3.7038711336693435e-8,4.69274811042902e-12,2.1087819313839496e-9,5.66598848628152e-11,1.4974245735131042e-11,6.191032595893309e-12,0.0,1.0440128548717698e-7
324.5,1.393e-7,184.25192992745937,0.09962,0.0,6.561349915465623e-11,0.0,0.0,3.586721175914875e-8,4.725557261023607e-12,2.0226425833510467e-9,5.683965097538984e-11,1.4227261808456888e-11,6.217171722433215e-12,0.0,1.0126252251657825e-7
325.5,1.35e-7,185.01075567919779,0.09646,0.0,6.238832410062291e-11,0.0,0.0,3.471412874613452e-8,4.762709514124372e-12,1.9327200328716736e-9,5.695832009346495e-11,1.3440267200916662e-11,6.245451013486261e-12,0.0,9.820935614907119e-8
326.5,1.309e-7,185.76964113978755,0.0934,0.0,5.935182141874553e-11,0.0,0.0,3.361523408735441e-8,4.80261484867382e-12,1.8477343380491908e-9,5.710647408024241e-11,1.2703250771346559e-11,6.2770738536031525e-12,0.0,9.529679033962378e-8
327.5,1.271e-7,186.53297095576332,0.09042,0.0,5.6534606814683614e-11,0.0,0.0,3.259572854915384e-8,4.850641116810055e-12,1.7687735539104053e-9,5.73451410613151e-11,1.2021395787577022e-11,6.318878629011383e-12,0.0,9.259842723352634e-8
328.5,1.235e-7,187.29497746816327,0.08754,0.0,5.38917984133386e-11,0.0,0.0,3.163004394883623e-8,4.902350963772428e-12,1.6944516733231173e-9,5.762303478451489e-11,1.1384863292907955e-11,6.365157497176911e-12,0.0,9.004133717288894e-8
329.5,1.199e-7,188.05746504559409,0.08475,0.0,5.13280300507581e-11,0.0,0.0,3.066672496751256e-8,4.950502774296113e-12,1.621851600687367e-9,5.785404111855987e-11,1.0772650586340058e-11,6.4064440978305826e-12,0.0,8.748011176317228e-8
330.5,1.165e-7,188.8196429023365,0.08205,0.0,4.892631102319903e-11,0.0,0.0,2.9756908823673863e-8,5.003107672799238e-12,1.5536318738433431e-9,5.81323559030922e-11,1.0201744321731388e-11,6.453140843578489e-12,0.0,8.50607426427184e-8
331.5,1.126e-7,189.586568064086,0.07942,0.0,4.6385506666063515e-11,0.0,0.0,2.8721581573081385e-8,5.0308407686800275e-12,1.4803025083316296e-9,5.811613415502165e-11,9.608610513843939e-12,6.467351729571126e-12,0.0,8.227250747475382e-8
332.5,1.088e-7,190.3578729564174,0.07686,0.0,4.39592625575738e-11,0.0,0.0,2.7714151197336523e-8,5.058427463330501e-12,1.4099166453375613e-9,5.809454333549181e-11,9.046044255099576e-12,6.481086180529442e-12,0.0,7.95532927935339e-8
333.5,1.051e-7,191.126810126667,0.07439,0.0,4.1651026430512086e-11,0.0,0.0,2.6734865794435878e-8,5.0841550240677226e-12,1.342570007181046e-9,5.8051046784244755e-11,8.514768667194374e-12,6.492349290658361e-12,0.0,7.690277085218638e-8
334.5,1.016e-7,192.0619711022402,0.072,0.0,3.9371423758737895e-11,0.0,0.0,2.5802428132041017e-8,5.11930760531596e-12,1.2758274315101893e-9,5.7790927536546246e-11,7.989143109131986e-12,6.502436084482706e-12,0.0,7.440497119835459e-8
335.5,9.782e-8,193.13821708765886,0.06972,0.0,3.6972206703638955e-11,0.0,0.0,2.479659550673503e-8,5.136063676666645e-12,1.2046888914868591e-9,5.70378176556796e-11,7.441691708367625e-12,6.477427160533336e-12,0.0,7.170565039487323e-8
336.5,9.414e-8,194.2155529761302,0.06751,0.0,3.470309157414551e-11,0.0,0.0,2.3819478255848998e-8,5.150829851581057e-12,1.1369957368934094e-9,5.6271249764069123e-11,6.928482460478305e-12,6.4499074502111694e-12,0.0,6.907402244615711e-8
337.5,9.059e-8,195.29291601686612,0.06537,0.0,3.256995702576994e-11,0.0,0.0,2.2878571789831325e-8,5.165126455690748e-12,1.0729983463665624e-9,5.55094586211324e-11,6.450014724482017e-12,6.4218668997227505e-12,0.0,6.65323134400753e-8
338.5,8.719e-8,196.36385231928523,0.06331,0.0,3.057794908453021e-11,0.0,0.0,2.197899280831766e-8,5.179112353409272e-12,1.0129013577037383e-9,5.4759633685337395e-11,6.006845678732728e-12,6.3937875915402144e-12,0.0,6.409518850558506e-8
339.5,8.412e-8,197.4211090870417,0.06134,0.0,2.8785959583319084e-11,0.0,0.0,2.1166072389113134e-8,5.202903741833666e-12,9.587074069823044e-10,5.413281454541301e-11,5.60993991431217e-12,6.3783816758259894e-12,0.0,6.189511020444384e-8
340.5,8.12e-8,198.47347015279524,0.05944,0.0,2.7115886713777953e-11,0.0,0.0,2.0393785667057833e-8,5.228490524644369e-12,9.079561772459582e-10,5.3534423093306744e-11,5.242720568353221e-12,6.36527170277151e-12,0.0,5.980077136309335e-8
341.5,7.839e-8,199.51935875156147,0.05761,0.0,2.554920087579863e-11,0.0,0.0,1.9651941904875445e-8,5.2534489978600064e-12,8.600817600293696e-10,5.294026384021639e-11,4.901023763694661e-12,6.351548951610794e-12,0.0,5.7782980848665996e-8
342.5,7.567e-8,200.57503687415806,0.05582,0.0,2.406510540766732e-11,0.0,0.0,1.8934826428611004e-8,5.279963670751069e-12,8.145040583025351e-10,5.2359147673057684e-11,4.579750300962891e-12,6.33917060949549e-12,0.0,5.5828046375424534e-8
343.5,7.297e-8,201.71610336934742,0.05412,0.0,2.2601284898415988e-11,0.0,3.2000184614651307e-12,1.8221544370074954e-8,5.296286564349562e-12,7.694144854518627e-10,5.1510152470069154e-11,4.2642547126786856e-12,6.306940916196372e-12,1.7260932210462726e-12,5.388413611322897e-8
344.5,7.035e-8,203.26927531183415,0.05248,0.0,2.103389277836544e-11,0.0,3.4349254905944496e-12,1.75204794535441e-8,5.309748392550765e-12,7.216736735608882e-10,4.992576559399222e-11,3.921942520709605e-12,6.238866561557584e-12,1.7209011284844696e-12,5.201626083042877e-8
345.5,6.782e-8,204.83206594999302,0.05088,0.0,1.9569506708167726e-11,0.0,3.68926356233136e-12,1.684489341952118e-8,5.324149432426438e-12,6.767310173457833e-10,4.838821534320734e-11,3.6057967872260352e-12,6.172064322803842e-12,1.7159573498781231e-12,5.020991060962698e-8
346.5,6.538e-8,206.38337788454237,0.04934,0.0,1.8211333416934634e-11,0.0,3.959183567955433e-12,1.6195241849847556e-8,5.3369034270926486e-12,6.34699072184918e-10,4.689491063301668e-11,3.3162007756133047e-12,6.104653007110356e-12,1.7105575486694161e-12,4.846452533559114e-8
347.5,6.307e-8,207.92056820873006,0.04786,0.0,1.6964024588419215e-11,0.0,4.247499741143275e-12,1.5581275791842392e-8,5.351307563527973e-12,5.958186135716933e-10,4.547541460579813e-11,3.0531791962502635e-12,6.040541316485193e-12,1.7057770620558647e-12,4.681006785051222e-8
348.5,6.086e-8,209.44079403616644,0.04644,0.0,1.5812845956485992e-11,0.0,4.552795317341545e-12,1.4995390246807175e-8,5.365022031855135e-12,5.596508894397709e-10,4.4109170424238385e-11,2.8132853656173345e-12,5.977165539912089e-12,1.7008821014317256e-12,4.522462769701618e-8
349.5,5.873e-8,210.95220680601344,0.04507,0.0,1.4743225596553303e-11,0.0,4.877222126136021e-12,1.4432229490031921e-8,5.377755619601351e-12,5.25777982613937e-10,4.2784091320942713e-11,2.5930190265447905e-12,5.91378679448156e-12,1.6957342311404974e-12,4.369400769263874e-8
350.5,5.668e-8,212.4756400421336,0.04373,0.0,1.3743367917394963e-11,0.0,5.229555841062639e-12,1.3891110617761001e-8,5.392608720294057e-12,4.938920678304278e-10,4.150405110269855e-11,2.389329913876202e-12,5.8527413006219585e-12,1.6911845380840873e-12,4.221919447507454e-8
351.5,5.415e-8,213.95132224186375,0.04247,0.0,1.2695811060097391e-11,0.0,5.53245915059753e-12,1.3236444779518723e-8,5.3465033636797835e-12,4.596465209324045e-10,3.9849491918643466e-11,2.1825832748002763e-12,5.729343682869999e-12,1.6679054099444823e-12,4.038090460168824e-8
352.5,5.128e-8,215.38578739071883,0.04128,0.0,1.1636229439752673e-11,0.0,5.785107525353934e-12,1.250299722355478e-8,5.248893339344897e-12,4.2433649412347186e-10,3.792026593315799e-11,1.9787283138619107e-12,5.555609589562062e-12,1.629081380631408e-12,3.828291236680009e-8
353.5,4.86e-8,216.82445879549704,0.04012,0.0,1.0672275063780015e-11,0.0,6.055714773464391e-12,1.1819203559007775e-8,5.157581233410715e-12,3.9201157507448194e-10,3.6112757842174444e-11,1.7950664649230216e-12,5.391669208639166e-12,1.592531530546465e-12,3.63220072698008e-8
354.5,4.609e-8,219.02289947155094,0.03899,0.0,9.618095451588226e-12,6.969587485385596e-13,6.0056353966983276e-12,1.116740421025723e-8,5.049642767891832e-12,3.5800717383175004e-10,3.3437632285989024e-11,0.0,5.154221254009954e-12,1.5298088480790938e-12,3.4503096621158224e-8
355.5,4.418e-8,221.18419962090846,0.03793,0.0,8.76826151465054e-12,7.026847634258994e-13,5.9927712350715714e-12,1.0665424250655953e-8,4.990203770852147e-12,3.3068390213109425e-10,3.127097293818353e-11,0.0,4.9744631688285626e-12,1.4831982536889325e-12,3.3125709291568253e-8
356.5,4.299e-8,223.25803211522316,0.03694,0.0,8.130847815871548e-12,7.176987912770842e-13,6.0604678027206615e-12,1.0341520787395703e-8,4.9998392314107545e-12,3.1052870447040127e-10,2.97164366145452e-11,0.0,4.872202428509922e-12,1.4590732641585705e-12,3.2281993942185404e-8
357.5,4.184e-8,225.3445939588171,0.03597,0.0,7.538859904122752e-12,7.333798017921211e-13,6.1314506255754015e-12,1.0028989235313533e-8,5.01126807842097e-12,2.915892468256192e-10,2.8240009331243355e-11,0.0,4.773069423090401e-12,1.4356876733605506e-12,3.146555779302324e-8
358.5,4.071e-8,227.42101720231702,0.03503,0.0,6.989668852790887e-12,7.490169238911084e-13,6.200365856598136e-12,9.723357282490004e-9,5.0206041402803594e-12,2.737761553576202e-10,2.6832556092008975e-11,0.0,4.674499561358534e-12,1.4122074745639963e-12,3.066098764325088e-8
359.5,3.95e-8,229.4849487069118,0.03412,0.0,6.464188125552781e-12,7.626197223290127e-13,6.251022085897942e-12,9.400804521096227e-9,5.014969539116682e-12,2.5638538697036433e-10,2.5427383097732315e-11,0.0,4.564948211874222e-12,1.3851249811673798e-12,2.9792939836169748e-8
360.5,3.802e-8,231.53387484555037,0.03324,0.0,5.932475136870347e-12,7.699905370854821e-13,6.249954280539592e-12,9.016502337741632e-9,4.968232889939414e-12,2.382406785865463e-10,2.3907210433080126e-11,0.0,4.422106992229813e-12,1.3475917354344366e-12,2.871765942166665e-8
361.5,3.66e-8,233.58933040836814,0.03238,0.0,5.4442746938501376e-12,7.776371764942816e-13,6.2503360854845615e-12,8.64877044686396e-9,4.9229292283351085e-12,2.2137977436429264e-10,2.2478730639377316e-11,0.0,4.2842972802274336e-12,1.3112655608843129e-12,2.7684380308107087e-8
362.5,3.525e-8,235.65038038265777,0.03154,0.0,4.99793867984648e-12,7.858300331123116e-13,6.254293717930305e-12,8.299840039717694e-9,4.880706719866216e-12,2.0578868904655926e-10,2.1144145413751328e-11,0.0,4.152798202493944e-12,1.2765533540594678e-12,2.670087900511469e-8
