Altitude (km),Total (kg/m3),Neutral Temp. (K),H2 (kg/m3),He (kg/m3),H2O (kg/m3),CH4 (kg/m3),NH3 (kg/m3),H2S (kg/m3),N2 (kg/m3)
303.5,2.668e-7,200.2,1.7749253541314386e-7,6.86315549698327e-8,1.1478303373993939e-8,6.8976078995490806e-9,1.3682839851145124e-9,5.905236298333537e-10,3.411907285325027e-10
304.5,2.554e-7,202.7,1.6990852153117298e-7,6.569902226122667e-8,1.0987851130877259e-8,6.602882524530867e-9,1.309819077204822e-9,5.652913607924984e-10,3.2661211419490706e-10
305.5,2.445e-7,205.2,1.6265713983700778e-7,6.289510940826123e-8,1.0518909951055166e-8,6.321083701048539e-9,1.2539184196420477e-9,5.41165770218347e-10,3.12672912766855e-10
306.5,2.349e-7,207.0,1.5627060183113755e-7,6.04256081799614e-8,1.0105897535799012e-8,6.072893911559517e-9,1.2046848129812554e-9,5.199175436576266e-10,3.0039618490361653e-10
307.5,2.285e-7,206.3,1.5201290982722404e-7,5.877927402776151e-8,9.830555925628242e-9,5.9074340519001685e-9,1.1718624085407274e-9,5.057520592838131e-10,2.922116996614575e-10
308.5,2.222e-7,205.6,1.4782174426087168e-7,5.715866384668975e-8,9.559516528116392e-9,5.744559502547997e-9,1.1395528541695827e-9,4.918079106033403e-10,2.8415509700120726e-10
309.5,2.162e-7,204.9,1.4383015800720277e-7,5.561522557900236e-8,9.301383768581296e-9,5.589440884117358e-9,1.1087818500065876e-9,4.785277690028901e-10,2.764821420866832e-10
310.5,2.103e-7,204.1,1.3990509819109505e-7,5.4097511282443095e-8,9.047553221705118e-9,5.4369075759938964e-9,1.078523695912976e-9,4.654689630957807e-10,2.689370697540679e-10
311.5,2.048e-7,203.0,1.3624614412523187e-7,5.2682692870396317e-8,8.810931525464614e-9,5.294715509099145e-9,1.0503169420968972e-9,4.5329549996203467e-10,2.6190352774908755e-10
312.5,1.995e-7,202.0,1.3272024293449102e-7,5.131932240060579e-8,8.582914254541946e-9,5.157694062818747e-9,1.023135888419585e-9,4.415647082149703e-10,2.551257509079246e-10
313.5,1.943e-7,201.0,1.292608681813113e-7,4.998167590194338e-8,8.359199196278196e-9,5.0232579268455264e-9,9.964676848116558e-10,4.300552521612468e-10,2.484758566486705e-10
314.5,1.892e-7,199.8,1.2586801986569273e-7,4.86697533744091e-8,8.139786350673364e-9,4.891407101179483e-9,9.703123312731101e-10,4.1876713180086404e-10,2.41953844971325e-10
315.5,1.845e-7,198.4,1.2274127730031876e-7,4.7460726731387303e-8,7.937582355704204e-9,4.769897516742149e-9,9.462083780120972e-10,4.083643542138447e-10,2.359433636216145e-10
316.5,1.799e-7,197.0,1.1968106117250592e-7,4.6277424059493636e-8,7.739680573393965e-9,4.650973242611992e-9,9.226172748204677e-10,3.981829123201662e-10,2.3006076485381273e-10
317.5,1.754e-7,195.5,1.1668737148225425e-7,4.51198453587281e-8,7.546081003742643e-9,4.5346342787890135e-9,8.995390216982215e-10,3.882228061198285e-10,2.243060486679197e-10
318.5,1.708e-7,194.4,1.1362715535444142e-7,4.3936542686834424e-8,7.348179221432402e-9,4.415710004658856e-9,8.759479185065919e-10,3.7804136422615e-10,2.184234499001179e-10
319.5,1.648e-7,194.9,1.0963556910077252e-7,4.2393104419147036e-8,7.090046461897306e-9,4.2605913862282176e-9,8.451769143435969e-10,3.6476122262569977e-10,2.1075049498559388e-10
320.5,1.591e-7,195.5,1.0584356215978707e-7,4.092683806484401e-8,6.844820340338964e-9,4.11322869871911e-9,8.159444603887516e-10,3.5214508810527205e-10,2.0346118781679601e-10
321.5,1.535e-7,196.0,1.0211808165636275e-7,3.948629568166911e-8,6.603896431439541e-9,3.968451321517181e-9,7.872248565032895e-10,3.3975028927818513e-10,1.962997632299069e-10
322.5,1.482e-7,196.5,9.859218046562189e-8,3.8122925211878584e-8,6.375879160516873e-9,3.831429875236783e-9,7.600438028259773e-10,3.2801949753112076e-10,1.89521986388744e-10
323.5,1.437e-7,196.2,9.559849077537021e-8,3.696534651111304e-8,6.182279590865551e-9,3.715090911413804e-9,7.36965549703731e-10,3.180593913307831e-10,1.8376727020285097e-10
324.5,1.393e-7,195.9,9.26713275226797e-8,3.583349178147562e-8,5.992982233873148e-9,3.6013372578980022e-9,7.144001466508681e-10,3.083206208237863e-10,1.7814043659886668e-10
325.5,1.35e-7,195.6,8.981069070755031e-8,3.472736102296632e-8,5.807987089539662e-9,3.4901689146893775e-9,6.923475936673883e-10,2.988031860101303e-10,1.726414855767911e-10
326.5,1.309e-7,195.3,8.708310676754322e-8,3.3672678206713265e-8,5.631596370524013e-9,3.384171192095107e-9,6.71320740822675e-10,2.897284225831559e-10,1.67398299718533e-10
327.5,1.271e-7,194.6,8.455510214021959e-8,3.269516730384459e-8,5.468112289485119e-9,3.285929400422369e-9,6.518324381861114e-10,2.813176662362041e-10,1.625387616060011e-10
328.5,1.235e-7,193.8,8.216015038801824e-8,3.176910434323215e-8,5.313232633764061e-9,3.1928582293639856e-9,6.333698356883144e-10,2.73349581275934e-10,1.5793498865728666e-10
329.5,1.199e-7,193.1,7.976519863581691e-8,3.084304138261972e-8,5.158352978043004e-9,3.0997870583056027e-9,6.149072331905175e-10,2.6538149631566386e-10,1.5333121570857226e-10
330.5,1.165e-7,192.4,7.750329975873786e-8,2.996842636426353e-8,5.012077747639783e-9,3.011886507861574e-9,5.974703308314869e-10,2.578560827420754e-10,1.489832079236753e-10
331.5,1.126e-7,192.6,7.490876869385308e-8,2.8965191490266726e-8,4.84429145394197e-9,2.9110594058816585e-9,5.774691781255401e-10,2.4922399070178275e-10,1.4399578722923465e-10
332.5,1.088e-7,192.7,7.238076406652943e-8,2.7987680587398042e-8,4.680807372903076e-9,2.8128176142089205e-9,5.579808754889766e-10,2.408132343548309e-10,1.3913624911670275e-10
333.5,1.051e-7,192.9,6.991928587676695e-8,2.7035893655657483e-8,4.521625504523099e-9,2.7171611328433598e-9,5.390054229217963e-10,2.3262381370121992e-10,1.344045935860796e-10
334.5,1.016e-7,193.1,6.759086056212675e-8,2.6135554666173172e-8,4.371048061460961e-9,2.6266752720921537e-9,5.210556704933825e-10,2.2487706443429062e-10,1.299287032192739e-10
335.5,9.782e-8,194.1,6.507616122231535e-8,2.5163188557530114e-8,4.20842442295385e-9,2.528950542480851e-9,5.016699378706957e-10,2.1651057522600698e-10,1.2509474162312373e-10
336.5,9.414e-8,195.2,6.262798832006508e-8,2.4216546420015182e-8,4.0501029971056574e-9,2.433811123176726e-9,4.82797055317392e-10,2.0836542171106416e-10,1.2038866260888232e-10
337.5,9.059e-8,196.2,6.026629978664432e-8,2.330334544496681e-8,3.8973744477140594e-9,2.3420326072719313e-9,4.645908778542867e-10,2.0050800459746446e-10,1.1584883095112227e-10
338.5,8.719e-8,197.3,5.800440090956527e-8,2.242873042661062e-8,3.751099217310838e-9,2.2541320568279026e-9,4.4715397549525617e-10,1.92982591023876e-10,1.1150082316622531e-10
339.5,8.412e-8,198.0,5.5962039276438014e-8,2.163900451297724e-8,3.6190212886820473e-9,2.174763030397559e-9,4.314094783651904e-10,1.8618758523831229e-10,1.0757482790162716e-10
340.5,8.12e-8,198.7,5.401946729965248e-8,2.088786455603604e-8,3.493396679041634e-9,2.0992719694279813e-9,4.164342563391994e-10,1.7972458299275983e-10,1.0384065650989212e-10
341.5,7.839e-8,199.4,5.2150074404184215e-8,2.0165020967335778e-8,3.3725045033260307e-9,2.0266247497962985e-9,4.0202316938953014e-10,1.7350505000988233e-10,1.0024715595825671e-10
342.5,7.567e-8,200.0,5.034055530252098e-8,1.9465328952650827e-8,3.2554843190034536e-9,1.9563043094410756e-9,3.880736475023057e-10,1.6748471915101153e-10,9.676874973033913e-11
343.5,7.297e-8,201.0,4.854434148836997e-8,1.87707817321915e-8,3.1393245772126602e-9,1.8865009311472878e-9,3.742266956289579e-10,1.6150865543080892e-10,9.33159200188033e-11
344.5,7.035e-8,202.0,4.6801348824267886e-8,1.8096813688634672e-8,3.026606605549002e-9,1.8187658010992424e-9,3.607900238111168e-10,1.55709660265279e-10,8.996539637279447e-11
345.5,6.782e-8,203.1,4.511822995397083e-8,1.7445997219093154e-8,2.9177606252783693e-9,1.753357450327656e-9,3.478149170557205e-10,1.5010986722375581e-10,8.67299670505035e-11
346.5,6.538e-8,204.1,4.349498487747881e-8,1.681833232356695e-8,2.8127866364007635e-9,1.6902758788325294e-9,3.353013753627692e-10,1.4470927630623938e-10,8.360963205193038e-11
347.5,6.307e-8,205.1,4.195822416981628e-8,1.6224108590507304e-8,2.7134055239797516e-9,1.6305552107367335e-9,3.234545387600161e-10,1.3959642179006604e-10,8.065554440983862e-11
348.5,6.086e-8,206.1,4.048798989971491e-8,1.565560882857578e-8,2.618326624217658e-9,1.573419852948115e-9,3.121205522266463e-10,1.3470490296723354e-10,7.782933934965561e-11
349.5,5.873e-8,207.1,3.907097677966244e-8,1.5107688243546756e-8,2.526689494582699e-9,1.518352743405238e-9,3.0119684574878303e-10,1.2999045269907371e-10,7.510544035499956e-11
350.5,5.668e-8,208.1,3.77071848096589e-8,1.4580346835420231e-8,2.4384941350748746e-9,1.4653538821081031e-9,2.906834193264264e-10,1.2545307098558655e-10,7.248384742587052e-11
351.5,5.415e-8,211.4,3.6024065939361844e-8,1.3929530365878714e-8,2.329648154804242e-9,1.399945531336517e-9,2.7770831257103015e-10,1.1985327794406336e-10,6.924841810357954e-11
352.5,5.128e-8,216.8,3.411475718135689e-8,1.3191252394501578e-8,2.206174651493288e-9,1.325747125520528e-9,2.629895155797309e-10,1.1350094354518133e-10,6.557818800279888e-11
353.5,4.86e-8,222.1,3.233184865471811e-8,1.2501849968267876e-8,2.0908753522342784e-9,1.2564608092881758e-9,2.4924513372025976e-10,1.075691469636469e-10,6.21509348076448e-11
354.5,4.609e-8,227.4,3.066203507193329e-8,1.1856178292951984e-8,1.98288981449543e-9,1.1915695205780251e-9,2.3637259697874017e-10,1.0201362106079188e-10,5.894108200173556e-11
355.5,4.418e-8,230.6,2.9391380114515354e-8,1.1364850444404832e-8,1.900717552710091e-9,1.1421900937109386e-9,2.2657716065352011e-10,9.77861093179819e-11,5.649852468727875e-11
356.5,4.299e-8,230.6,2.8599715507537688e-8,1.1058735187980166e-8,1.8495212220689637e-9,1.1114249010555286e-9,2.2047424482785943e-10,9.515221456722594e-11,5.497672196256481e-11
357.5,4.184e-8,230.5,2.7834661475584484e-8,1.0762909520006749e-8,1.8000457764914036e-9,1.0816938325229893e-9,2.1457646902995205e-10,9.260685409380631e-11,5.350607227061437e-11
358.5,4.071e-8,230.5,2.7082912731143504e-8,1.0472228646258955e-8,1.751430773445627e-9,1.0524798260518855e-9,2.087812632459213e-10,9.010576075905484e-11,5.206099909504567e-11
359.5,3.95e-8,231.2,2.627794283665361e-8,1.0160968595608666e-8,1.699374000272716e-9,1.0211975713350402e-9,2.0257577740638398e-10,8.742759886963072e-11,5.051361985394999e-11
360.5,3.802e-8,233.8,2.5293351560748612e-8,9.780253822912442e-9,1.6357012529207256e-9,9.829349787888158e-10,1.9498559637951187e-10,8.415183060818631e-11,4.862095764170072e-11
361.5,3.66e-8,236.3,2.4348676147380303e-8,9.414973432893092e-9,1.574609833164086e-9,9.462235724268977e-10,1.877031253942697e-10,8.100886376274642e-11,4.68050249785967e-11
362.5,3.525e-8,238.9,2.3450569240304803e-8,9.06769982266343e-9,1.5165299622686896e-9,9.113218832800041e-10,1.8077964945759582e-10,7.802083190264513e-11,4.507861012282879e-11
363.5,3.392e-8,241.7,2.256576762074153e-8,8.72557100665939e-9,1.4593105339050767e-9,8.769372561945458e-10,1.739587435347986e-10,7.5077067181212e-11,4.3377771783442626e-11
364.5,3.251e-8,245.8,2.1627744851129336e-8,8.362863013752852e-9,1.398649335414329e-9,8.404843808633456e-10,1.6672755755649473e-10,7.195623390510618e-11,4.157462737852947e-11
365.5,3.117e-8,249.9,2.073629058780995e-8,8.018161800636002e-9,1.3409996857848242e-9,8.058412227471696e-10,1.598553666267592e-10,6.899033561433897e-11,3.9861000780952436e-11
366.5,2.99e-8,254.0,1.9891404830783367e-8,7.691467367308839e-9,1.2863615850165622e-9,7.730077818460178e-10,1.5334217074559192e-10,6.617937230891034e-11,3.8236891990711516e-11
367.5,2.868e-8,258.2,1.9079782292537353e-8,7.377634919545734e-9,1.2338745905777594e-9,7.414669960984544e-10,1.4708539989911626e-10,6.347907685015212e-11,3.667672449142495e-11
368.5,2.774e-8,260.6,1.8454433779462558e-8,7.135829590941376e-9,1.1934337915839276e-9,7.171650792109876e-10,1.422646092469137e-10,6.139852133274825e-11,3.5474628221482854e-11
369.5,2.684e-8,262.9,1.7855695841412225e-8,6.904313850788268e-9,1.1547138776536633e-9,6.938972864463918e-10,1.3764895862246447e-10,5.940650009268072e-11,3.4323684984304247e-11
370.5,2.597e-8,265.3,1.7276915834630233e-8,6.680515301973596e-9,1.1172846275210744e-9,6.714050867739491e-10,1.3318716301883018e-10,5.748087956061543e-11,3.3211106521698256e-11
371.5,2.513e-8,267.7,1.6718093759116586e-8,6.464433944497361e-9,1.081146041186161e-9,6.496884801936596e-10,1.2887922243601086e-10,5.5621659736552397e-11,3.2136892833664895e-11
372.5,2.436e-8,269.8,1.6205840189895746e-8,6.266359366810812e-9,1.0480190037124901e-9,6.297815908283943e-10,1.2493027690175984e-10,5.391737489782795e-11,3.115219695296764e-11
373.5,2.363e-8,271.8,1.5720197195699363e-8,6.078574377575513e-9,1.0166128513023867e-9,6.109088255859999e-10,1.211864713952621e-10,5.230162433643984e-11,3.021865410503388e-11
374.5,2.292e-8,273.8,1.524785948901521e-8,5.895934182565838e-9,9.86067141424067e-10,5.92553122405041e-10,1.1754523590264104e-10,5.073014091371989e-11,2.9310687773481866e-11
375.5,2.223e-8,275.8,1.4788827069843285e-8,5.718438781781788e-9,9.56381874077531e-10,5.747144812855175e-10,1.140065704238966e-10,4.920292462966812e-11,2.8428297958311602e-11
376.5,2.152e-8,278.5,1.431648936315913e-8,5.535798586772113e-9,9.258361641992114e-10,5.563587781045585e-10,1.1036533493127553e-10,4.7631441206948175e-11,2.752033162675959e-11
377.5,2.082e-8,281.6,1.3850804300231093e-8,5.355730788875251e-9,8.957206755867835e-10,5.382616059543173e-10,1.0677538444559276e-10,4.6082091353562316e-11,2.662515355339845e-11
378.5,2.014e-8,284.7,1.3398424524815283e-8,5.180807785204013e-9,8.664656295061392e-10,5.206814958655116e-10,1.0328800397378667e-10,4.457700863884462e-11,2.575555199641906e-11
379.5,1.948e-8,287.7,1.2959350036911703e-8,5.0110295757584e-9,8.380710259572786e-10,5.036184478381412e-10,9.99031935158572e-11,4.3116193062795095e-11,2.4911526955821412e-11
380.5,1.886e-8,290.9,1.2546886124032584e-8,4.851540954764036e-9,8.113973074719854e-10,4.87589523933642e-10,9.672352308568106e-11,4.1743911764081904e-11,2.4118654947987263e-11
381.5,1.826e-8,294.1,1.2147727498665693e-8,4.6971971279952965e-9,7.855840315184758e-10,4.72077662090578e-10,9.364642266938155e-11,4.041589760403688e-11,2.3351359456534856e-11
382.5,1.768e-8,297.4,1.1761874160811034e-8,4.547998095452182e-9,7.606311980967498e-10,4.570828623089496e-10,9.06718922669587e-11,3.9132150582660025e-11,2.2609640481464197e-11
383.5,1.713e-8,300.6,1.1395978754224716e-8,4.4065162542475045e-9,7.369690284726993e-10,4.428636556194743e-10,8.785121688535081e-11,3.791480426928541e-11,2.1906286280966158e-11
384.5,1.657e-8,304.4,1.1023430703882285e-8,4.262462015930014e-9,7.12876637582757e-10,4.2838591789928134e-10,8.497925649680461e-11,3.6675324386576725e-11,2.1190143822277246e-11
385.5,1.597e-8,309.4,1.0624272078515395e-8,4.108118189161275e-9,6.870633616292475e-10,4.128740560562175e-10,8.190215608050512e-11,3.5347310226531706e-11,2.0422848330824845e-11
386.5,1.54e-8,314.5,1.024507138441685e-8,3.961491553730973e-9,6.625407494734133e-10,3.981377873053067e-10,7.897891068502058e-11,3.4085696774488935e-11,1.9693917613945058e-11
387.5,1.486e-8,319.5,9.88582862158665e-9,3.822582109639108e-9,6.393088011152547e-10,3.8417711164654924e-10,7.620952031035104e-11,3.289048403044841e-11,1.9003351671637894e-11
388.5,1.434e-8,324.5,9.539891146268677e-9,3.688817459772867e-9,6.169372952888797e-10,3.707334980492272e-10,7.354269994955813e-11,3.173953842507606e-11,1.8338362245712475e-11
389.5,1.387e-8,329.3,9.227216889731279e-9,3.567914795470688e-9,5.967168957919638e-10,3.585825396054938e-10,7.113230462345685e-11,3.0699260666374124e-11,1.7737314110741427e-11
390.5,1.341e-8,334.1,8.921195276949997e-9,3.4495845282813215e-9,5.769267175609398e-10,3.466901121924782e-10,6.87731943042939e-11,2.9681116477006275e-11,1.714905423396125e-11
391.5,1.298e-8,338.9,8.635131595437058e-9,3.3389714524303916e-9,5.584272031275912e-10,3.355732778716157e-10,6.656793900594592e-11,2.872937299564067e-11,1.6599159131753692e-11
392.5,1.256e-8,343.7,8.355720557680236e-9,3.230930773692274e-9,5.403579099601345e-10,3.2471497458147095e-10,6.441396871453627e-11,2.7799763083609157e-11,1.6062052287737008e-11
393.5,1.219e-8,348.0,8.109572738703987e-9,3.1357520805182185e-9,5.244397231221369e-10,3.151493264449149e-10,6.251642345781825e-11,2.698082101824806e-11,1.5588886734674692e-11
394.5,1.183e-8,352.2,7.870077563483854e-9,3.043145784456975e-9,5.089517575500312e-10,3.0584220933907656e-10,6.067016320803854e-11,2.6184012522221047e-11,1.5128509439803252e-11
395.5,1.148e-8,356.4,7.637235032019834e-9,2.9531118855085436e-9,4.938940132438171e-10,2.967936232639559e-10,5.887518796519716e-11,2.5409337595528114e-11,1.468092040312268e-11
396.5,1.115e-8,360.6,7.417697788068045e-9,2.868222780785737e-9,4.796967114693869e-10,2.8826209925027083e-10,5.718278273623244e-11,2.4678929807503354e-11,1.4258907882823859e-11
397.5,1.087e-8,363.5,7.231423762896829e-9,2.7961956616269923e-9,4.676505160244158e-10,2.810232303901743e-10,5.574680254195934e-11,2.405918986614901e-11,1.3900836653479403e-11
398.5,1.062e-8,365.9,7.065107668993958e-9,2.731885733806684e-9,4.568949843771201e-10,2.7455995462223105e-10,5.446467736850121e-11,2.3505850632796914e-11,1.3581130198707567e-11
399.5,1.038e-8,368.3,6.905444218847201e-9,2.6701482030991883e-9,4.4656967399571623e-10,2.6835520988500546e-10,5.3233837201981406e-11,2.2974644968778903e-11,1.3274212002126604e-11
400.5,1.014e-8,370.6,6.745780768700445e-9,2.6084106723916926e-9,4.362443636143124e-10,2.621504651477799e-10,5.200299703546161e-11,2.2443439304760897e-11,1.2967293805545643e-11
401.5,9.922e-9,372.4,6.600753134817142e-9,2.552332415332384e-9,4.2686554001787054e-10,2.5651448867813335e-10,5.088498388420612e-11,2.1960927493277868e-11,1.2688509776984602e-11
402.5,9.735e-9,373.4,6.476348696577795e-9,2.5042285893227937e-9,4.1882040234569343e-10,2.516799584037118e-10,4.9925954254459445e-11,2.1547029746730506e-11,1.2449369348815271e-11
403.5,9.551e-9,374.4,6.353940051465282e-9,2.4568964824470473e-9,4.109043310532838e-10,2.469229874385055e-10,4.898231012679426e-11,2.1139772070983365e-11,1.2214065398103199e-11
404.5,9.371e-9,375.4,6.234192463855215e-9,2.4105933344164254e-9,4.0316034826723093e-10,2.422694288855863e-10,4.805918000190441e-11,2.0741367822969858e-11,1.1983876750667477e-11
405.5,9.196e-9,376.3,6.1177711981232046e-9,2.3655763849422098e-9,3.9563147611412394e-10,2.3774513584802605e-10,4.7161692380483723e-11,2.035403035962339e-11,1.1760082232327193e-11
406.5,9.034e-9,377.0,6.0099983692741446e-9,2.32390355171465e-9,3.8866189160667635e-10,2.335569331503988e-10,4.6330875268082856e-11,1.9995466536411236e-11,1.1552912449635043e-11
407.5,8.874e-9,377.6,5.9035560691763075e-9,2.282745197909653e-9,3.8177835135240715e-10,2.2942043665891508e-10,4.5510315157069657e-11,1.9641329427065897e-11,1.1348300318581069e-11
408.5,8.717e-9,378.2,5.7991095622053036e-9,2.2423585632384993e-9,3.750238774779054e-10,2.2536149947664668e-10,4.4705140548137946e-11,1.9293832388520783e-11,1.1147524664984355e-11
409.5,8.564e-9,378.8,5.697324112736747e-9,2.203000887412471e-9,3.684414921097605e-10,2.214059747066654e-10,4.392047994198158e-11,1.89551887777093e-11,1.0951864314663992e-11
410.5,8.408e-9,379.6,5.593542870141355e-9,2.1628714924525986e-9,3.61730040361848e-10,2.1737289062746878e-10,4.312043383374371e-11,1.8609905096097596e-11,1.0752367486886368e-11
411.5,8.256e-9,380.5,5.49242268504841e-9,2.1237710563378516e-9,3.551906771202922e-10,2.1344321896055925e-10,4.234090172828116e-11,1.8273474842219523e-11,1.055798596238509e-11
412.5,8.107e-9,381.3,5.393298293082298e-9,2.085442339356948e-9,3.4878038025850397e-10,2.0959110660286505e-10,4.157675512490012e-11,1.7943684659141675e-11,1.0367440915341077e-11
413.5,7.96e-9,382.2,5.295504429867411e-9,2.0476281017986067e-9,3.4245612764989416e-10,2.057907004513144e-10,4.082286552290674e-11,1.7618321189930643e-11,1.0179453519935239e-11
414.5,7.806e-9,383.5,5.193053716023242e-9,2.0080131862612974e-9,3.3583072015516003e-10,2.0180932257826135e-10,4.003307641605654e-11,1.7277464222185757e-11,9.982514343795788e-12
415.5,7.652e-9,385.1,5.090603002179073e-9,1.9683982707239872e-9,3.292053126604259e-10,1.9782794470520826e-10,3.924328730920633e-11,1.6936607254440864e-11,9.785575167656337e-12
416.5,7.502e-9,386.6,4.990813345837352e-9,1.9298123140318025e-9,3.227519936720485e-10,1.939499792444423e-10,3.8474012205131454e-11,1.660460371442961e-11,9.593751294793236e-12
417.5,7.354e-9,388.2,4.892354218246852e-9,1.89174083676218e-9,3.1638471893684945e-10,1.9012371998981988e-10,3.7714994102444243e-11,1.627702688828517e-11,9.40448507356831e-12
418.5,7.206e-9,390.0,4.7938950906563525e-9,1.853669359492558e-9,3.1001744420165043e-10,1.8629746073519743e-10,3.695597599975703e-11,1.594945006214073e-11,9.215218852343383e-12
419.5,7.057e-9,392.1,4.694770698690241e-9,1.8153406425116543e-9,3.036071473398622e-10,1.8244534837750324e-10,3.619182939637599e-11,1.5619659879062883e-11,9.024673805299368e-12
420.5,6.912e-9,394.2,4.5983073642265755e-9,1.7780408843758758e-9,2.973689389844307e-10,1.7869664843209614e-10,3.544819679577028e-11,1.5298723123718672e-11,8.839244061531704e-12
421.5,6.769e-9,396.3,4.503174558514134e-9,1.7412556056626596e-9,2.912167748821776e-10,1.7499965469283256e-10,3.4714821196552234e-11,1.4982213082241273e-11,8.656371969402214e-12
422.5,6.628e-9,398.6,4.409372281552914e-9,1.7049848063720059e-9,2.851506550331028e-10,1.7135436715971255e-10,3.399170259872185e-11,1.467012975463069e-11,8.4760575289109e-12
423.5,6.482e-9,401.4,4.312243682713637e-9,1.667427808524946e-9,2.788694245510821e-10,1.6757981411123365e-10,3.32429414974223e-11,1.434697964235307e-11,8.289348959324146e-12
424.5,6.34e-9,404.3,4.2177761413768074e-9,1.630899769523011e-9,2.727602825754182e-10,1.6390867347504187e-10,3.251469439889809e-11,1.4032682957809081e-11,8.107755693013746e-12
425.5,6.202e-9,407.1,4.1259696575424225e-9,1.595400689366201e-9,2.6682322910611097e-10,1.6034094525113716e-10,3.18069613031492e-11,1.3727239700998725e-11,7.931277729979692e-12
426.5,6.066e-9,410.0,4.0354937024592605e-9,1.5604160886319535e-9,2.609722198899822e-10,1.5682492323337605e-10,3.110948520878798e-11,1.3426223158055188e-11,7.757357418583813e-12
427.5,5.921e-9,414.0,3.939030367995595e-9,1.5231163304961748e-9,2.5473401153455066e-10,1.5307622328796892e-10,3.036585260818226e-11,1.3105286402710971e-11,7.57192767481615e-12
428.5,5.779e-9,418.1,3.844562826658765e-9,1.48658829149424e-9,2.486248695588867e-10,1.4940508265177711e-10,2.963760550965805e-11,1.2790989718166985e-11,7.390334408505747e-12
429.5,5.64e-9,422.2,3.752091078448769e-9,1.4508319716261487e-9,2.4264479396299035e-10,1.4581150132480065e-10,2.8924743913215332e-11,1.248333310442322e-11,7.212577619652606e-12
430.5,5.506e-9,426.2,3.6629456521168295e-9,1.4163618503144635e-9,2.3687982900003985e-10,1.4234718551318303e-10,2.8237524820241775e-11,1.2186743275346498e-11,7.041214959894902e-12
431.5,5.363e-9,431.4,3.5678128464043873e-9,1.3795765716012473e-9,2.3072766489778672e-10,1.3865019177391948e-10,2.7504149221023725e-11,1.18702332338691e-11,6.858342867765412e-12
432.5,5.219e-9,437.3,3.472014776316334e-9,1.3425340531767499e-9,2.2453247866894442e-10,1.3492734493158416e-10,2.6765645121111848e-11,1.1551509835458296e-11,6.6741919498168354e-12
433.5,5.08e-9,443.1,3.3795430281063376e-9,1.3067777333086587e-9,2.1855240307304802e-10,1.3133376360460767e-10,2.6052783524669128e-11,1.1243853221714531e-11,6.496435160963695e-12
434.5,4.945e-9,448.9,3.289732337398787e-9,1.2720503722856923e-9,2.1274441598350837e-10,1.278435946899183e-10,2.536043593100174e-11,1.09450500357044e-11,6.323793675386904e-12
435.5,4.815e-9,454.9,3.2032479685692943e-9,1.2386092098191321e-9,2.071515395269146e-10,1.2448269129058778e-10,2.4693730840803514e-11,1.0657313634361312e-11,6.157546318905549e-12
436.5,4.687e-9,461.3,3.1180941284910244e-9,1.2056825267751344e-9,2.0164470732349925e-10,1.2117349409740082e-10,2.4037282751992955e-11,1.0374003946885041e-11,5.9938566140623694e-12
437.5,4.564e-9,467.6,3.036266610290812e-9,1.174042042287543e-9,1.9635298575302977e-10,1.1799356241957273e-10,2.3406477166651556e-11,1.0101761044075813e-11,5.836561038314627e-12
438.5,4.445e-9,473.9,2.9571001495930454e-9,1.1434305166450763e-9,1.9123335268891703e-10,1.1491704315403173e-10,2.2796185584085488e-11,9.838371569000216e-12,5.684380765843233e-12
439.5,4.33e-9,480.2,2.8805947463977245e-9,1.1138479498477347e-9,1.86285808131161e-10,1.119439363007778e-10,2.220640800429475e-11,9.583835521658252e-12,5.537315796648188e-12
440.5,4.227e-9,485.8,2.812072515709742e-9,1.087352259585768e-9,1.8185452909247522e-10,1.0928106668438518e-10,2.1678172432830002e-11,9.355859757517191e-12,5.405596737282193e-12
441.5,4.128e-9,491.4,2.746211342524205e-9,1.0618855281689258e-9,1.775953385601461e-10,1.0672160948027962e-10,2.117045086414058e-11,9.136737421109761e-12,5.278992981192545e-12
442.5,4.031e-9,497.0,2.681680698089891e-9,1.0369332761746462e-9,1.7342219228099538e-10,1.0421385848231763e-10,2.067298629683883e-11,8.922041798569148e-12,5.154946876741074e-12
443.5,3.937e-9,502.7,2.6191458467824117e-9,1.0127527433142104e-9,1.693781123816122e-10,1.0178366679357095e-10,2.0190907231618575e-11,8.713986246828763e-12,5.034737249746864e-12
444.5,3.859e-9,506.6,2.567255225484716e-9,9.926880458342744e-10,1.6602238650765597e-10,9.976712475397265e-11,1.979088417749964e-11,8.54134440602291e-12,4.934988835858051e-12
445.5,3.789e-9,509.9,2.520686719191912e-9,9.746812660445882e-10,1.630108376464132e-10,9.795740753894853e-11,1.9431889128931365e-11,8.386409420684323e-12,4.845471028521937e-12
446.5,3.721e-9,513.2,2.475448741650331e-9,9.571889656774644e-10,1.6008533303834877e-10,9.619939653006795e-11,1.908315108175075e-11,8.235901149212553e-12,4.758510872823998e-12
447.5,3.653e-9,516.5,2.43021076410875e-9,9.396966653103407e-10,1.5715982843028434e-10,9.444138552118738e-11,1.8734413034570144e-11,8.085392877740784e-12,4.671550717126058e-12
448.5,3.591e-9,519.3,2.3889643728208383e-9,9.237478032109042e-10,1.54492456581755e-10,9.283849313073745e-11,1.8416445991552528e-11,7.948164747869465e-12,4.592263516342644e-12
