Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
gamma,0.01,52.8005,128.425,0.462318,0.786609,0.409278,348806,706228,451000
gamma,0.01,100.383,139.205,-0.524809,0.156444,0.83672,-297334,68122.9,451000
gamma,0.01,4.94005,127.937,0.363982,-0.81807,0.445284,233989,-676343,451000
gamma,0.01,17.8665,174.323,0.282203,-0.0404516,0.958502,35829.8,5550.78,451000
gamma,0.01,62.0892,131.754,-0.267092,0.701903,0.660299,-215420,390320,451000
gamma,0.01,42.6319,127.764,-0.401003,-0.673928,0.620499,-304336,-400104,451000
e-,1,66.9915,151.773,0.620926,0.0977434,0.777752,308.593,-7.91107,451000
e-,1,54.1984,138.111,0.787632,-0.104395,0.607238,151.545,-51.2586,451000
gamma,0.01,60.3429,147.747,0.326761,0.552297,0.766939,91848.5,269441,451000
gamma,0.01,88.0553,172.097,0.139086,-0.130946,0.981584,41895.5,-50091.5,451000
gamma,0.01,14.8998,135.03,0.885549,0.208216,0.41527,731909,187396,451000
gamma,0.01,41.8081,162.996,-0.133773,0.0268116,0.990649,-121933,5885.39,451000
gamma,0.01,36.2025,147.493,0.573743,-0.388247,0.721168,230452,-202609,451000
e-,1,31.1726,150.81,-0.0715119,0.426988,0.901425,191.239,10.646,451000
e-,1,121.155,137.449,-0.353808,-0.451265,0.819256,157.803,3.17076,451000
e-,1,87.9911,165.585,0.406722,-0.0964917,0.908442,109.551,49.7925,451000
e-,1,83.6243,163.365,0.144995,0.286684,0.946989,327.857,62.9535,451000
gamma,0.01,4.83203,151.903,-0.0966519,-0.429151,0.898047,-107777,-179101,451000
gamma,0.01,4.50402,151.202,-0.162965,-0.397112,0.903186,-134954,-164846,451000
gamma,0.01,4.43837,163.847,-0.112492,-0.0171192,0.993505,-109868,-7162.47,451000
gamma,0.01,3.50041,146.207,-0.341793,-0.327021,0.881042,-212408,-139276,451000
e-,1,124.808,126.359,0.445702,-0.728981,0.519554,141.248,-58.0796,451000
e-,1,42.3877,123.344,-0.710109,-0.0373888,0.703098,201.716,-80.0549,451000
e-,1,143.447,160.8,0.161955,-0.32579,0.931467,196.195,-28.1904,451000
e-,1,73.2491,158.327,0.489925,-0.180885,0.852792,171.081,-117.685,451000
e-,1,64.9133,103.866,-0.900362,-0.124101,0.417069,177.898,-27.3144,451000
e-,1,64.9129,86.2885,-0.966342,-0.227498,0.120113,245.212,-43.8675,451000
e-,1,64.9127,91.0154,-0.778124,0.605891,0.165585,201.2,-38.8952,451000
e-,1,64.9127,91.0153,-0.975822,0.0757716,0.205013,211.78,-42.8407,451000
e-,1,64.9127,91.0165,-0.871928,-0.452681,0.186606,222.326,-40.7673,451000
e-,1,64.9127,91.0168,-0.295724,-0.952125,0.0775011,232.294,-29.268,451000
e-,1,64.9121,87.6579,-0.687465,-0.720866,0.0879976,231.15,-34.173,451000
e-,1,64.912,92.2595,-0.289969,0.952501,0.0930537,201.193,-26.0178,451000
e-,1,64.912,92.2603,-0.971153,-0.0740906,0.226657,221.681,-39.6123,451000
e-,1,64.9054,91.968,-0.955701,0.204806,0.2114,119.569,-28.267,451000
e-,1,64.9054,91.968,-0.634174,-0.757592,0.154525,138.699,-21.8756,451000
e-,1,64.905,89.0252,-0.58712,-0.803597,0.0975801,123.955,-33.5708,451000
e-,1,64.905,89.0249,-0.968008,-0.18559,0.16887,111.622,-41.1722,451000
e-,1,64.905,89.0249,-0.890464,0.428829,0.152247,99.3594,-39.6247,451000
e-,1,64.9048,92.0918,0.00922217,0.999436,0.032283,83.7568,-24.6457,451000
e-,1,64.9048,92.4818,-0.971806,-0.0600533,0.228005,104.811,-44.2636,451000
e-,1,76.7528,142.385,0.303812,-0.587583,0.749963,300.026,-46.5149,451000
gamma,0.01,81.3906,121.388,-0.794967,0.27202,0.542248,-689200,126637,451000
gamma,0.01,72.1895,156.12,0.435989,0.293808,0.850641,-62258.1,-1556.52,451000
gamma,0.01,79.9821,133.475,-0.421703,0.567157,0.70746,-351217,310713,451000
gamma,0.01,8.99186,116.432,-0.826238,-0.335608,0.452436,-726816,-269225,451000
e-,1,97.3412,167.793,0.387057,0.0474722,0.920833,163.045,-46.376,451000
e-,1,55.6248,163.84,0.266081,-0.26018,0.928174,254.027,39.9569,451000
e-,1,117.894,135.172,-0.183296,0.628966,0.755516,200.419,97.425,451000
e-,1,139.712,139.77,-0.32041,0.445728,0.835861,291.3,-25.2792,451000
e-,1,45.1992,138.577,-0.371893,-0.402367,0.836539,175.6,-96.4717,451000
e-,1,61.7137,146.548,-0.348704,0.19901,0.915861,-18.4303,6.90014,451000
gamma,0.01,68.9191,132.164,-0.67766,-0.220827,0.701436,-626499,-107784,451000
gamma,0.01,94.7246,141.735,-0.390086,-0.385698,0.836104,-232343,-166045,451000
gamma,0.01,35.2998,129.129,-0.530413,-0.535082,0.657533,-422209,-300617,451000
gamma,0.01,5.09889,123.993,-0.149892,0.858395,0.490602,-174613,626624,451000
gamma,0.01,51.7852,159.268,-0.169818,-0.139199,0.975595,-152012,77687,451000
gamma,0.01,87.612,134.298,0.720399,-0.508391,0.471768,482382,-387007,451000
gamma,0.01,56.3048,139.266,0.19187,-0.708922,0.678687,72596.9,-375370,451000
e-,1,127.009,172.228,0.31948,0.00494165,0.94758,330.033,-36.3547,451000
e-,1,32.8375,108.828,-0.857595,-0.144791,0.493525,164.027,-178.018,451000
e-,1,60.0774,172.56,0.252811,0.113394,0.960848,180.357,-67.8552,451000
e-,1,54.9437,138.375,0.792767,-0.0212965,0.609153,94.4028,-47.5082,451000
e-,1,77.3282,136.477,0.593914,-0.505591,0.625815,350.468,-45.2307,451000
e-,1,48.6806,127.961,-0.530299,0.43643,0.726851,322.666,-65.9975,451000
gamma,0.01,8.84003,134.146,0.528741,0.67143,0.519245,312240,481548,451000
gamma,0.01,12.6032,136.27,0.875761,0.174339,0.450165,658013,143727,451000
gamma,0.01,8.18253,136.206,0.505918,0.65174,0.56505,266391,429458,451000
gamma,0.01,5.31155,131.778,0.241136,0.817366,0.523227,104349,581898,451000
gamma,0.01,19.7992,133.27,0.886502,-0.0868854,0.454494,659915,-72004.1,451000
gamma,0.01,30.445,145.568,0.53404,0.481359,0.69505,219025,257579,451000
gamma,0.01,13.6662,158.632,0.0490263,0.372906,0.926573,-47795.5,149388,451000
gamma,0.01,14.805,136.849,0.461925,0.666828,0.584779,227068,424568,451000
gamma,0.01,11.9801,161.324,-0.120449,0.172573,0.977605,-113479,65127.2,451000
gamma,0.01,41.2997,127.726,-0.681959,0.305675,0.664451,-450304,170864,451000
gamma,0.01,20.7436,132.553,0.441483,0.736331,0.512747,253586,534865,451000
gamma,0.01,4.61856,124.816,-0.421671,-0.717839,0.553986,-351401,-483963,451000
gamma,0.01,27.982,150.5,0.682685,-0.124137,0.720091,286046,-65000.9,451000
gamma,0.01,15.0211,142.097,0.06848,0.658211,0.749712,-33463,326723,451000
gamma,0.01,17.0514,163.209,0.0338309,0.275973,0.96057,-54393.6,106441,451000
gamma,0.01,6.98243,162.51,0.477114,0.133106,0.868703,137304,56436.9,451000
gamma,0.01,7.96125,160.573,-0.0734127,-0.250668,0.965286,-95892.4,-97555.8,451000
gamma,0.01,15.8209,126.92,0.534544,-0.774285,0.338743,520992,-853178,451000
gamma,0.01,13.0838,155.461,0.142401,0.447842,0.8827,-7362.93,188509,451000
gamma,0.01,36.3213,145.534,-0.0761046,0.575977,0.813916,-102401,263213,451000
gamma,0.01,10.0505,135.165,0.343988,0.734211,0.585326,151648,467104,451000
e-,1,97.1229,167.172,-0.0341907,-0.00508831,0.999402,341.68,69.3268,451000
gamma,0.01,11.9093,120.863,-0.777676,-0.310467,0.546654,-594417,-211156,451000
gamma,0.01,17.1239,157.214,0.511569,-0.244166,0.82382,163180,-110484,451000
gamma,0.01,11.8664,150.084,0.673412,0.179068,0.717252,281034,91944.3,451000
gamma,0.01,31.9826,168.198,0.377495,-0.104986,0.920041,85080.6,-42911.9,451000
gamma,0.01,4.98218,170.723,0.236102,0.168743,0.956965,24437.4,64760.6,451000
gamma,0.01,8.60041,135.946,0.00916859,-0.734859,0.678158,-62014.6,-402325,451000
gamma,0.01,28.0743,146.391,-0.243541,0.441939,0.863352,-171602,189158,451000
gamma,0.01,16.2901,153.743,-0.28744,-0.128785,0.949101,-179301,-50912.6,451000
gamma,0.01,9.88549,157.61,0.318832,-0.380822,0.86794,69155.1,-163268,451000
gamma,0.01,6.35251,132.443,0.497701,-0.708666,0.500086,301925,-525952,451000
gamma,0.01,5.01507,165.861,0.200579,-0.258864,0.944858,11671.7,-102176,451000
gamma,0.01,24.218,133.765,0.786136,0.393643,0.476482,544616,305659,451000
gamma,0.01,20.6645,176.779,0.2066,0.0605636,0.976549,11403.2,22382.3,451000
gamma,0.01,8.73599,150.702,-0.333182,-0.166575,0.928032,-200123,-67150.7,451000
gamma,0.01,8.87247,166.605,0.164605,0.25084,0.953931,-3057.25,96873.5,451000
gamma,0.01,16.9285,118.808,-0.829745,0.234404,0.506536,-674295,170945,451000
gamma,0.01,14.8423,165.454,0.293033,-0.244433,0.924329,50499.9,-98643.6,451000
gamma,0.01,16.9028,150.598,0.00472239,0.514292,0.857602,-64985.3,221707,451000
gamma,0.01,29.7487,177.219,0.159047,-0.0419325,0.98638,-7250.58,-16368.9,451000
gamma,0.01,19.0598,143.698,0.592407,-0.463096,0.659239,266111,-261029,451000
gamma,0.01,8.38759,119.511,-0.614813,0.623728,0.482668,-539244,478455,451000
gamma,0.01,12.5874,152.247,0.0687128,-0.487433,0.870453,-37762.3,-208203,451000
gamma,0.01,3.91008,167.661,0.188293,-0.230765,0.954617,6095.74,-90225.5,451000
gamma,0.01,47.2534,156.535,0.33876,0.397469,0.852795,80236.3,172175,451000
gamma,0.01,39.7384,123.563,-0.149854,-0.861906,0.48442,-181708,-660215,451000
gamma,0.01,6.53263,119.428,-0.758482,-0.348056,0.550965,-577377,-234801,451000
gamma,0.01,9.13954,144.29,0.787296,-0.0123264,0.616452,406436,-8021.87,451000
gamma,0.01,4.01722,154.23,-0.296989,0.0180805,0.95471,-182349,6411.75,451000
gamma,0.01,13.6855,157.022,-0.0731796,-0.335493,0.939196,-95912.2,-133035,451000
gamma,0.01,58.0599,139.596,0.778581,0.308795,0.546312,461309,208935,451000
gamma,0.01,5.12592,155.737,-0.0283032,-0.395947,0.917837,-78458.5,-160535,451000
e-,1,62.2571,142.35,0.738566,0.115697,0.66418,334.252,-64.0008,451000
e-,1,82.4876,140.41,-0.162043,-0.55289,0.817346,383.134,-8.45169,451000
e-,1,103.422,117.429,0.176332,-0.881522,0.43798,87.5325,54.311,451000
e-,1,58.9813,142.294,0.378029,0.565931,0.732677,111.649,-121.001,451000
gamma,0.01,2.51915,138.975,-0.48528,-0.292555,0.823963,-278503,-128994,451000
gamma,0.01,3.75246,127.663,0.251629,-0.842954,0.475511,125756,-641550,451000
gamma,0.01,5.94475,166.768,0.254043,-0.232475,0.938838,32265.6,-90150.3,451000
gamma,0.01,5.33534,138.865,0.481445,-0.621013,0.618509,215860,-363634,451000
gamma,0.01,6.68621,150.826,0.690845,-0.0177948,0.722784,280004,-9525.51,451000
gamma,0.01,2.57193,136.189,0.629247,-0.550189,0.548944,348869,-362991,451000
gamma,0.01,6.92713,129.403,0.476754,-0.757726,0.445598,321259,-615423,451000
gamma,0.01,4.34675,130.386,0.7118,-0.592892,0.37659,617800,-569833,451000
gamma,0.01,2.85249,150.352,0.698276,-0.00462171,0.715814,287122,-2958.68,451000
gamma,0.01,4.60851,115.834,-0.894201,0.01721,0.447334,-788282,13285.3,451000
gamma,0.01,39.7682,146.774,0.750233,-0.0192122,0.660894,344854,-11134.5,451000
gamma,0.01,9.0673,141.149,0.79268,0.101745,0.601087,411221,60574.2,451000
gamma,0.01,29.6176,164.218,0.412159,-0.210137,0.886548,156248,-183786,451000
gamma,0.01,48.6217,132.933,-0.11816,-0.744242,0.657375,-130553,-409947,451000
gamma,0.01,20.4843,140.046,0.600275,0.524489,0.603806,293865,313428,451000
gamma,0.01,5.13956,156.226,0.271157,-0.424403,0.863919,47911.7,-178235,451000
gamma,0.01,3.67597,142.902,-0.210566,-0.538072,0.816174,-158842,-238978,451000
gamma,0.01,4.56955,157.869,0.52028,-0.191621,0.83222,160462,-83871.4,451000
gamma,0.01,3.04057,128.305,0.55076,-0.741149,0.383877,453155,-698660,451000
gamma,0.01,21.184,133.491,0.510855,0.67808,0.528427,272010,397470,451000
gamma,0.01,14.4008,125.83,0.156255,-0.894224,0.419461,69114.5,-771385,451000
gamma,0.01,10.502,165.263,0.0339118,-0.225285,0.973702,-52974.6,-84275.3,451000
gamma,0.01,14.6939,142.165,0.817694,-0.059541,0.572566,450766,-38221.5,451000
gamma,0.01,24.8847,136.299,0.462479,0.672143,0.578218,223611,419652,451000
gamma,0.01,3.07815,138.61,-0.321224,-0.52476,0.788316,-212890,-241296,451000
gamma,0.01,4.09119,175.272,0.164246,-0.0819875,0.983006,-5157.25,-30779.1,451000
gamma,0.01,43.3802,135.735,0.66325,-0.541227,0.516887,398357,-379196,451000
gamma,0.01,12.5255,137.417,0.706568,-0.464127,0.53418,412657,-314758,451000
gamma,0.01,3.54701,152.924,-0.0210266,0.462056,0.886602,-75802.9,192304,451000
gamma,0.01,30.8394,127.26,-0.255884,-0.771307,0.58276,-229625,-490830,451000
gamma,0.01,13.5546,141.047,-0.414417,-0.354742,0.838103,-250134,-157437,451000
gamma,0.01,9.01704,167.162,0.160601,-0.234416,0.958779,-4989,-91233.2,451000
gamma,0.01,13.183,141.608,-0.519317,0.0336009,0.853921,-292234,13880.4,451000
gamma,0.01,5.73648,151.566,-0.319856,-0.0996678,0.942209,-192736,-39864.5,451000
gamma,0.01,6.39723,129.384,-0.597508,0.424843,0.680068,-392387,230652,451000
gamma,0.01,14.7772,154.824,-0.255933,-0.11422,0.959923,-165755,-44755.8,451000
gamma,0.01,17.6707,130.793,-0.476394,-0.549316,0.686513,-324000,-297007,451000
gamma,0.01,3.97295,124.409,-0.61964,0.516577,0.590927,-455337,323038,451000
gamma,0.01,8.22431,126.393,0.369717,-0.83733,0.402725,272950,-770652,451000
gamma,0.01,3.42896,156.931,0.0379204,-0.395126,0.917844,-51720.6,-160113,451000
gamma,0.01,7.91016,146.185,-0.436043,0.083204,0.896071,-247226,33694.7,451000
gamma,0.01,4.53904,135.54,0.44349,-0.68984,0.572221,219992,-447133,451000
gamma,0.01,6.75308,129.721,-0.702342,0.101237,0.704604,-436155,52516.2,451000
gamma,0.01,30.3241,116.985,-0.870389,0.153124,0.467948,-755825,120487,451000
gamma,0.01,24.6864,129.796,-0.671191,-0.140313,0.727884,-408500,-72078,451000
gamma,0.01,40.0472,124.15,-0.73552,0.192794,0.649492,-486394,109234,451000
gamma,0.01,16.6668,128.063,0.277921,-0.836035,0.473081,150533,-655131,451000
gamma,0.01,2.49279,176.909,0.188173,-0.0549844,0.980596,4043.21,-21456.3,451000
e-,1,136.667,114.439,-0.798719,-0.169686,0.577282,192.713,-41.2872,451000
e-,1,115.741,146.419,-0.244401,0.375358,0.894077,-140.4,-42.3507,451000
e-,1,76.702,128.871,-0.63741,0.138407,0.757993,234.801,4.45563,451000
e-,1,139.843,120.286,0.105364,-0.86204,0.495768,171.753,49.6851,451000
e-,1,34.8533,155.61,-0.116744,0.293118,0.948922,248.651,65.6178,451000
e-,1,119.334,144.43,0.294036,0.565941,0.77023,349.132,-93.5525,451000
e-,1,144.983,120.924,0.743857,0.550488,0.378998,234.172,117.711,451000
e-,1,78.9167,130.354,-0.372444,-0.569982,0.732397,346.557,-51.6705,451000
e-,1,67.7793,139.059,0.737653,0.250596,0.626953,201.944,-13.5458,451000
e-,1,47.291,116.221,0.443895,-0.816856,0.368379,211.847,50.5984,451000
e-,1,77.1668,142.621,-0.0205083,0.584134,0.811398,210.187,-1.87024,451000
e-,1,75.4298,116.418,0.774153,-0.553401,0.307302,0.848108,58.9277,451000
e-,1,22.1861,148.656,0.669732,0.0482818,0.741032,141.824,109.651,451000
gamma,0.01,30.2267,129.435,0.617647,0.689653,0.378008,544756,683693,451000
gamma,0.01,29.8219,136.656,-0.0906686,0.7052,0.703187,-116548,375500,451000
gamma,0.01,3.83647,148.101,0.335387,-0.54532,0.768206,95593.7,-266986,451000
gamma,0.01,62.5774,145.272,-0.00389594,0.594813,0.803855,-86097.2,276085,451000
gamma,0.01,20.4837,131.046,-0.602528,0.367618,0.70839,-387246,193971,451000
gamma,0.01,72.9232,139.493,0.769883,0.328472,0.547162,443450,248694,451000
e-,1,43.7253,159.889,0.424452,-0.231359,0.875393,206.836,-15.4759,451000
e-,1,67.2897,160.879,0.49768,0.0390622,0.866481,207.26,-6.35328,451000
gamma,0.01,4.82713,148.019,0.260402,0.570908,0.778623,57213.5,273187,451000
gamma,0.01,7.14039,120.79,-0.828294,-0.099118,0.551456,-628714,-67812,451000
gamma,0.01,9.11357,155.008,-0.150298,0.323407,0.934248,-127790,128618,451000
gamma,0.01,15.7021,116.646,-0.851737,0.263666,0.452796,-770291,216817,451000
e-,1,90.4054,133.466,0.162636,0.726938,0.667166,185.81,41.6345,451000
gamma,0.01,21.69,138.87,-0.00643738,0.694477,0.719486,-71107,360960,451000
gamma,0.01,44.8792,171.123,0.0614186,-0.0928222,0.993787,-43744,28403.2,451000
gamma,0.01,5.04755,136.316,0.897154,-0.0097084,0.441611,693304,-8874.14,451000
gamma,0.01,20.5951,133.04,0.715828,0.524908,0.460502,514574,426376,451000
gamma,0.01,36.5083,148.328,-0.0151564,0.541526,0.840547,-40773,270001,451000
gamma,0.01,12.4624,156.314,-0.220708,0.18086,0.958425,-154023,70054.6,451000
gamma,0.01,56.0982,130.602,-0.0539118,0.80177,0.595196,-101688,504001,451000
e-,1,157.453,106.654,0.842041,-0.523069,0.131781,247.806,18.3563,451000
e-,1,85.0856,114.625,-0.780484,0.249327,0.573307,291.966,-22.1417,451000
gamma,1,0.39337,146.563,-0.223253,-0.448079,0.865669,-157412,-186050,451000
e-,1,99.2761,149.288,0.472097,-0.397986,0.786595,267.277,-102.967,451000
e-,1,78.9175,107.828,0.493113,-0.841826,0.219475,250.727,34.9308,451000
e-,1,81.4942,120.517,-0.321996,-0.748783,0.579347,153.849,-76.6397,451000
e-,1,11.4951,122.698,-0.67544,0.288095,0.678809,211.97,1.35268,451000
e-,1,50.2626,117.353,0.950993,0.119615,0.285141,-59.4643,-159.986,451000
e-,1,126.61,126.328,0.865463,0.245837,0.436506,100.847,53.0234,451000
e-,1,157.847,127.144,0.233257,-0.786155,0.572322,119.111,-46.9269,451000
e-,1,84.9664,119.06,0.160923,-0.869933,0.466177,270.176,-111.004,451000
gamma,0.01,6.31813,158.432,0.278695,0.384662,0.87998,51368.4,164930,451000
gamma,0.01,16.1589,144.584,-0.234989,-0.48723,0.841063,-174286,-219840,451000
gamma,0.01,7.17451,124.849,0.308236,-0.874189,0.375213,242458,-882510,451000
gamma,0.01,11.911,136.181,0.335944,0.72356,0.602995,142380,453695,451000
gamma,0.01,7.86357,142.719,-0.0632993,-0.626065,0.777198,-99352.3,-305483,451000
e-,1,113.687,115.348,-0.406957,-0.753638,0.516155,385.001,-5.74174,451000
e-,1,79.3386,133.073,-0.018845,0.716855,0.696968,113.487,-117.486,451000
e-,1,79.3973,155.627,0.297613,-0.387817,0.872367,276.365,-128.864,451000
gamma,0.01,2.56659,125.205,-0.48213,-0.650463,0.586897,-368746,-408479,451000
gamma,0.01,8.55457,166.029,0.0243341,-0.201385,0.97921,-57360.7,-76378.3,451000
gamma,0.01,5.56544,165.835,0.339477,0.214352,0.915865,69870.1,85397.3,451000
gamma,0.01,9.16772,129.896,0.584884,-0.692377,0.422523,442794,-603611,451000
gamma,0.01,37.7371,136.876,0.697037,-0.458647,0.551164,398791,-306873,451000
gamma,0.01,13.5663,171.886,0.243778,-0.139709,0.959715,26951.9,-54270.9,451000
gamma,0.01,32.224,121.142,-0.820256,0.117177,0.559866,-605540,76292.1,451000
gamma,0.01,5.56058,146.993,-0.387795,-0.207249,0.898144,-225362,-85610.1,451000
gamma,0.01,19.3648,142.239,0.387426,0.621874,0.680569,142941,335476,451000
gamma,0.01,5.48353,144.928,0.658815,0.343251,0.669434,295580,187938,451000
gamma,0.01,5.33596,140.152,0.773776,0.234796,0.588338,417379,146119,451000
gamma,0.01,4.13093,150.042,0.00622666,-0.509494,0.860452,-63841.3,-218566,451000
gamma,0.01,24.4788,157.448,-0.16484,0.225965,0.960087,-129673,85881.2,451000
gamma,0.01,32.4704,173.495,0.123756,0.10607,0.986627,-20354.2,38842.6,451000
gamma,0.01,17.2255,167.703,0.408482,0.0538644,0.911176,98435.2,21038,451000
gamma,0.01,10.0151,147.751,0.727941,-0.103681,0.677755,328659,-56994.9,451000
gamma,0.01,3.35697,161.025,0.495569,0.15222,0.855126,146715,64781,451000
gamma,0.01,31.8356,127.643,-0.0496709,0.840035,0.540253,-100330,571363,451000
gamma,0.01,20.9077,135.017,0.603485,0.607734,0.516202,363626,432446,451000
gamma,0.01,19.6305,156.829,-0.170641,-0.241588,0.955257,-132226,-93759.8,451000
gamma,0.01,10.0665,158.803,0.198226,-0.392246,0.898248,14689,-161374,451000
gamma,0.01,6.31725,129.051,0.31671,0.819672,0.477318,177618,631095,451000
gamma,0.01,11.9275,133.356,0.935815,-0.110543,0.33471,962161,-122222,451000
e-,1,87.095,144.34,-0.388779,-0.185755,0.902411,186.478,1.80119,451000
e-,1,47.8295,131.12,0.290982,0.73561,0.611725,294.128,-98.849,451000
e-,1,142.421,115.111,-0.101692,-0.885337,0.453692,214.143,-150.984,451000
e-,1,112.287,132.24,-0.30174,-0.596094,0.74406,98.294,-82.4117,451000
e-,1,46.5466,119.357,0.946585,-0.0548938,0.317747,285.688,97.2016,451000
e-,1,58.8052,134.155,0.832118,-0.0717926,0.549932,-48.0513,38.0436,451000
gamma,0.01,46.0356,152.408,-0.135609,0.427951,0.89357,-191347,285919,451000
gamma,0.01,43.2456,127.947,-0.624911,-0.414336,0.661674,-418038,-233211,451000
gamma,0.01,11.6411,115.875,-0.792397,-0.439301,0.423228,-762646,-386152,451000
gamma,0.01,33.0835,149.681,0.742642,-0.0782412,0.665102,578592,189163,451000
gamma,0.01,4.33427,119.502,-0.23745,-0.883312,0.4042,-285450,-812295,451000
gamma,0.01,4.80468,136.344,0.827146,-0.307299,0.470528,585647,-243202,451000
gamma,0.01,5.7519,161.859,0.502013,0.0178302,0.864676,148372,7023.75,451000
gamma,0.01,6.76189,138.808,-0.0677552,0.678751,0.731236,-101676,344118,451000
gamma,0.01,8.21459,146.472,-0.269101,-0.407209,0.872792,-181776,-173921,451000
gamma,0.01,63.5564,143.045,0.447591,0.578114,0.682236,63223.6,343069,451000
gamma,0.01,69.5867,166.375,0.209747,0.25375,0.944255,-17792.9,100815,451000
gamma,0.01,32.1365,144.416,0.410544,-0.55449,0.723874,153534,-262660,451000
gamma,0.01,12.361,145.643,0.268115,0.627488,0.731008,69057.4,318677,451000
gamma,0.01,114.311,139.147,0.202897,0.704108,0.680488,43531.1,384277,451000
gamma,0.01,5.06231,120.388,-0.355283,-0.837046,0.416086,-385076,-749127,451000
gamma,0.01,86.9903,153.456,0.144332,0.509863,0.848061,-68345.6,380574,451000
gamma,0.01,8.94617,135.507,0.863299,-0.0801919,0.498281,577187,-60556.1,451000
gamma,0.01,20.8563,142.044,0.132021,0.663771,0.736192,-679.974,334764,451000
gamma,0.01,7.03579,120.544,-0.167686,0.900194,0.40191,-222624,832620,451000
gamma,0.01,6.0986,119.006,-0.825518,0.242187,0.50977,-669883,176074,451000
gamma,0.01,25.0155,125.787,0.287617,0.868778,0.403114,198051,801137,451000
e-,1,107.788,137.828,0.0958294,0.671954,0.734367,167.915,-122.278,451000
e-,1,115.901,169.985,0.131731,0.167829,0.976975,191.363,-56.5891,451000
e-,1,61.2897,164.904,0.035688,0.216436,0.975644,176.009,-91.7588,451000
e-,1,84.7142,142.49,0.657273,-0.312391,0.68586,12.1266,38.0719,451000
e-,1,84.2136,135.293,-0.322789,0.530105,0.784089,184.408,-63.8857,451000
e-,1,138.935,110.435,0.628626,0.74204,0.23282,130.662,-30.7024,451000
e-,1,51.6023,148.659,-0.286234,-0.253975,0.923887,262.581,7.906,451000
gamma,0.01,27.1523,123.51,-0.147388,0.89443,0.422223,-198895,794194,451000
gamma,0.01,39.2254,127.113,-0.70823,0.185649,0.681135,-491336,121876,451000
gamma,0.01,34.2839,126.959,-0.209298,0.807198,0.551928,-225315,579315,451000
gamma,0.01,33.4547,133.813,-0.629533,0.203585,0.749828,-427711,78033.6,451000
gamma,0.01,6.91639,157.227,0.0851689,-0.403379,0.911061,-32855.3,-166698,451000
gamma,0.01,34.4824,141.945,-0.434753,0.318638,0.842294,-261580,141346,451000
gamma,0.01,55.2448,129.72,0.19303,-0.826806,0.528329,69147.7,-587722,451000
e-,1,69.4544,157.08,0.507473,-0.187549,0.841009,551.269,-22.6061,451000
e-,1,18.9267,162.189,0.143409,0.306371,0.941048,295.043,46.2053,451000
gamma,0.01,21.2463,116.721,-0.752045,0.497301,0.432574,-723563,432896,451000
gamma,0.01,16.5886,123.101,-0.400433,0.759832,0.512161,-372448,584942,451000
gamma,0.01,33.9038,166.745,0.244918,0.24725,0.937487,-11621.3,143198,451000
gamma,0.01,37.8665,168.751,0.109254,-0.192252,0.975245,-36804.6,-69450.1,451000
e-,1,67.7076,145.505,0.674524,0.192543,0.712703,91.8232,2.13345,451000
e-,1,111.5,136.357,-0.346977,-0.481635,0.804757,140.068,-94.0348,451000
e-,1,44.8863,143.306,-0.381993,0.253799,0.888632,64.7411,35.9818,451000
e-,1,116.292,161.162,-0.0765535,-0.189343,0.978922,231.205,42.7318,451000
e-,1,145.523,155.149,0.172732,0.422794,0.889612,225.289,-11.3888,451000
e-,1,47.6423,100.802,-0.759396,-0.555881,0.338105,360.176,-95.1319,451000
e-,1,47.5835,98.8616,-0.328047,-0.918709,0.219905,423.827,-113.964,451000
e-,1,83.4129,154.463,0.133764,-0.426948,0.894328,312.012,65.0356,451000
e-,1,28.4595,120.436,0.153792,0.861524,0.483865,313.989,-19.7156,451000
e-,1,95.7428,156.867,-0.0303138,0.336349,0.941249,291.259,87.6627,451000
e-,1,134.516,141.883,0.747857,-0.0791761,0.659121,164.118,-66.8361,451000
e-,1,37.8748,111.248,-0.624233,0.61087,0.487002,127.901,-75.781,451000
gamma,0.01,3.51386,133.316,-0.112674,0.746027,0.656314,-129137,415081,451000
gamma,0.01,13.1955,136.008,-0.216865,-0.654765,0.724053,-175896,-331448,451000
gamma,0.01,8.69503,144.603,-0.425276,-0.224075,0.876887,-243734,-94149.5,451000
gamma,0.01,4.53393,127.774,-0.735386,-0.0205805,0.677336,-463458,-11796.9,451000
gamma,0.01,40.5454,152.407,0.262117,-0.493347,0.829399,49250.8,-218250,451000
gamma,0.01,80.8425,143.496,-0.0275015,-0.651706,0.757973,-200549,-431292,451000
gamma,0.01,3.10064,120.832,-0.820726,-0.136155,0.554862,-607369,-90436.9,451000
e-,1,88.4222,119.699,-0.721354,0.261129,0.641451,128.076,-110.405,451000
e-,1,105.653,116.162,0.604768,0.724123,0.331514,45.5796,7.17374,451000
e-,1,80.7862,129.122,0.798179,0.352705,0.488375,166.724,82.8147,451000
e-,1,75.3042,150.495,0.366043,-0.445102,0.81725,96.9324,48.9567,451000
e-,1,93.2838,140.272,-0.479715,0.069572,0.874662,246.834,-33.4537,451000
e-,1,54.7192,146.128,0.694868,-0.0832663,0.714301,117.472,108.977,451000
e-,1,84.289,125.155,-0.430335,0.608099,0.667104,171.751,-22.6311,451000
