Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
gamma,0.01,1.65945,149.455,0.527888,0.408295,0.744735,187862,194675,451000
gamma,0.01,1.74466,155.025,0.0288989,0.431674,0.901567,-53204.5,169942,451000
gamma,0.01,2.61528,132.825,-0.566424,0.379532,0.731518,-340432,184198,451000
gamma,0.01,3.2454,140.8,-0.430315,0.357744,0.828763,-249570,153149,451000
gamma,0.01,2.40216,160.038,0.407852,-0.282484,0.868251,102699,-116497,451000
gamma,0.01,5.50935,136.722,-0.59769,0.00801147,0.801687,-330183,2951.41,451000
gamma,0.01,3.9315,143.518,-0.314471,-0.430923,0.845821,-197055,-182082,451000
gamma,0.01,4.23745,113.233,-0.846441,0.397146,0.354701,-914640,398216,451000
e-,1,18.7928,114.122,0.713576,-0.641709,0.281101,113.468,32.0937,451000
e-,1,17.8855,141.516,-0.461,-0.0561191,0.885624,85.9096,-73.3073,451000
e-,1,14.3195,135.084,-0.215309,0.612462,0.760613,192.421,4.31274,451000
gamma,1,0.39335,138.634,0.364826,-0.671356,0.645123,134308,-364696,451000
e-,1,14.9132,127.193,0.813617,-0.351278,0.463283,230.245,-20.2024,451000
e-,1,8.6776,120.746,0.209584,0.853025,0.477936,94.3228,-37.6502,451000
e-,1,16.0841,131.047,-0.207838,0.67642,0.706583,138.488,28.1285,451000
e-,1,16.8898,157.89,0.0710869,-0.358814,0.930698,226.466,37.7243,451000
e-,1,20.6706,160.701,-0.145661,-0.0242819,0.989037,320.626,-44.0541,451000
e-,1,28.0866,118.995,0.836259,-0.438421,0.32933,221.223,18.4946,451000
e-,1,22.1114,127.975,-0.299203,-0.663427,0.685815,180.618,41.8892,451000
e-,1,20.9443,151.223,-0.201591,-0.301173,0.932017,293.12,5.7955,451000
e-,1,15.5042,126.976,-0.486666,-0.512666,0.70734,173.719,-12.0572,451000
e-,1,12.5126,152.505,0.0589734,-0.445758,0.893209,304.771,-62.6903,451000
e-,1,18.0371,153.144,-0.222823,-0.210971,0.951757,217.343,-38.9393,451000
e-,1,17.263,175.046,0.19515,0.08859,0.976764,154.724,32.5829,451000
e-,1,22.4202,141.849,0.0640947,0.614013,0.786689,215.728,-18.4245,451000
e-,1,17.616,127.248,0.527886,-0.673855,0.516967,157.294,23.3843,451000
e-,1,2.66183,96.4014,-0.858668,0.431221,0.277016,253.188,23.5398,451000
e-,1,17.0919,137.606,0.800249,-0.0359681,0.598589,222.396,139.26,451000
e-,1,4.32171,125.2,-0.629178,0.323556,0.706715,286.623,9.09595,451000
e-,1,11.3105,131.937,0.579279,0.584936,0.567702,92.4708,53.2192,451000
e-,1,4.9842,137.364,0.393986,-0.62328,0.675498,255.102,-52.2145,451000
e-,1,12.0942,146.743,0.437819,-0.466063,0.76883,256.455,69.0152,451000
e-,1,27.2909,129.57,-0.539971,0.379783,0.751129,178.992,-5.65075,451000
e-,1,7.10581,154.3,0.521798,0.246413,0.816705,258.273,76.0395,451000
e-,1,24.7489,158.544,-0.18387,0.00774273,0.98292,196.825,18.9422,451000
e-,1,17.2106,140.673,0.463064,-0.543168,0.700386,58.8445,24.2056,451000
e-,1,16.5134,161.189,-0.0793848,0.190158,0.978539,164.736,-91.8384,451000
e-,1,9.85318,157.388,0.0236227,0.355395,0.934418,127.163,12.4491,451000
e-,1,19.6856,131.55,0.69639,-0.469107,0.54312,198.64,1.93303,451000
e-,1,15.2274,134.407,0.00859983,-0.701243,0.712871,195.192,87.1916,451000
e-,1,16.2401,128.623,0.239663,0.772991,0.587407,167.554,-4.48755,451000
e-,1,22.5637,134.962,-0.476153,0.342548,0.809901,262.638,-25.9284,451000
e-,1,20.7438,151.728,0.459148,0.366378,0.80929,147.28,-8.56175,451000
e-,1,26.2856,96.351,-0.794949,0.546447,0.263536,178.4,-4.1879,451000
e-,1,26.285,89.0693,-0.803791,-0.578374,0.139295,186.166,4.31337,451000
e-,1,26.285,89.0689,-0.985022,0.00369016,0.172391,178.906,2.053,451000
e-,1,26.285,89.0701,-0.79467,0.592017,0.134219,171.568,4.42707,451000
e-,1,23.4647,95.9042,-0.952374,-0.101025,0.28771,185.315,5.32403,451000
e-,1,23.4302,92.6075,-0.968887,0.0864263,0.231924,184.627,-1.3885,451000
e-,1,23.4302,92.6083,-0.00101764,-0.998779,0.0493815,197.388,9.99279,451000
e-,1,23.4289,88.6188,-0.958937,-0.234132,0.16007,188.574,1.65178,451000
e-,1,23.4289,88.619,-0.721615,0.683186,0.111934,177.787,4.44246,451000
e-,1,23.9642,167.492,0.342761,0.14666,0.927904,224.184,-20.7387,451000
e-,1,14.2367,131.468,0.367568,-0.705629,0.60579,184.951,27.6663,451000
e-,1,2.23896,125.634,-0.670331,0.174225,0.72132,212.416,54.9521,451000
e-,1,23.8842,139.511,-0.468158,-0.181915,0.864717,176.144,-22.4659,451000
e-,1,22.0911,157.499,0.231081,0.380814,0.895311,234.586,-13.8239,451000
e-,1,23.8457,95.1058,-0.421675,0.89117,0.167351,157.695,14.787,451000
e-,1,23.8457,95.1046,-0.268252,-0.952579,0.143644,179.523,16.6032,451000
e-,1,23.8448,86.6635,-0.97167,0.199622,0.126524,51.7278,12.9699,451000
e-,1,9.06827,136.398,-0.232547,0.580555,0.780306,186.909,25.8114,451000
e-,1,8.43178,127.761,-0.0971916,0.76296,0.639098,291.377,55.3271,451000
e-,1,14.086,142.828,-0.422481,0.161132,0.891934,175.114,-13.0753,451000
e-,1,6.41599,151.389,0.578282,0.23142,0.782326,111.807,-7.18971,451000
e-,1,15.5423,161.606,-0.0350896,-0.225622,0.973583,148.041,-40.4397,451000
e-,1,22.3655,158.722,-0.171572,0.0850962,0.981489,202.073,29.2332,451000
e-,1,20.2978,97.1061,-0.769023,0.578555,0.271804,113.217,62.1969,451000
e-,1,12.7071,109.626,0.97616,0.148203,0.158579,225.42,33.4742,451000
e-,1,9.40843,158.598,0.265007,-0.350754,0.898189,112.024,-41.1431,451000
e-,1,18.1389,153.759,-0.24885,0.123135,0.960683,211.003,46.3947,451000
e-,1,22.6913,121.864,0.923817,-0.128294,0.360697,129.109,-18.3608,451000
gamma,0.01,3.43637,131.151,0.7484,-0.538054,0.38781,619739,-492444,451000
gamma,0.01,8.32933,130.409,0.738515,0.529239,0.417734,562348,448454,451000
gamma,0.01,3.91672,140.126,0.132505,0.689509,0.712053,1633.12,342612,451000
e-,1,17.5204,113.867,0.883817,-0.399422,0.243577,299.114,2.06344,451000
e-,1,12.5497,113.587,-0.745208,0.378069,0.549299,192.64,94.9082,451000
e-,1,8.87726,131.331,0.861751,-0.00541493,0.507303,222.059,-56.6259,451000
e-,1,22.632,127.157,-0.625701,-0.27189,0.731146,184.612,-24.2947,451000
e-,1,26.509,152.697,-0.266107,0.135906,0.954315,192.24,-26.0725,451000
e-,1,23.334,118.744,0.588673,-0.714652,0.377805,113.57,2.99442,451000
e-,1,5.89705,126.658,-0.337825,-0.656362,0.674584,205.492,-55.3631,451000
e-,1,16.4924,154.165,0.172327,-0.43326,0.884641,95.2979,10.0017,451000
e-,1,21.7962,135.251,-0.550536,0.10272,0.828468,245.69,16.6469,451000
e-,1,19.7272,143.71,0.702609,-0.187313,0.68648,226.852,-78.6478,451000
e-,1,1.05972,144.133,-0.313579,0.345862,0.884334,212.142,-181.178,451000
e-,1,24.216,138.771,0.0226587,-0.645651,0.763296,274.584,18.7632,451000
e-,1,19.2027,174.852,0.114038,0.052167,0.992106,197.999,-76.8506,451000
e-,1,22.4881,102.262,0.013952,0.977432,0.210788,233.039,-4.33858,451000
e-,1,7.85156,141.876,-0.279513,0.439997,0.85339,321.018,63.7677,451000
e-,1,27.4014,171.911,0.0552708,0.0623983,0.99652,172.483,-5.71058,451000
e-,1,11.4755,149.955,-0.0495354,0.453997,0.889625,151.917,-59.1453,451000
e-,1,14.3366,138.549,-0.427522,0.324943,0.843586,171.477,76.3086,451000
e-,1,27.8226,101.011,-0.925815,-0.0798669,0.369442,148.456,-11.2215,451000
e-,1,7.66744,105.075,-0.286392,-0.902633,0.321301,140.872,-21.5343,451000
e-,1,16.2645,145.01,-0.395513,0.124544,0.909977,164.519,-81.7349,451000
e-,1,9.20845,139.477,0.574371,-0.477085,0.665198,73.1608,-57.5254,451000
e-,1,13.7684,172.382,0.164784,-0.127913,0.978,257.536,-120.086,451000
e-,1,16.5179,141.074,0.490609,-0.519602,0.699512,194.224,4.03304,451000
e-,1,28.1825,138.78,-0.041013,-0.62994,0.77556,185.883,-2.47412,451000
e-,1,12.945,132.485,-0.152102,0.682443,0.714938,249.323,34.9808,451000
e-,1,25.5824,122.668,-0.356605,-0.698867,0.620015,245.069,-12.853,451000
e-,1,1.01289,130.019,0.791568,-0.345658,0.503926,121.061,-79.4884,451000
e-,1,6.77918,105.371,-0.79202,-0.44016,0.42304,31.9192,-7.53475,451000
e-,1,2.22787,130.394,0.376543,0.719105,0.584041,-15.9781,-9.12022,451000
e-,1,27.0773,130.317,0.313892,0.738685,0.596503,130.992,21.8173,451000
e-,1,10.4746,177.063,0.230479,0.0304435,0.972601,187.415,-66.9421,451000
e-,1,14.5819,118.545,0.166701,0.876256,0.45209,197.464,49.6854,451000
e-,1,19.8251,136.363,0.181807,0.690207,0.7004,92.3806,71.5257,451000
e-,1,8.79372,110.912,0.972929,0.149306,0.176397,182.589,13.8293,451000
e-,1,15.4096,150.044,-0.0362692,0.458669,0.887867,173.464,22.3424,451000
e-,1,22.8193,168.411,0.351112,-0.105253,0.930399,180.142,-79.8481,451000
e-,1,15.5314,101.725,-0.913429,-0.139005,0.382525,183.318,-17.6428,451000
e-,1,20.9196,111.631,-0.664347,-0.551622,0.504337,111.77,7.79091,451000
e-,1,11.6331,134.752,-0.0377933,-0.68656,0.726091,230.628,25.6723,451000
e-,1,17.7059,105.908,-0.381721,-0.854542,0.352203,189.518,-93.8908,451000
e-,1,23.2376,95.689,-0.949372,-0.135527,0.283416,139.881,-52.9766,451000
e-,1,28.1562,123,-0.621538,-0.397708,0.674922,203.977,-10.3714,451000
e-,1,12.3869,133.701,0.745696,0.361917,0.559422,161.806,44.7721,451000
e-,1,16.2163,139.27,0.286938,0.637803,0.714755,145.864,15.1846,451000
e-,1,8.535,121.839,-0.59342,0.475214,0.649634,233.729,-26.2859,451000
e-,1,26.7111,125.413,-0.684129,-0.106359,0.721564,185.515,-22.5329,451000
e-,1,3.53641,145.667,-0.398271,-0.00591446,0.917249,261.675,38.4076,451000
e-,1,19.2845,112.43,-0.708724,-0.473537,0.522946,220.686,-33.6065,451000
e-,1,20.4901,117.182,-0.26489,-0.813159,0.518272,168.82,-36.5367,451000
e-,1,27.9621,98.4512,-0.815547,0.491992,0.304676,179.716,1.65172,451000
e-,1,26.4641,91.5561,-0.914115,0.351559,0.20199,184.644,8.29335,451000
e-,1,26.4641,91.5563,-0.883376,-0.424641,0.198311,194.359,8.67808,451000
e-,1,26.4639,87.3684,-0.97399,-0.177704,0.140591,185.709,6.69451,451000
e-,1,20.4251,118.657,0.897927,0.307201,0.315205,161.361,34.5858,451000
e-,1,6.64455,164.775,0.322911,-0.215981,0.921456,41.2036,119.234,451000
e-,1,21.591,109.152,-0.427252,-0.801546,0.418305,221.63,3.9155,451000
e-,1,22.7087,141.396,0.00485283,-0.607535,0.794278,201.922,-33.7507,451000
e-,1,17.7368,129.114,0.482395,-0.680326,0.551771,241.823,23.4008,451000
e-,1,12.499,158.373,-0.0970134,-0.240245,0.965852,248.324,-11.5571,451000
e-,1,16.9994,132.637,0.4382,0.665929,0.603754,162.683,-9.38491,451000
e-,1,17.153,144.481,0.722435,-0.0397835,0.690293,224.304,-42.535,451000
e-,1,10.0496,157.878,-0.1047,-0.244204,0.964055,151.631,80.9349,451000
e-,1,9.92722,142.023,-0.427016,-0.185215,0.885072,241.01,48.9857,451000
e-,1,17.3919,133.94,-0.284073,-0.580999,0.762721,247.817,49.1899,451000
e-,1,25.7325,120.284,0.942624,0.0289536,0.332598,188.028,3.71987,451000
e-,1,9.25012,130.586,0.291307,-0.738296,0.608324,191.199,30.554,451000
e-,1,5.56009,130.235,-0.273917,-0.646872,0.711707,50.2358,109.337,451000
e-,1,22.0397,139.467,-0.0807674,0.610811,0.787646,140.136,-50.2186,451000
e-,1,18.8451,144.626,0.490086,-0.464541,0.737575,191.639,-48.963,451000
e-,1,14.7646,120.02,-0.734939,0.193788,0.649855,263.534,50.913,451000
e-,1,9.93893,116.503,-0.192979,0.850682,0.488978,206.911,-44.5095,451000
e-,1,4.54863,132.122,0.507689,0.633656,0.583723,271.987,63.8331,451000
e-,1,8.02518,122.284,0.119588,-0.843684,0.52335,190.987,45.6665,451000
e-,1,11.4686,136.303,0.65366,-0.441722,0.6145,193.196,97.7633,451000
e-,1,17.9639,151.511,-0.291849,-0.100223,0.951199,169.197,22.7565,451000
e-,1,12.5291,116.611,0.186299,-0.886846,0.422843,231.439,-37.3473,451000
e-,1,7.01272,144.615,-0.337982,-0.288662,0.895791,219.44,-115.849,451000
e-,1,21.5143,117.684,0.332202,-0.847845,0.413279,203.115,43.222,451000
e-,1,6.62313,128.872,0.828495,-0.286905,0.480917,185.789,-94.2154,451000
e-,1,9.70744,136.263,-0.525268,0.158846,0.835979,56.5454,-48.6896,451000
e-,1,7.54998,95.4453,-0.119938,0.985882,0.116839,209.867,-89.7675,451000
e-,1,7.54998,95.4469,-0.435455,-0.88148,0.182683,222.236,-91.8579,451000
e-,1,21.9481,129.911,0.667546,0.529215,0.523749,146.895,24.3875,451000
e-,1,13.7732,119.898,-0.632304,-0.450745,0.630096,102.068,-40.5937,451000
e-,1,24.8387,117.85,-0.778442,-0.0566657,0.625153,200.702,14.5602,451000
e-,1,18.6794,121.29,0.70792,-0.584827,0.396014,170.25,80.6129,451000
e-,1,17.018,126.632,0.297701,0.781557,0.548217,161.925,44.6369,451000
e-,1,13.7608,124.791,0.908473,-0.0949671,0.40701,147.444,38.5391,451000
e-,1,27.457,119.133,-0.655557,-0.427203,0.62269,196.708,-0.948678,451000
e-,1,12.4735,112.784,-0.680957,0.512123,0.523476,165.637,37.3921,451000
e-,1,15.6511,125.27,-0.000738937,-0.807108,0.590403,309.398,21.3469,451000
e-,1,24.9128,168.942,0.223696,0.189295,0.9561,158.042,18.1385,451000
e-,1,11.0897,137.099,0.188816,0.681016,0.707507,216.048,41.8643,451000
e-,1,27.659,122.918,-0.695728,-0.208479,0.687386,150.229,-10.4854,451000
e-,1,13.3925,117.899,0.718439,0.608568,0.336883,319.38,22.5098,451000
gamma,0.01,1.41543,123.326,-0.733383,-0.323855,0.597719,-498499,-192458,451000
gamma,0.01,1.23208,156.703,0.543739,-0.218464,0.810322,173287,-96108.3,451000
gamma,0.01,5.1756,123.939,0.383483,-0.86266,0.329785,347363,-926548,451000
gamma,0.01,3.36743,154.147,-0.0480006,-0.409568,0.911016,-82865.8,-159809,451000
gamma,0.01,5.1926,115.548,-0.868723,-0.224932,0.441277,-761017,-181101,451000
gamma,0.01,6.81017,135.154,0.366227,-0.720256,0.589159,155800,-433389,451000
gamma,0.01,5.71296,132.922,0.555719,-0.665374,0.498451,330396,-473161,451000
gamma,0.01,1.95211,129.128,0.118194,-0.848499,0.515829,16884.6,-582899,451000
gamma,0.01,5.40128,158.352,0.387111,-0.331772,0.860274,95054.6,-137186,451000
gamma,0.01,4.77608,139.011,0.300655,-0.684049,0.664593,95905.6,-364992,451000
gamma,0.01,3.60931,150.472,-0.154477,0.422828,0.892947,-125448,166917,451000
gamma,0.01,1.25329,126.89,-0.714702,-0.225566,0.662058,-446308,-121275,451000
gamma,0.01,4.12393,134.905,0.345437,-0.729715,0.590075,142988,-438391,451000
gamma,0.01,2.7482,142.895,0.802497,0.028619,0.59597,412387,16313.4,451000
gamma,0.01,10.7824,133.766,0.662678,0.556685,0.500958,405953,394830,451000
gamma,0.01,2.51301,132.045,0.849448,-0.384993,0.360858,772803,-380077,451000
gamma,0.01,4.43178,165.376,-0.0265825,0.175789,0.984069,-74274.4,63039,451000
gamma,0.01,10.7809,131.161,0.376331,-0.77035,0.514719,195451,-532971,451000
gamma,0.01,4.62597,136.063,0.877254,0.155501,0.454142,622563,121303,451000
gamma,0.01,11.3529,112.836,-0.92922,0.0889444,0.358663,-986382,87712.7,451000
e-,1,14.2104,144.847,0.65549,-0.264025,0.707547,136.125,-1.93497,451000
e-,1,9.4372,146.34,-0.365256,-0.154455,0.918004,56.6968,-15.9013,451000
e-,1,28.1722,113.523,-0.02071,0.912848,0.407773,159.42,-11.365,451000
e-,1,20.7163,163.304,-0.043051,-0.172555,0.984059,224.618,-26.607,451000
e-,1,19.3847,133.652,0.761704,-0.324863,0.560599,221.439,2.98269,451000
e-,1,19.4978,136.511,-0.512669,-0.18862,0.837612,163.765,23.0645,451000
e-,1,24.4816,119.744,0.870113,0.359401,0.337246,192.074,34.6996,451000
e-,1,8.00795,149.627,-0.117803,-0.414783,0.902262,180.293,-49.881,451000
e-,1,10.3592,115.551,-0.787234,0.180486,0.589651,112.181,-76.9213,451000
e-,1,16.8351,122.207,0.398464,-0.787861,0.469575,117.872,0.620818,451000
e-,1,11.025,125.916,-0.685868,-0.0316627,0.727037,183.625,62.3331,451000
e-,1,5.887,152.293,0.15805,-0.462509,0.872414,342.138,-3.6558,451000
e-,1,2.66407,159.081,0.499688,-0.134808,0.855651,121.425,207.954,451000
e-,1,16.6787,153.195,0.597378,-0.108801,0.794545,209.541,36.2144,451000
e-,1,25.2079,144.436,0.662932,0.264486,0.700406,17.3855,-62.3853,451000
e-,1,19.3332,135.548,-0.17426,-0.623611,0.762065,163.202,54.4227,451000
e-,1,26.8062,117.113,0.0280588,0.889461,0.456149,182.648,-27.5678,451000
e-,1,15.0877,146.365,0.420128,0.486889,0.765789,226.888,-39.143,451000
e-,1,19.2014,128.067,0.0816705,-0.784756,0.614401,251.723,-44.0963,451000
e-,1,25.4313,124.621,0.619792,-0.634795,0.461403,291.075,-37.3328,451000
e-,1,17.2863,151.051,-0.166037,0.350164,0.921855,204.877,21.8611,451000
e-,1,12.4917,115.996,0.849994,-0.443367,0.284494,294.658,-4.42251,451000
gamma,1,0.39337,132.497,-0.566823,-0.374787,0.733653,-336404,-180795,451000
e-,1,14.1314,134.074,-0.0853754,-0.681753,0.726584,200.713,-37.0915,451000
e-,1,9.65725,151.339,0.590201,-0.204853,0.780831,314.87,39.1378,451000
e-,1,11.9413,108.387,-0.868586,0.0885709,0.487559,290.269,-51.1824,451000
e-,1,13.7979,127.727,-0.652808,0.121589,0.747702,95.3353,-10.3504,451000
e-,1,9.65345,107.042,-0.667117,-0.609643,0.428125,153.934,46.6683,451000
e-,1,9.63922,114.309,-0.72415,0.406783,0.556897,109.405,45.4254,451000
e-,1,16.0212,140.504,-0.371799,0.359134,0.856031,188.351,20.4124,451000
e-,1,24.1553,151.4,0.618983,-0.123642,0.775611,187.019,22.0109,451000
e-,1,5.68595,166.223,0.31838,-0.191509,0.928417,164.871,12.6222,451000
e-,1,8.49211,152.233,0.117354,0.46564,0.877159,75.5346,-118.268,451000
e-,1,28.1792,121.836,-0.641621,0.392385,0.659057,169.812,0.353335,451000
e-,1,9.81145,168.635,-0.00809332,0.0201926,0.999763,174.781,-78.046,451000
e-,1,15.1835,139.741,0.323304,0.621881,0.713259,167.056,27.0485,451000
e-,1,10.7835,141.684,0.0684778,0.616947,0.78402,249.823,-35.2073,451000
e-,1,17.0078,116.709,-0.786185,0.109844,0.608151,218.38,26.7463,451000
e-,1,15.8454,102.813,-0.414055,-0.856674,0.307683,252.486,55.3092,451000
e-,1,26.7038,119.478,0.503098,-0.762536,0.406732,207.15,33.7335,451000
e-,1,24.8654,111.354,-0.366879,0.820268,0.438817,183.283,-17.4516,451000
e-,1,7.39003,121.564,0.785818,0.486693,0.381602,86.2956,43.0174,451000
e-,1,5.39364,99.2131,-0.545311,0.795122,0.265362,180.605,-8.32383,451000
e-,1,5.39225,88.7905,-0.943043,-0.293287,0.157012,182.604,-6.39603,451000
e-,1,5.39225,88.7819,-0.851796,0.50553,0.137415,178.146,-5.88663,451000
e-,1,5.38532,92.9136,-0.832737,0.512285,0.210029,172.966,-5.63486,451000
e-,1,5.38532,92.9183,-0.611271,-0.772662,0.171292,180.147,-4.39723,451000
e-,1,13.0323,138.265,0.732973,-0.279907,0.620001,402.724,-76.0119,451000
e-,1,10.6044,127.326,0.883304,-0.136945,0.448352,223.314,53.5553,451000
e-,1,26.1349,102.168,-0.856235,0.352252,0.377863,171.268,7.43922,451000
e-,1,21.4758,124.435,0.123611,0.826152,0.54972,276.73,33.1156,451000
e-,1,21.2485,166.149,0.416927,0.0254926,0.908582,172.049,39.5595,451000
e-,1,21.5005,146.097,-0.346086,-0.219606,0.912139,161.201,9.90317,451000
e-,1,21.1236,143.642,0.711041,-0.162659,0.684078,167.38,32.082,451000
e-,1,15.7475,118.459,-0.249655,-0.806856,0.535403,111.987,31.834,451000
e-,1,10.0287,156.574,0.332339,0.365384,0.869509,245.684,79.9863,451000
e-,1,27.9642,98.4967,-0.620526,0.737197,0.267372,173.746,-61.9401,451000
gamma,0.01,7.41375,125.099,-0.668455,0.415004,0.617203,-453694,240649,451000
gamma,0.01,10.8497,149.223,-0.383673,0.056143,0.921761,-214434,21237,451000
e-,1,14.4652,145.116,0.679545,0.205268,0.704332,206.755,-40.4833,451000
e-,1,19.553,129.279,0.727051,0.466393,0.503859,223.708,-37.3818,451000
e-,1,8.11487,140.385,-0.276493,-0.469048,0.838776,328.587,-8.89673,451000
e-,1,19.6511,153.981,0.0455906,0.422782,0.905084,192.259,28.2772,451000
e-,1,9.56109,127.503,0.310376,-0.766502,0.562265,143.105,-28.0691,451000
e-,1,11.9064,140.953,-0.457139,-0.136278,0.878892,380.831,0.432363,451000
e-,1,7.87146,123.006,-0.0466787,0.826316,0.561269,283.919,-87.5362,451000
e-,1,14.5432,158.243,0.330882,-0.332435,0.883178,231.782,-11.9106,451000
e-,1,23.166,172.757,0.127297,-0.107705,0.986,107.816,37.5975,451000
e-,1,28.0713,121.634,-0.0661319,0.836244,0.544356,189.386,-1.81524,451000
e-,1,18.9415,110.055,-0.511917,-0.732073,0.449455,168.556,-4.31839,451000
e-,1,14.9882,154.23,-0.206898,0.207651,0.956072,252.557,-30.4883,451000
e-,1,14.9526,135.482,-0.427091,0.408277,0.806786,178.212,2.63245,451000
e-,1,10.042,174.2,0.286237,-0.00650853,0.958137,161.013,-91.6703,451000
e-,1,24.1931,129.682,0.0253482,-0.761662,0.647479,185.949,-6.18111,451000
gamma,0.01,2.15894,140.453,-0.320435,-0.49521,0.80752,-205565,-218709,451000
gamma,0.01,2.85663,133.97,-0.430851,-0.526129,0.733182,-273423,-255814,451000
gamma,0.01,5.83374,150.858,0.21907,-0.516352,0.827882,29631.6,-222426,451000
gamma,0.01,2.45297,127.355,-0.548638,-0.534786,0.642651,-368033,-296550,451000
gamma,0.01,6.36849,130.305,-0.680346,0.163429,0.714437,-403084,80697.5,451000
e-,1,19.7013,155.395,-0.233347,-0.0570853,0.970717,329.69,-29.2958,451000
e-,1,22.9863,129.31,0.370623,-0.728574,0.576038,240.013,-49.7339,451000
e-,1,20.8919,129.426,-0.0571463,0.752726,0.655849,211.829,5.68146,451000
e-,1,20.6873,172.512,0.190801,-0.127485,0.973315,231.217,-33.234,451000
e-,1,22.1664,130.936,0.774787,0.363167,0.517509,173.815,47.4994,451000
e-,1,24.0144,122.984,0.2908,-0.815204,0.500877,160.884,62.4354,451000
e-,1,24.9603,147.094,0.688183,0.0642298,0.722689,134.181,1.48183,451000
e-,1,17.136,113.739,-0.686107,0.488557,0.539045,125.147,-34.716,451000
e-,1,18.7343,142,0.442784,-0.535702,0.719003,219.765,77.7829,451000
e-,1,4.52343,149.877,0.385055,0.450321,0.80557,196.3,50.6886,451000
e-,1,15.6384,160.119,-0.100458,-0.186261,0.977351,173.925,51.9151,451000
e-,1,6.46827,136.696,0.791792,-0.159615,0.589566,212.34,76.1649,451000
e-,1,8.94719,125.838,0.767402,0.457004,0.449713,184.723,-80.0125,451000
e-,1,5.74876,154.251,-0.208109,0.208893,0.955539,338.673,-71.4299,451000
e-,1,18.4094,126.222,-0.135748,-0.764708,0.629916,235.21,35.276,451000
e-,1,5.13671,148.358,-0.227827,0.347513,0.909577,227.963,115.948,451000
e-,1,10.9252,105.962,-0.67678,-0.610389,0.411575,251.704,-61.941,451000
e-,1,16.1956,156.702,0.297865,-0.372011,0.879138,96.8757,37.768,451000
e-,1,12.3761,111.371,-0.0205149,-0.925725,0.377641,249.825,53.4586,451000
e-,1,10.2222,147.554,-0.00186335,-0.508431,0.861101,207.936,69.0753,451000
e-,1,28.1863,123.198,0.603564,-0.660412,0.446728,192.773,9.74073,451000
e-,1,13.1779,137.928,-0.297607,0.502909,0.811488,137.633,56.1165,451000
e-,1,25.2208,132.288,0.633062,-0.528936,0.565207,195.796,10.7397,451000
e-,1,27.6465,104.345,0.874486,0.477867,0.0831675,185.951,13.7972,451000
e-,1,23.8572,116.257,-0.201084,-0.847372,0.491453,166.038,73.3265,451000
gamma,0.01,8.19329,115.673,-0.664076,-0.651759,0.36635,-706624,-631066,451000
gamma,0.01,11.0716,160.705,-0.12263,0.188574,0.974372,-108870,67953.2,451000
gamma,0.01,3.85108,121.554,-0.735761,-0.378074,0.561885,-528296,-239070,451000
gamma,0.01,2.75861,142.895,-0.495542,0.014722,0.868459,-266472,5378.64,451000
gamma,0.01,8.56811,116.504,-0.879044,0.0918762,0.467804,-730154,68968.5,451000
gamma,0.01,2.37147,127.23,-0.231879,-0.77939,0.582052,-205444,-475138,451000
e-,1,26.0954,104.09,-0.839855,-0.355724,0.410005,192.637,-7.36778,451000
e-,1,10.5584,122.624,0.522875,-0.723492,0.450734,166.932,57.5863,451000
e-,1,9.32366,123.141,0.468443,-0.748761,0.468954,158.583,76.8229,451000
e-,1,15.0102,130.647,0.0440897,-0.752638,0.656957,162.615,-81.1928,451000
e-,1,17.1635,135.273,0.239989,0.697308,0.675401,184.501,-21.4317,451000
e-,1,20.5553,124.4,0.500989,-0.718186,0.482927,168.684,41.3565,451000
e-,1,14.141,158.845,-0.159399,0.125248,0.979237,178.238,72.2979,451000
e-,1,24.0713,124.097,0.500071,-0.722806,0.476949,220.802,-44.0143,451000
e-,1,14.162,144.068,0.0760999,0.583943,0.80822,98.6773,3.01674,451000
e-,1,19.4574,141.317,0.46584,-0.532098,0.707011,213.275,-34.4729,451000
e-,1,16.8662,126.866,-0.608293,-0.315133,0.728471,252.408,-64.6932,451000
e-,1,21.8662,160.081,0.340078,0.300093,0.89123,148.714,72.3069,451000
e-,1,9.61873,163.613,-0.059492,0.143436,0.98787,62.4118,22.9246,451000
e-,1,12.4613,144.05,0.621178,-0.339899,0.70612,99.7784,40.0117,451000
e-,1,18.6512,174.459,0.134924,-0.0775378,0.987818,165.612,39.5285,451000
e-,1,6.98554,131.416,0.569463,-0.596072,0.566048,240.596,38.5343,451000
e-,1,5.35274,121.742,-0.639945,0.398044,0.657291,91.627,25.4604,451000
e-,1,3.03651,123.987,-0.708372,0.0345347,0.704994,311.966,14.9471,451000
e-,1,19.4798,111.235,-0.523401,0.712605,0.467168,134.989,-14.3857,451000
e-,1,16.6358,108.219,0.327218,0.910111,0.254215,109.11,-12.1284,451000
e-,1,16.6347,87.5403,-0.942843,-0.30333,0.137976,-32.1754,-48.8649,451000
e-,1,12.5144,105.154,-0.0406013,0.961657,0.271231,-56.0856,-30.1163,451000
e-,1,21.1144,111.107,0.890633,-0.409827,0.197015,179.467,19.4496,451000
e-,1,14.0592,122.788,-0.45097,0.626073,0.636128,231.98,73.4225,451000
