Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
e-,1,11.4852,122.06,0.793301,-0.467807,0.389654,186.828,-27.0949,451000
e-,1,10.0484,133.32,0.772159,0.31903,0.549536,229.837,21.4275,451000
e-,1,8.2499,125.985,0.66216,0.583967,0.469603,196.513,4.19993,451000
e-,1,13.4278,134.439,-0.0822719,-0.677796,0.730632,235.916,10.2164,451000
e-,1,12.0302,112.975,-0.828405,0.0940309,0.552181,191.259,30.8123,451000
e-,1,4.36828,168.803,0.229133,0.191257,0.954421,273.192,74.7405,451000
e-,1,7.36771,143.513,0.697669,-0.208435,0.685429,100.118,3.90841,451000
e-,1,8.79692,124.798,-0.117292,0.791136,0.600289,280.699,-75.8027,451000
e-,1,6.15741,120.569,0.681859,0.620103,0.387996,294.425,-35.1432,451000
e-,1,4.7583,133.189,0.799611,0.256957,0.542766,282.158,-70.3982,451000
e-,1,13.8415,122.175,-0.702665,-0.21701,0.67762,214.588,-13.9342,451000
e-,1,12.8589,151.8,-0.154162,-0.342222,0.926886,120.325,-16.8072,451000
e-,1,2.71296,126.56,-0.218094,-0.727595,0.650415,237.723,-193.012,451000
e-,1,2.43417,146.312,-0.387392,0.0287759,0.921466,155.861,58.9879,451000
e-,1,12.6293,124.771,0.33158,-0.78762,0.519336,155.491,-8.48325,451000
e-,1,13.1081,125.84,-0.631549,-0.301975,0.714113,197.845,-9.45599,451000
e-,1,8.69133,158.067,-0.0244104,0.316389,0.948315,160.166,-8.13686,451000
e-,1,7.51373,160.352,0.25058,0.330472,0.909944,240.547,-59.2633,451000
e-,1,6.81686,164.902,0.420271,-0.0919289,0.90273,237.535,-18.5376,451000
e-,1,4.30461,147.861,-0.251967,0.332884,0.908681,130.206,-46.0121,451000
e-,1,12.6881,105.858,0.0461802,-0.961171,0.272062,227.064,-20.0619,451000
e-,1,11.7955,125.852,0.775615,-0.443789,0.448858,191.512,29.247,451000
e-,1,3.71004,138.434,-0.423466,-0.332967,0.842502,241.318,111.812,451000
gamma,0.01,4.15735,138.192,0.860359,0.0704183,0.504801,529937,47949.3,451000
gamma,0.01,2.29984,124.739,-0.691935,0.373118,0.618069,-452869,209503,451000
gamma,0.01,1.51447,132.86,-0.314446,0.650024,0.691804,-221432,326417,451000
gamma,0.01,2.37531,126.609,-0.191792,-0.803142,0.564074,-181575,-496142,451000
gamma,0.01,2.34161,137.531,-0.176923,0.651871,0.737403,-146742,307066,451000
gamma,0.01,2.50382,128.964,0.709395,-0.615984,0.342525,657569,-626495,451000
gamma,0.01,2.3627,136.687,-0.571143,0.194395,0.7975,-312491,84235.1,451000
gamma,0.01,2.74595,156.381,-0.0934919,0.340382,0.935628,-98016.3,126015,451000
gamma,0.01,1.61821,143.134,0.315546,-0.61915,0.719085,89484.6,-300268,451000
gamma,0.01,2.55235,129.66,-0.196892,-0.758935,0.620687,-173642,-426156,451000
e-,1,3.19299,170.292,0.329196,0.0869274,0.940252,380.452,196.044,451000
e-,1,7.11216,127.049,0.0774046,0.798981,0.596354,152.652,28.4497,451000
e-,1,12.3615,129.056,0.55249,0.639641,0.534429,179.937,10.0748,451000
e-,1,7.10371,121.086,-0.742422,-0.0471517,0.668271,110.406,3.99356,451000
e-,1,2.93513,142.081,0.698012,-0.252529,0.670081,286.488,-15.2083,451000
e-,1,8.87654,131.888,0.377754,-0.697113,0.609373,198.105,-1.81597,451000
e-,1,6.53601,157.074,0.296467,-0.366352,0.881983,256.495,77.3132,451000
e-,1,4.80103,138.287,-0.383738,0.399474,0.832566,147.677,-18.4534,451000
e-,1,9.12926,121.014,-0.0306252,-0.845611,0.53292,200.063,-15.9177,451000
e-,1,2.7991,138.391,0.792929,-0.00798631,0.609261,163.027,112.622,451000
e-,1,10.4718,169.872,0.0189654,0.0462709,0.998749,265.449,9.13183,451000
e-,1,8.30288,132.398,-0.596176,0.0579047,0.800763,187.476,35.7743,451000
e-,1,12.1259,131.183,0.386279,-0.70221,0.598072,206.801,-2.88071,451000
e-,1,5.88491,135.058,-0.379931,-0.476617,0.792773,106.783,-102.626,451000
e-,1,11.2378,139.224,0.568659,0.489024,0.661425,217.794,-11.063,451000
e-,1,4.05043,107.449,-0.356046,-0.856485,0.373718,215.732,-6.52763,451000
e-,1,8.03026,109.065,-0.844952,0.203006,0.494817,179.866,-2.34387,451000
e-,1,8.42242,117.689,-0.648745,0.475739,0.593971,214.012,32.3583,451000
e-,1,11.704,126.253,0.893659,-0.124656,0.431086,110.234,4.36451,451000
e-,1,10.1803,112.054,-0.586279,0.643546,0.492062,66.3613,-40.0632,451000
e-,1,9.36006,158.067,-0.186572,0.0861903,0.978653,267.41,74.1151,451000
e-,1,6.87568,156.901,-0.093668,0.290139,0.95239,183.921,109.995,451000
e-,1,13.6289,111.193,-0.493164,-0.735365,0.464788,190.774,13.0906,451000
e-,1,8.50718,129.736,-0.583099,-0.27753,0.763527,116.519,-117.136,451000
e-,1,12.7142,120.895,-0.464389,0.644657,0.607257,126.877,-56.5857,451000
e-,1,5.29332,139.463,0.010744,-0.633577,0.773605,92.1777,119.925,451000
e-,1,11.2018,124.77,0.108177,0.823145,0.557432,175.539,72.4485,451000
e-,1,5.51581,155.684,-0.137189,0.272306,0.952381,140.187,-22.0099,451000
e-,1,6.45233,137.084,0.141692,0.682985,0.716558,160.762,42.9292,451000
e-,1,13.7547,115.649,-0.577179,0.603866,0.549737,220.169,14.1492,451000
e-,1,8.41722,149.188,0.601886,0.250232,0.758365,299.871,18.7465,451000
gamma,0.01,1.25123,121.795,-0.711352,-0.416753,0.565946,-498946,-256103,451000
gamma,0.01,4.89695,139.29,-0.369646,0.475129,0.798508,-223573,205648,451000
gamma,0.01,9.43534,113.484,-0.817804,0.44079,0.369999,-829586,412457,451000
gamma,0.01,2.091,124.977,-0.770713,-0.0729611,0.632991,-485297,-40689.2,451000
gamma,0.01,2.77019,154.98,-0.0969676,0.365636,0.925693,-99354.1,136274,451000
gamma,0.01,5.66218,152.776,0.454486,-0.402169,0.794797,135294,-176203,451000
gamma,0.01,1.84054,115.346,-0.670455,-0.622522,0.403678,-639038,-535546,451000
gamma,0.01,10.0778,113.467,-0.811459,-0.45121,0.371409,-820751,-422046,451000
e-,1,4.28397,152.931,0.541075,0.24708,0.803859,146.248,10.5546,451000
e-,1,12.0025,110.818,-0.82729,0.222137,0.515991,249.948,5.31152,451000
e-,1,13.3942,123.8,0.601189,0.660884,0.449225,222.514,43.6629,451000
e-,1,4.56134,132.125,-0.445724,-0.456949,0.769758,37.5627,-46.3951,451000
e-,1,13.7824,154.442,-0.234827,-0.11472,0.965244,183.25,-15.6987,451000
e-,1,7.87321,117.417,-0.652516,0.472187,0.592674,188.374,-0.30528,451000
e-,1,7.94354,144.051,-0.265495,-0.405205,0.874827,78.3054,46.4025,451000
e-,1,8.21337,141.015,0.309151,0.608986,0.730453,286.589,-29.8801,451000
e-,1,6.52095,146.917,-0.31914,-0.246465,0.915098,325.121,70.3166,451000
e-,1,8.3854,151.575,-0.265751,-0.163244,0.95012,209.146,-39.5259,451000
gamma,1,0.52313,158.393,0.349588,-0.349945,0.869095,73907.7,-135719,451000
e-,1,10.41,139.206,0.465521,0.566513,0.679965,115.985,14.1701,451000
e-,1,10.012,97.7552,-0.94316,-0.0945938,0.318593,212.557,-1.80757,451000
e-,1,2.04948,122.185,-0.125064,-0.813074,0.568568,187.944,-0.144781,451000
e-,1,8.736,166.608,0.39917,-0.0637924,0.914655,178.346,44.1557,451000
e-,1,6.94932,127.093,0.777506,0.423791,0.464634,137.599,59.4433,451000
e-,1,1.8094,120.757,-0.03978,-0.846794,0.530432,413.283,-80.8011,451000
e-,1,3.12781,118.811,0.719545,-0.597219,0.35438,303.409,48.588,451000
e-,1,13.3067,105.314,-0.617985,-0.682984,0.389392,117.4,-22.0358,451000
e-,1,4.71703,138.519,0.71778,0.308325,0.624281,101.286,46.0609,451000
e-,1,10.2481,116.649,0.235964,-0.87919,0.413939,229.624,10.5053,451000
e-,1,9.78122,163.773,-0.0461776,-0.154119,0.986973,265.708,-7.61107,451000
e-,1,8.53013,119.223,-0.693243,0.351675,0.629078,120.197,-0.438341,451000
e-,1,3.78219,149.444,0.252908,0.502267,0.826901,102.471,-26.4418,451000
e-,1,6.84183,135.395,0.81737,-0.0869249,0.569518,228.706,51.7985,451000
e-,1,7.00515,146.632,-0.343207,0.207998,0.91594,213.97,86.9867,451000
e-,1,11.3648,112.313,-0.0167285,-0.919631,0.392428,121.921,13.2999,451000
e-,1,9.53033,122.193,0.806819,0.446876,0.386453,186.854,65.9524,451000
e-,1,7.88724,154.078,0.564212,-0.169548,0.808034,275.157,-51.4388,451000
e-,1,9.82323,128.451,-0.607223,0.265294,0.748932,279.482,-65.4702,451000
e-,1,10.5057,155.033,-0.0713752,-0.339919,0.937742,190.501,-1.01572,451000
e-,1,12.9783,137.389,-0.478375,0.254625,0.840431,243.812,-12.8036,451000
e-,1,1.41739,163.668,0.111978,-0.270338,0.956231,193.133,51.6834,451000
e-,1,13.555,116.639,0.591671,0.730529,0.34096,189.543,-16.6745,451000
e-,1,8.71656,102.945,0.778847,-0.62203,0.0804711,282.74,14.7449,451000
e-,1,7.26631,140.33,-0.327405,-0.417276,0.847754,158.629,-36.3818,451000
e-,1,2.36112,123.402,0.73268,0.536726,0.418456,292.878,8.98258,451000
e-,1,13.9433,135.514,-0.456714,-0.356515,0.815052,189.142,-3.17154,451000
e-,1,14.0218,155.908,0.55587,-0.11537,0.823224,291.943,-4.01038,451000
e-,1,1.75016,161.697,-0.00589492,-0.24873,0.968555,69.7059,43.9512,451000
e-,1,13.0754,128.84,-0.644883,-0.0629073,0.761688,256.376,32.1416,451000
e-,1,11.827,129.421,0.536796,0.646775,0.541786,153.233,5.29445,451000
e-,1,5.94867,156.009,-0.20414,0.138984,0.969025,83.9884,-35.6554,451000
e-,1,13.7573,112.298,-0.701212,-0.485347,0.522245,253.982,-5.49249,451000
e-,1,8.72708,129.901,0.874174,-0.010478,0.485501,211.863,35.7468,451000
e-,1,7.20682,172.857,0.0651143,-0.00605275,0.997859,232.02,-60.9296,451000
e-,1,9.82117,99.5246,0.170208,0.976269,0.133897,174.258,-13.3571,451000
e-,1,4.77187,119.935,-0.212854,-0.806731,0.551252,310.424,-17.1667,451000
e-,1,2.31778,129.588,-0.565616,-0.33165,0.755041,147.599,-66.6621,451000
e-,1,5.57681,142.952,0.397376,-0.545377,0.738008,229.244,5.19199,451000
e-,1,6.43244,116.182,-0.564416,-0.607171,0.559265,179.807,18.3335,451000
e-,1,10.1963,150.196,0.0763779,0.491528,0.867506,194.565,-18.557,451000
gamma,1,0.39335,151.543,-0.323753,-0.137316,0.936124,-185155,-52196.1,451000
e-,1,3.90972,138.749,0.440927,0.586641,0.679291,63.015,43.1332,451000
e-,1,4.69363,143.939,-0.390282,-0.200751,0.898543,32.2461,-67.2331,451000
e-,1,7.94926,132.14,-0.241004,-0.638404,0.730998,194.492,-14.1347,451000
e-,1,5.35574,149.183,0.592522,-0.259739,0.762531,70.4672,5.99995,451000
e-,1,11.5441,137.837,0.410564,-0.610001,0.677743,102.439,-14.3768,451000
e-,1,13.9951,123.214,-0.325896,0.715253,0.618227,172.765,-10.9864,451000
e-,1,8.28011,121.109,0.936713,-0.0414391,0.347638,95.6612,-25.5164,451000
e-,1,5.51303,143.378,0.204248,0.596312,0.776334,262.54,108.84,451000
e-,1,11.4059,127.219,-0.583694,0.363578,0.726025,120.445,32.1655,451000
e-,1,5.28957,114.86,0.905144,0.341279,0.253462,235.003,-41.1722,451000
e-,1,9.34843,105.977,-0.457397,-0.808492,0.370309,168.841,47.8851,451000
e-,1,1.90439,97.9964,-0.873633,0.376574,0.308152,194.163,16.3118,451000
e-,1,13.6611,108.271,-0.737972,0.494349,0.459365,154.16,1.16826,451000
e-,1,6.45781,118.372,-0.666353,-0.424673,0.612884,173.822,-43.2484,451000
e-,1,4.18043,153.082,-0.272991,0.0794768,0.958728,145.009,-61.5393,451000
e-,1,12.9648,129.214,-0.600932,0.252726,0.758294,156.231,-29.825,451000
e-,1,3.39564,128.043,0.818902,-0.32748,0.471336,250.292,9.87785,451000
e-,1,9.99334,153.07,0.611864,-0.0127903,0.790859,181.981,0.364043,451000
e-,1,10.8346,105.963,-0.603701,-0.690854,0.397827,269.326,51.0764,451000
e-,1,6.86031,158.655,-0.140306,0.173334,0.974818,335.168,-2.91447,451000
e-,1,11.8676,136.404,0.3288,0.662715,0.672829,152.008,69.041,451000
e-,1,9.4817,137.989,0.773164,-0.17777,0.608781,112.111,4.69621,451000
e-,1,8.83968,154.795,0.521483,-0.229153,0.821915,191.811,70.5684,451000
e-,1,8.98983,126.468,0.446536,-0.726983,0.521633,186.901,26.4244,451000
e-,1,13.9638,115.594,0.107402,0.902678,0.416697,169.937,4.97578,451000
e-,1,6.16427,143.472,0.70933,-0.164356,0.685448,213.637,25.6231,451000
e-,1,10.2158,146.528,-0.35792,-0.177584,0.91671,102.019,-58.5113,451000
e-,1,13.9934,130.02,-0.386034,-0.566189,0.728291,235.939,5.76865,451000
e-,1,1.80946,140.803,-0.369778,0.353978,0.859048,291.577,-69.2936,451000
e-,1,5.77703,168.825,0.0119376,0.0828859,0.996488,130.367,-33.8647,451000
e-,1,8.9885,131.387,-0.554917,-0.287984,0.780469,237.513,-56.5585,451000
e-,1,11.9013,151.733,0.599211,0.174365,0.781372,219.528,-20.6202,451000
e-,1,11.9862,112.514,-0.82367,-0.144704,0.548297,184.429,-50.4335,451000
e-,1,1.41159,116.517,-0.257558,0.82584,0.50165,164.322,-24.3581,451000
e-,1,10.5396,165.841,0.344758,-0.177911,0.921677,182.723,-39.4618,451000
e-,1,2.93803,141.05,-0.106893,-0.570946,0.813999,135.725,-1.33004,451000
e-,1,13.351,121.944,0.851386,-0.368112,0.373679,125.884,-7.60233,451000
e-,1,3.57109,103.271,-0.840409,0.37224,0.393891,94.0508,-237.626,451000
e-,1,4.22959,154.764,0.554147,-0.168264,0.815235,241.096,-23.9017,451000
e-,1,2.727,113.272,-0.557427,-0.657132,0.507398,161.785,-131.052,451000
e-,1,2.26129,167.964,0.302711,-0.167398,0.938266,173.695,154.699,451000
e-,1,6.1319,111.231,-0.464516,0.759325,0.455687,260.356,-13.1355,451000
e-,1,5.22202,109.086,-0.85711,0.139971,0.495753,250.952,55.5964,451000
e-,1,11.9761,121.681,-0.645562,-0.384759,0.659705,229.839,22.8284,451000
e-,1,5.07522,136.84,-0.405343,0.405416,0.81935,274.177,70.3379,451000
e-,1,13.0199,165.042,0.430484,-0.0484795,0.901295,186.621,-40.7303,451000
e-,1,1.13516,125.81,-0.67825,0.116456,0.725545,203.053,108.396,451000
e-,1,11.3507,148.724,-0.345251,0.0644605,0.936294,134.222,-75.9559,451000
e-,1,11.1343,149.274,-0.0102896,0.482404,0.875889,142.143,23.3251,451000
e-,1,10.0172,138.546,-0.440355,0.298428,0.846775,252.344,0.488159,451000
e-,1,6.73114,174.319,0.112493,0.0658363,0.991469,215.118,11.7238,451000
e-,1,4.23758,137.123,0.806244,0.0802903,0.586109,171.323,-60.6961,451000
e-,1,12.4975,147.348,-0.292389,-0.280651,0.91419,131.499,20.8828,451000
e-,1,2.84235,109.719,0.594829,0.771049,0.227293,72.1165,-114.258,451000
e-,1,5.71758,113.163,-0.814878,0.16266,0.556342,97.319,-92.008,451000
e-,1,12.6548,140.438,0.116909,0.638421,0.760756,256.775,-30.3837,451000
e-,1,9.82314,156.376,0.494787,-0.227734,0.838644,129.047,-73.4288,451000
e-,1,14.0924,129.774,0.862726,-0.13848,0.486341,206.493,15.598,451000
e-,1,10.631,116.855,-0.326591,-0.787241,0.523058,322.68,45.499,451000
e-,1,12.8844,157.664,-0.173688,-0.134761,0.975537,158.16,-63.6844,451000
e-,1,8.61897,168.757,0.244517,-0.18199,0.952413,324.149,38.3988,451000
e-,1,6.9672,99.9487,-0.663201,-0.683436,0.305089,278.875,9.81929,451000
e-,1,4.72317,161.191,0.475792,0.112942,0.872276,59.7909,112.752,451000
e-,1,14.0034,111.671,0.278663,-0.903677,0.325137,227.579,14.2336,451000
e-,1,11.0327,168.794,0.0399799,-0.123671,0.991518,112.437,-63.3119,451000
e-,1,3.11183,109.074,-0.214962,-0.901119,0.376532,165.313,-51.088,451000
e-,1,11.1182,136.192,0.220946,-0.68484,0.69439,108.745,-44.4337,451000
e-,1,13.6958,115.38,0.888237,0.375258,0.264985,175.727,11.5447,451000
e-,1,9.45383,130.526,-0.365256,0.577584,0.730058,187.335,17.2854,451000
e-,1,7.59195,155.447,0.208487,-0.411292,0.88734,315.884,-34.1217,451000
e-,1,8.88129,133.748,-0.061323,-0.693496,0.717846,255.962,14.9673,451000
e-,1,10.7113,161.025,0.0342721,-0.287568,0.957147,128.907,-8.13768,451000
e-,1,12.7704,109.618,0.753041,-0.627089,0.199221,148.509,2.98179,451000
e-,1,7.53061,142.564,0.626927,0.367024,0.687209,200.378,28.1653,451000
e-,1,6.15901,150.984,0.527968,0.316079,0.788254,195.402,10.144,451000
e-,1,13.5753,111.573,-0.0481289,0.923323,0.380996,135.93,-34.3838,451000
e-,1,11.608,126.833,-0.0630647,0.78185,0.620269,240.181,25.7567,451000
e-,1,2.24233,123.005,0.442279,-0.762917,0.471536,202.308,37.6531,451000
e-,1,12.2787,105.014,-0.831971,0.359791,0.422345,181.641,-5.92452,451000
e-,1,13.5747,147.068,-0.379909,-0.0263867,0.924647,196.276,18.2149,451000
e-,1,2.84389,144.781,0.216915,0.575394,0.788587,233.781,53.8006,451000
e-,1,5.9507,108.712,0.659255,-0.724205,0.202261,149.316,-41.5312,451000
e-,1,14.0878,148.789,0.61588,-0.230456,0.75338,177.404,4.2154,451000
e-,1,9.75239,157.234,0.144239,-0.383196,0.912335,121.453,69.0628,451000
e-,1,6.19921,154.065,0.594262,0.0665999,0.801509,182.794,71.1021,451000
e-,1,4.1725,116.25,-0.174956,-0.856076,0.486337,222.098,-65.5691,451000
e-,1,13.4242,118.754,-0.72751,-0.271351,0.630157,253.925,-18.8373,451000
e-,1,9.65288,135.305,-0.249692,-0.582718,0.773365,114.533,-76.7684,451000
e-,1,9.47163,145.514,0.0962461,0.56534,0.819223,158.57,-0.702952,451000
e-,1,5.20692,142.204,0.750675,-0.00677936,0.660637,184.033,73.6384,451000
e-,1,7.98841,120.791,-0.745966,0.0484734,0.664217,226.38,4.68225,451000
e-,1,13.2325,124.581,0.907331,-0.108925,0.406061,211.385,11.0762,451000
e-,1,4.87914,138.866,-0.286846,-0.490585,0.822828,240.844,-85.7275,451000
e-,1,11.3036,141.107,0.100579,-0.623919,0.77499,239.295,-45.773,451000
e-,1,12.1894,124.521,0.731357,-0.522551,0.438244,184.853,18.8854,451000
e-,1,8.68434,100.813,-0.825078,-0.44312,0.350559,224.914,-25.6069,451000
e-,1,12.3334,116.8,0.4398,0.817247,0.372402,189.271,15.3716,451000
e-,1,9.32972,158.848,0.091938,-0.347945,0.932996,256.786,61.1313,451000
e-,1,5.54665,123.995,0.661034,-0.604712,0.444249,179.688,31.2444,451000
e-,1,13.491,95.4882,-0.444915,0.877248,0.180239,152.7,12.8878,451000
e-,1,13.491,95.4856,-0.0989053,-0.98793,0.119212,169.258,15.9594,451000
e-,1,5.40538,167.669,0.373454,0.0943382,0.922839,207.826,-17.0354,451000
e-,1,12.1751,137.779,0.591168,0.491794,0.639264,150.904,-21.6929,451000
e-,1,6.23978,159.286,-0.000137669,0.307462,0.95156,160.965,92.5614,451000
e-,1,10.6584,135.679,0.79143,-0.189353,0.581192,251.965,18.7372,451000
e-,1,13.3071,134.741,0.828073,0.0565534,0.55776,87.6814,0.943976,451000
e-,1,8.55046,128.803,0.73904,0.455837,0.496017,159.737,76.5219,451000
e-,1,2.50866,161.278,0.40553,0.224927,0.885976,309.252,103.564,451000
e-,1,12.2709,160.41,-0.0993994,0.184291,0.977833,186.594,25.4329,451000
e-,1,7.93537,127.136,0.890994,-0.0945841,0.444054,323.494,-26.7351,451000
e-,1,8.1405,137.321,0.543089,-0.536491,0.645935,125.778,111.212,451000
e-,1,4.08473,118.574,-0.697849,0.358874,0.619852,159.772,-36.005,451000
e-,1,12.8184,120.032,-0.641748,0.435192,0.63148,223.655,1.97814,451000
e-,1,7.25278,152.343,-0.0271053,-0.41748,0.908282,198.879,7.35636,451000
e-,1,6.02457,121.514,-0.486697,0.611508,0.623846,151.973,6.66864,451000
e-,1,7.91665,96.6565,-0.754974,-0.600022,0.264552,131.136,50.8646,451000
e-,1,6.61996,129.937,0.783824,0.366001,0.50166,286.746,-17.7121,451000
e-,1,3.87569,130.766,-0.464322,-0.462544,0.755287,217.486,129.163,451000
e-,1,10.4896,121.77,-0.735285,-0.0269592,0.677222,142.357,16.2031,451000
gamma,0.01,0.292925,177.071,0.182208,-0.0512537,0.981923,1256.97,-18570,451000
gamma,0.01,3.26948,118.246,-0.465373,0.771284,0.434223,-431281,610452,451000
gamma,0.01,2.06726,129.089,-0.616269,-0.384073,0.687533,-370944,-192792,451000
gamma,0.01,4.99707,145.103,-0.278679,0.433247,0.857109,-174435,173282,451000
gamma,0.01,0.372356,125.432,0.45828,-0.815166,0.354236,382487,-792277,451000
gamma,0.01,1.46779,132.556,-0.0601773,-0.763267,0.643275,-94763.2,-408806,451000
gamma,0.01,0.253581,139.308,-0.082333,0.673401,0.734679,-101134,314715,451000
e-,1,6.34861,111.253,-0.0274378,0.927934,0.371732,-21.7967,-89.8748,451000
e-,1,5.99017,135.545,-0.440926,-0.381385,0.812484,160.323,92.6954,451000
e-,1,11.3248,146.641,0.0883923,-0.543004,0.835065,249.697,3.11059,451000
e-,1,9.01102,143.31,0.516352,0.469634,0.716118,184.319,5.89555,451000
e-,1,3.13079,134.701,-0.499286,-0.300009,0.812839,26.3266,-8.73541,451000
e-,1,1.44995,165.46,0.423408,-0.0386316,0.905115,207.865,-198.486,451000
e-,1,13.4519,123.169,-0.600565,0.434817,0.671011,257.304,-16.9911,451000
e-,1,7.86667,120.626,0.162179,-0.856466,0.490066,180.042,55.3898,451000
e-,1,6.40788,112.404,-0.790063,0.292423,0.538785,108.031,-12.2913,451000
e-,1,9.46797,141.588,-0.0532589,-0.584383,0.809728,196.86,-74.1192,451000
e-,1,7.6516,141.06,0.357053,-0.588751,0.725179,109.338,-21.7556,451000
e-,1,14.0159,156.473,0.557986,-0.0715265,0.826762,195.101,13.8174,451000
e-,1,13.6189,156.999,0.310906,0.367316,0.876593,233.148,17.7266,451000
e-,1,9.8693,147.364,0.483917,0.427766,0.76344,53.7543,-22.6226,451000
e-,1,6.35483,175.197,0.264342,-0.0277086,0.964031,248.653,-67.1019,451000
e-,1,13.9865,103.543,0.491456,-0.85847,0.146631,176.36,-0.850505,451000
e-,1,13.8293,121.83,-0.314814,-0.73622,0.59906,100.329,5.99132,451000
e-,1,10.7288,149.906,0.0972569,-0.494479,0.863731,263.434,5.18609,451000
e-,1,8.23189,142.475,-0.0944389,-0.55458,0.826754,115.249,36.4017,451000
e-,1,4.92189,153.508,-0.0223938,-0.398839,0.916748,243.705,-0.0356392,451000
e-,1,2.96569,101.183,0.504165,0.857991,0.0983259,-21.4515,55.5309,451000
e-,1,2.96556,86.0974,-0.807498,0.583875,0.0838867,-21.2277,50.1554,451000
e-,1,12.0224,121.64,0.354673,0.811851,0.463795,169.217,16.1081,451000
e-,1,12.3313,171.378,0.278663,0.119433,0.952934,186.498,50.7485,451000
e-,1,6.17271,142.473,-0.310601,0.385306,0.868945,224.934,46.8356,451000
e-,1,12.2802,116.303,-0.784558,0.113894,0.609505,197.546,9.94118,451000
e-,1,5.23349,111.421,0.0359525,-0.929277,0.367629,298.243,-46.0161,451000
e-,1,10.5621,108.61,-0.19871,0.911361,0.360464,200.573,-42.3672,451000
e-,1,10.5429,109.524,-0.862632,0.00952797,0.505743,206.011,-124.653,451000
gamma,0.01,0.292607,127.721,-0.417175,-0.666341,0.618025,-284345,-358284,451000
gamma,0.01,3.17629,127.265,0.0959703,-0.866118,0.490539,4460.83,-586325,451000
gamma,0.01,4.45474,118.666,-0.849292,-0.00197884,0.527919,-594078,-1884.29,451000
gamma,0.01,0.704268,142.263,0.738664,0.290821,0.608111,342489,157995,451000
gamma,0.01,0.515707,121.004,-0.819434,-0.0164358,0.572938,-534860,-10156.7,451000
gamma,0.01,1.1711,148.973,0.398047,0.499108,0.769708,111105,214453,451000
gamma,0.01,3.47617,125.431,-0.389667,-0.710809,0.585585,-281167,-403286,451000
gamma,0.01,0.833676,136.436,0.87151,-0.121377,0.475118,548023,-85382.5,451000
gamma,0.01,3.7655,126.204,-0.69023,-0.312993,0.652394,-411385,-159783,451000
gamma,0.01,1.57418,127.587,0.866532,0.343434,0.36218,733198,313901,451000
gamma,0.01,0.38406,117.734,-0.817944,0.18614,0.544352,-558866,112787,451000
gamma,0.01,5.69878,129.72,0.629433,0.658646,0.41231,445954,529251,451000
e-,1,1.02696,137.272,-0.514374,0.138899,0.846242,140.189,-64.37,451000
e-,1,2.12912,137.652,-0.524946,0.0179214,0.850947,118.865,45.217,451000
e-,1,3.91807,125.181,-0.369795,-0.6545,0.659455,152.439,-46.1306,451000
e-,1,9.22006,131.459,-0.313959,-0.599676,0.736083,147.665,-12.248,451000
e-,1,10.7381,128.603,-0.364749,-0.60591,0.706987,233.95,-5.5343,451000
e-,1,6.73617,174.47,0.166962,0.0968458,0.981196,104.364,-105.549,451000
e-,1,4.74885,146.725,-0.366621,0.130027,0.921239,274.946,-113.771,451000
e-,1,5.92127,162.753,0.439306,0.137265,0.887789,215.894,16.5195,451000
e-,1,10.3127,133.402,0.824235,-0.163855,0.542022,153.51,28.1197,451000
e-,1,5.14162,136.696,0.208583,0.683985,0.69904,261.702,-122.046,451000
e-,1,1.25764,136.804,0.00970569,0.674142,0.738538,200.716,-106.72,451000
e-,1,12.1811,168.804,0.0361307,0.124429,0.991571,141.324,20.5308,451000
e-,1,5.55938,150.561,0.596829,0.219892,0.771649,207.307,-113.554,451000
e-,1,7.61238,142.219,0.0581759,-0.603378,0.795331,214.16,-41.5149,451000
e-,1,9.26786,153.693,0.548883,0.218352,0.806877,135.576,-55.3316,451000
e-,1,10.8931,121.722,0.929759,0.0908404,0.356785,202.017,-12.4793,451000
e-,1,7.30169,127.354,0.683058,-0.543111,0.488326,120.585,-63.0222,451000
e-,1,9.75458,149.009,0.644165,0.155703,0.748871,187.247,56.1041,451000
e-,1,8.94495,118.464,-0.64093,-0.466534,0.609552,121.33,-27.5275,451000
e-,1,13.9867,119.807,0.899244,0.278662,0.337207,247.481,19.7312,451000
e-,1,10.5578,150.625,-0.305842,0.11032,0.945669,224.2,-2.49962,451000
e-,1,9.3229,157.687,0.51177,-0.158462,0.844382,43.844,-53.3771,451000
e-,1,8.56821,116.233,0.932133,0.237986,0.27293,82.4228,8.01281,451000
e-,1,10.5943,130.282,-0.302825,-0.626478,0.718207,174.916,-10.7064,451000
e-,1,5.92999,145.076,0.552,0.406559,0.728015,235.907,-37.384,451000
e-,1,11.8303,128.839,0.781049,-0.38765,0.489581,164.055,0.944379,451000
e-,1,8.61403,131.864,-0.602985,-0.0556472,0.795809,262.62,-40.1667,451000
e-,1,4.85107,119.073,0.653767,-0.659363,0.371253,323.746,49.8843,451000
e-,1,8.38214,124.717,0.615118,-0.637622,0.463754,137.952,51.385,451000
e-,1,13.6137,157.001,0.313483,0.366251,0.876121,140.355,-20.0504,451000
e-,1,8.46953,123.346,-0.659903,0.307777,0.68542,153.067,-22.6447,451000
e-,1,9.15398,141.57,0.0209349,-0.605875,0.795285,203.726,-8.51053,451000
